PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,EY,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Saranin, D; Gostischev, P; Tatarinov, D; Ermanova, I; Mazov, V; Muratov, D; Tameev, A; Kuznetsov, D; Didenko, S; Di Carlo, A",,,,"Saranin, Danila; Gostischev, Pavel; Tatarinov, Dmitry; Ermanova, Inga; Mazov, Vsevolod; Muratov, Dmitry; Tameev, Alexey; Kuznetsov, Denis; Didenko, Sergey; Di Carlo, Aldo",,,Copper Iodide Interlayer for Improved Charge Extraction and Stability of Inverted Perovskite Solar Cells,MATERIALS,,,,,,,,,,,,"Nickel oxide (NiO) is one of the most promising and high-performing Hole Transporting Layer (HTL) in inverted perovskite solar cells due to ideal band alignment with perovskite absorber, wide band gap, and high mobility of charges. At the same time, however, NiO does not provide good contact and trap-free junction for hole collection. In this paper, we examine this problem by developing a double hole transport configuration with a copper iodide (CuI) interlayer for efficient surface passivation. Transient photo-current (TPC) measurements showed that Perovskite/HTL interface with CuI interlayer has an improved hole injection; CuI passivation reduces the concentration of traps and the parasitic charge accumulation that limits the flow of charges. Moreover, we found that CuI protect the HTL/perovskite interface from degradation and consequently improve the stability of the cell. The presence of CuI interlayer induces an improvement of open-circuit voltage V-OC (from 1.02 V to 1.07 V), an increase of the shunt resistance R-SH (100%), a reduction of the series resistance R-S (-30%), and finally a +10% improvement of the solar cell efficiency.",,,,"Tameev, Alexey R/A-8040-2014","Tameev, Alexey R/0000-0001-8865-3361; Muratov, Dmitry/0000-0002-2027-4311",,,,,,,,,,,,1996-1944,,,,,1-May,2019,12,9,,,,,,,1406,10.3390/ma12091406,,,,,,,,WOS:000469757500047,31052172,,,,
J,"Hu, JG; Gouda, L; Kama, A; Tirosh, S; Gottesman, R",,,,"Hu, Jiangang; Gouda, Laxman; Kama, Adi; Tirosh, Shay; Gottesman, Ronen",,,Radiative Recombination Changes under Light-Soaking in CsPbBr3 Films on TiO2 and Insulating Glass Contacts: Interface versus Bulk Effects,ACS APPLIED ENERGY MATERIALS,,,,,,,,,,,,"The steady-state photoluminescence (PL) of CsPbBr3 films with varying thicknesses was studied under light-soaking on semiconductive and insulating contacts, showing reversible changes in PL, entirely dependent on the nature of the contact and film thicknesses. The PL at 50-100 nm CsPbBr3 on TiO2 increased, and decreased in thicker layers, with no thickness-dependent PL in CsPbBr3 on glass/Al2O3. These observations are described using a spatial charge distribution model which interprets the migration of Br- and V-Br(+) under light-soaking as suppressing electron injection into the TiO2 due to upward band bending, enhancing PL at the interface and nonradiative recombination further away from it.",,,,,,,,,,,,,,,,,2574-0962,,,,,MAY,2019,2,5,,,,,3013,3016,,10.1021/acsaem.9b00335,,,,,,,,WOS:000469885300005,,,,,
J,"Salunke, J; Guo, X; Lin, ZH; Vale, JR; Candeias, NR; Nyman, M; Dahlstrom, S; Osterbacka, R; Priimagi, A; Chang, JJ; Vivo, P",,,,"Salunke, Jagadish; Guo, Xing; Lin, Zhenhua; Vale, Joao R.; Candeias, Nuno R.; Nyman, Mathias; Dahlstrom, Staffan; Osterbacka, Ronald; Priimagi, Arri; Chang, Jingjing; Vivo, Paola",,,Phenothiazine-Based Hole-Transporting Materials toward Eco-friendly Perovskite Solar Cells,ACS APPLIED ENERGY MATERIALS,,,,,,,,,,,,"Organic hole-transporting materials (HTMs), AZO-I and AZO-II, were synthesized Via Schiff base chemistry by functionalizing a phenothiazine core with triarylamine(s) through azomethine bridges. Substantial enhancements in the power conversion efficiency (PCE = 12.6% and 14% for AZO-I and AZO-II, respectively) and stability (68% or 91% of PCE retained after 60 days for AZO-I or AZO-II, respectively) of perovskite solar cells (PSCs) were achieved when switching from mono- (AZO-I) to disubstituted (AZO-II) HTMs. The extremely low production costs (9 and 12 $/g for AZO-I and AZO-II, respectively), together with the Pd-catalyst-free synthesis, make these materials excellent candidates for low-cost and eco-friendly PSCs.",,,,"Osterbacka, Ronald/N-7773-2019; Chang, Jingjing/N-9263-2013; Priimagi, Arri/E-7319-2012; Candeias, Nuno/O-2133-2016; Vivo, Paola/A-8299-2016","Osterbacka, Ronald/0000-0003-0656-2592; Chang, Jingjing/0000-0003-3773-182X; Priimagi, Arri/0000-0002-5945-9671; Candeias, Nuno/0000-0003-2414-9064; Vivo, Paola/0000-0003-2872-6922",,,,,,,,,,,,2574-0962,,,,,MAY,2019,2,5,,,,,3021,3027,,10.1021/acsaem.9b00408,,,,,,,,WOS:000469885300007,,,,,
J,"Zhang, HJ; Ye, FH; Li, W; Gurney, RS; Liu, D; Xiong, CX; Wang, T",,,,"Zhang, Huijun; Ye, Fanghao; Li, Wei; Gurney, Robert S.; Liu, Dan; Xiong, Chuanxi; Wang, Tao",,,Improved Performance of Perovskite Light-Emitting Diodes by Dual Passivation with an Ionic Additive,ACS APPLIED ENERGY MATERIALS,,,,,,,,,,,,"Metal halide perovskites are considered to be the new generation of semiconductors for optoelectronic devices because of their low material cost and superior optical and electrical properties, such as narrow emission line width, tunable emission wavelength, and high charge carrier mobility. However, the morphological and energetic defects of perovskites grown from solution casting hinder the maximum achievable performance of devices. Additive strategy has been demonstrated as a facile and effective method to acquire high quality perovskite films. In this work, we introduce three ionic additives, namely, tetrabutylammonium bromide (TBABr), benzyltriethylammonium bromide (BTEABr), and benzyltributylammonium bromide (BTBABr), into CH3NH3Br3 (MAPbBr(3)) precursor solution, respectively, to prepare pinhole-free perovskite films with reduced defect density. Perovskite light-emitting diodes (PeLEDs) incorporating BTBABr-modified MAPbBr(3) emitter exhibits a significantly reduced turn-on voltage from 4.6 to 2.6 V and improved maximum luminance and current efficiency of 23646 cd/m(2) and 3.39 cd/A compared with those of 3926 cd/m(2) and 0.27 cd/A of pristine MAPbBr(3)-based device.",,,,"; Wang, Tao/G-6241-2011","Liu, Dan/0000-0003-1312-9754; Wang, Tao/0000-0002-5887-534X",,,,,,,,,,,,2574-0962,,,,,MAY,2019,2,5,,,,,3336,3342,,10.1021/acsaem.9b00186,,,,,,,,WOS:000469885300041,,,,,
J,"Radicchi, E; Mosconi, E; Elisei, F; Nunzi, F; De Angelis, F",,,,"Radicchi, Eros; Mosconi, Edoardo; Elisei, Fausto; Nunzi, Francesca; De Angelis, Filippo",,,Understanding the Solution Chemistry of Lead Halide Perovskites Precursors,ACS APPLIED ENERGY MATERIALS,,,,,,,,,,,,"Identifying the composition of the solvated iodoplumbate complexes that are involved in the synthesis of perovskites in different solution environments is of great relevance in order to link the type and quantity of precursors to the final optoelectronic properties of the material. In this paper, we clarify the nature of these species and the involved solution equilibria by combining experimental analysis and high-level theoretical calculations, focusing in particular on the DMSO and DMF solvents, largely employed in the perovskites synthesis. The specific molecular interactions between the iodoplumbate complexes and the solvent molecules were analyzed by identifying the most thermodynamically stable structures in various solvent solutions and characterizing their optical properties trough DFT and TD-DFT calculations. A comparison with the experimental UV-vis absorption spectra allows us to define the number of iodide and solvent ligands bonded to the Pb2+ ion and the complex formation constants of the involved species.",,,,,,,,,,,,,,,,,2574-0962,,,,,MAY,2019,2,5,,,,,3400,3409,,10.1021/acsaem.9b00206,,,,,,,,WOS:000469885300047,,,,,
J,"Wang, YT; He, JL; Yang, YC; Zhang, ZK; Long, R",,,,"Wang, Yutong; He, Jinlu; Yang, Yaochun; Zhang, Zhenkui; Long, Run",,,Chlorine Passivation of Grain Boundary Suppresses Electron-Hole Recombination in CsPbBr3 Perovskite by Nonadiabatic Molecular Dynamics Simulation,ACS APPLIED ENERGY MATERIALS,,,,,,,,,,,,"Nonradiative charge recombination comprises a main pathway for energy losses that impedes the performance of all-inorganic perovskite solar cells. Grain boundaries (GBs) defects are unavoidable in low-temperature solution-processed perovskite polycrystalline films, but their role remains unclear. By performing ab initio nonadiabatic (NA) molecular dynamics simulations, we illustrate that electron-hole recombination in CsPbBr3 takes place over 100 ps, achieving a good agreement with experiment. Introduction of GBs into CsPbBr3 accelerates the recombination, while GBs doping with chlorine notably slow it down. Importantly, GBs do not create deep electron traps because they only narrow the band gap slightly. GBs localize electron wave functions at boundaries and activate additional phonon modes, leading to an enhanced NA coupling and a shortened coherence time. Consequently, the interplay between the three competitive factors accelerates the recombination by a factor of 2. Chlorine doping diminishes the mixing of electron and hole wave functions and reduces the NA coupling, which also shortens the coherence time further by introducing higher-frequency phonons, notably delaying the recombination. Our study establishes the atomistic mechanism that the acceleration and retardation in electron-hole recombination induced by GBs and chlorine doping in CsPbBr3 perovskite, providing new insights to improve the material properties via passivating the GB by chemical doping.",,,,,,,,,,,,,,,,,2574-0962,,,,,MAY,2019,2,5,,,,,3419,3426,,10.1021/acsaem.9b00220,,,,,,,,WOS:000469885300049,,,,,
J,"Mohanraj, J; Stihl, M; Simon, E; von Sicard, O; Schmid, G; Fleischer, M; Neuber, C; Thelakkat, M",,,,"Mohanraj, John; Stihl, Markus; Simon, Elfriede; von Sicard, Oliver; Schmid, Guenter; Fleischer, Maximilian; Neuber, Christian; Thelakkat, Mukundan",,,"Li-Salt-Free, Coevaporated Cu(TFSI)(2)-Doped Hole Conductors for Efficient CH3NH3PbI3 Perovskite Solar Cells",ACS APPLIED ENERGY MATERIALS,,,,,,,,,,,,"In n-i-p-type conventional perovskite solar cells (PSCs) using a doped 2,2',7,7'-tetrakis (N,N'-di-p-methoxyphenylamine)-9,9'-spirofluorene (spiro-OMeTAD) hole transport layer (HTL), the issues of reproducibility and stability are closely associated with the redox-inactive additives lithium bis(trifluoromethanesulfonyl)imide (Li-TFSI) and 4-tert-butylpyridine (tBP). Instead of these additives, copper(II) di[bis(trifluoromethylsulfonyl)imide] (Cu(TFSI)(2)) is demonstrated as a direct and efficient p-dopant for spiro-OMeTAD. With the adoption of the technologically relevant coevaporation technique, highly uniform, pinhole-free doped HTLs are achieved with controlled amounts of Cu(TFSI)(2) and are spectroscopically and electrically characterized. Using these highly conducting doped HTLs, CH3NH3PbI3-based planar PSCs are realized, which exhibit high photoconversion efficiency (>13% with merely 4 mol % dopant) and excellent reproducibility. Also, by taking advantage of the coevaporation technique, the Cu(TFSI)(2)-doped HTL thickness impact on PSCs is investigated. It is observed that devices with even the thinnest (40 nm) HTL perform very similarly to the ones with a 100 nm thick HTL, which opens up cost-effective preparation strategies. Moreover, a remarkable storage stability over 218 days is observed for devices with a coevaporated Cu(TFSI)(2)-doped HTL, suggesting that this approach of controlled direct doping is a viable alternative to the existing arbitrarily p-doped HTL in perovskite solar cells.",,,,,"Thelakkat, Mukundan/0000-0001-8675-1398",,,,,,,,,,,,2574-0962,,,,,MAY,2019,2,5,,,,,3469,3478,,10.1021/acsaem.9b00260,,,,,,,,WOS:000469885300055,,,,,
J,"Yun, AJ; Kim, J; Hwang, T; Park, B",,,,"Yun, Alan Jiwan; Kim, Jinhyun; Hwang, Taehyun; Park, Byungwoo",,,Origins of Efficient Perovskite Solar Cells with Low-Temperature Processed SnO2 Electron Transport Layer,ACS APPLIED ENERGY MATERIALS,,,,,,,,,,,,"Recently, SnO2 has been noticed as a promising material for electron-transport layer of planar perovskite solar cells. SnO2 layer presents advantages of low-temperature processability and high power-conversion efficiency, and understanding the correlations between the SnO2 properties and device performance will provide a key to realize more efficient perovskite solar cells. Herein, uniform electron-transport layer using SnO2 nanoparticles is fabricated, and the effect of annealing on the solar-cell performance is discussed. Solar cells with low-temperature processed SnO2-nanoparticle layer (below 120 degrees C or even at room temperature) exhibit desirable short-circuit current, open-circuit voltage, and fill factor with the highest efficiency of 19.0%. Using atomic force microscopy and ultraviolet photoelectron spectroscopy, both great surface uniformity and favorable band alignment of low-temperature processed SnO2 layer have been observed, which are responsible for the device performance. Furthermore, deep electronic-trap states at the SnO2/perovskite interface are investigated via impedance analysis. Compared to the cells processed over 160 degrees C, low-temperature processed cells exhibit trap states shifting toward the bandedge and reduced trap density, verifying that controlling the interfacial trap states holds a dominance on the open-circuit voltage and is a critical requisite to enable efficient perovskite solar cells. These less-defective solar cells fabricated below 120 degrees C show high thermal stability, suggesting further commercial applications.",,,,"; Park, Byungwoo/F-5431-2013","Yun, Alan Jiwan/0000-0002-8661-5545; Park, Byungwoo/0000-0002-3776-4392; Hwang, Taehyun/0000-0002-1489-1532",,,,,,,,,,,,2574-0962,,,,,MAY,2019,2,5,,,,,3554,3560,,10.1021/acsaem.9b00293,,,,,,,,WOS:000469885300063,,,,,
J,"Ma, XQ; Ma, B; Yu, TY; Xu, X; Zhang, LQ; Wang, W; Cao, K; Deng, LL; Chen, SF; Huang, W",,,,"Ma, Xiaoqian; Ma, Ben; Yu, Tianyan; Xu, Xin; Zhang, Liuquan; Wang, Wei; Cao, Kun; Deng, Lingling; Chen, Shufen; Huang, Wei",,,Indepth Studies on Working Mechanism of Plasmon-Enhanced Inverted Perovskite Solar Cells Incorporated with Ag@SiO2 Core-Shell Nanocubes,ACS APPLIED ENERGY MATERIALS,,,,,,,,,,,,"Noble metal nanoparticles-induced localized surface plasmon resonance as a useful approach has been widely used in solar cells including perovskite solar cells (PSCs) to improve their light-harvesting. Herein, we synthesize Ag@SiO2 core-shell nanocubes and investigate their application in CH3NH3PbI3-based PSCs due to both the large local EM field induced by the nanocube with sharp corners and the effective avoidance of exciton/carrier recombination at the surfaces of Ag nanocubes via covering a similar to 5 nm ultrathin SiO2 shell. Incorporating an appropriate concentration of Ag@SiO2 nanocubes into the CH3NH3PbI3 PSCs realizes a best-performing efficiency of 17.22% with an enhancement factor of 18.1%. Indepth studies on the plasmon-enhanced working mechanism of Ag@SiO2 nanocubes with UV-vis absorption spectra, steady-state and time-resolved transient photoluminescence, and electrochemical impedance spectroscopy characterizations eventually demonstrate both the increasing light harvesting and the improving charge transportation and extraction contribute to better performances of PSCs.",,,,,"Chen, Shufen/0000-0003-0333-958X",,,,,,,,,,,,2574-0962,,,,,MAY,2019,2,5,,,,,3605,3613,,10.1021/acsaem.9b00346,,,,,,,,WOS:000469885300069,,,,,
J,"Zhu, N; Qi, X; Zhang, YQ; Liu, GH; Wu, CC; Wang, D; Guo, X; Luo, W; Li, XD; Hu, HZ; Chen, ZJ; Xiao, LX; Qu, B",,,,"Zhu, Ning; Qi, Xin; Zhang, Yuqing; Liu, Ganghong; Wu, Cuncun; Wang, Duo; Guo, Xuan; Luo, Wei; Li, Xiangdong; Hu, Haozhe; Chen, Zhijian; Xiao, Lixin; Qu, Bo",,,High Efficiency (18.53%) of Flexible Perovskite Solar Cells via the Insertion of Potassium Chloride between SnO2 and CH3NH3PbI3 Layers,ACS APPLIED ENERGY MATERIALS,,,,,,,,,,,,"Flexible perovskite solar cells (PSCs) were ideal candidates for wearable devices due to the merits of flexibility, high efficiency, and being lightweight, and they could be fabricated in a continuous roll-to-roll production process to achieve large-area and low cost devices. Herein, the high efficiency (up to 18.53%) and fill factor (0.81) of flexible PSCs (ITO/SnO2/KCl/MAPbI(3)/spiro-OMeTAD/Ag) were achieved by low-pressure assisted solution processing under low temperature (<= 100 degrees C). The surface morphology and crystallinity of perovskite films were effectively promoted by the KCl modification and the defect density of perovskite films as well as the hysteresis of the corresponding devices was reduced accordingly. In addition, the stability and bendability of the KCl-modified flexible PSCs were improved simultaneously. To the best of our knowledge, both the efficiency and fill factor are the best among all flexible PSCs reported to date. Therefore, the insertion of KCl between SnO2 and MAPbI(3) layers provided a promising strategy for highly efficient flexible PSCs fabricated in low temperature (<= 100 degrees C) conditions.",,,,,,,,,,,,,,,,,2574-0962,,,,,MAY,2019,2,5,,,,,3676,3682,,10.1021/acsaem.9b00391,,,,,,,,WOS:000469885300077,,,,,
J,"Tulus; Olthof, S; Marszalek, M; Peukert, A; Muscarella, LA; Ehrler, B; Vukovic, O; Galagan, Y; Boehme, SC; von Hauff, E",,,,"Tulus; Olthof, Selina; Marszalek, Magdalena; Peukert, Andreas; Muscarella, Loreta A.; Ehrler, Bruno; Vukovic, Olivera; Galagan, Yulia; Boehme, Simon Christian; von Hauff, Elizabeth",,,Control of Surface Defects in ZnO Nanorod Arrays with Thermally Deposited Au Nanoparticles for Perovskite Photovoltaics,ACS APPLIED ENERGY MATERIALS,,,,,,,,,,,,"In this work, we employ vacuum deposited Au nanoparticles (similar to 4 nm) to control the defect density on the surface of hydrothermally synthesized ZnO nanorod arrays (ZnO-NR), which are of interest for electron-transport layers in perovskite solar cells. Using a combination of photoluminescence spectroscopy, X-ray photoelectron spectroscopy, and ultraviolet photoelectron spectroscopy, we show that the Au particles reduce the presence of defects in the ZnO-NR We discuss this in terms of trap filling due to band bending at the ZnO-NR surface. As a proof-of-concept, we apply the Au-decorated ZnO-NR as electron-transport layers in mixed-cation and mixed-halide lead perovskite solar cells (Cs(0.15)FA(0.85)PbI(2.75)Br(0.25)). Devices prepared with the Au-decorated ZnO-NR electron-transport layers demonstrate higher open-circuit voltages and fill factors compared to solar cells prepared with pristine ZnO-NR, resulting in an increase in the power-conversion efficiency from 11.7 to 13.7%. However, the operational stability of the solar cells is not improved by the Au nanoparticles, indicating that bulk properties of the perovskite may limit device lifetime.",,,,"; Olthof, Selina/L-8402-2015; Galagan, Yulia/C-2155-2015","Muscarella, Loreta A./0000-0002-0559-4085; Boehme, Simon/0000-0002-8399-5773; Olthof, Selina/0000-0002-8871-1549; Galagan, Yulia/0000-0002-3637-5459; von Hauff, Elizabeth/0000-0002-6269-0540",,,,,,,,,,,,2574-0962,,,,,MAY,2019,2,5,,,,,3736,3748,,10.1021/acsaem.9b00452,,,,,,,,WOS:000469885300084,,,,,
J,"Kamino, BA; Paviet-Salomon, B; Moon, SJ; Badel, N; Levrat, J; Christmann, G; Walter, A; Faes, A; Ding, L; Leon, JJD; Paracchino, A; Despeisse, M; Ballif, C; Nicolay, S",,,,"Kamino, Brett A.; Paviet-Salomon, Bertrand; Moon, Soo-Jin; Badel, Nicolas; Levrat, Jacques; Christmann, Gabriel; Walter, Arnaud; Faes, Antonin; Ding, Laura; Leon, Juan J. Diaz; Paracchino, Adriana; Despeisse, Matthieu; Ballif, Christophe; Nicolay, Sylvain",,,Low-Temperature Screen-Printed Metallization for the Scale-Up of Two-Terminal Perovskite-Silicon Tandems,ACS APPLIED ENERGY MATERIALS,,,,,,,,,,,,"Tandem photovoltaic devices based on perovskite and crystalline silicon (PK/c-Si) absorbers have the potential to push commercial silicon single junction devices beyond their current efficiency limit. However, their scale-up to industrially relevant sizes is largely limited by current fabrication methods which rely on evaporated metallization of the front contact instead of industry standard screen-printed silver grids. To tackle this challenge, we demonstrate how a low-temperature silver paste applied by a screen-printing process can be used for the front metal grid of two-terminal perovskite-silicon tandem structures. Small-area tandem devices with such printed front metallization show minimal thermal degradation when annealed up to 140 degrees C in air, resulting in silver bulk resistivity of <1 x 10(-5) Omega.cm. This printed metallization is then exploited in the fabrication of large area PK/c-Si tandems to achieve a steady-state efficiency of 22.6% over an aperture area of 57.4 cm(2) with a two-bus bar metallization pattern. This result demonstrates the potential of screen-printing metal contacts to enable the realization of large area PK/c-Si tandem devices.",,,,"Ballif, Christophe/G-4621-2012",,,,,,,,,,,,,2574-0962,,,,,MAY,2019,2,5,,,,,3815,3821,,10.1021/acsaem.9b00502,,,,,,,,WOS:000469885300092,,,,,
J,"Li, Y; Wang, ZW; Ren, D; Liu, YH; Zheng, AB; Zakeeruddin, SM; Dong, XD; Hagfeldt, A; Gratzel, M; Wang, P",,,,"Li, Yang; Wang, Zaiwei; Ren, Dan; Liu, Yuhang; Zheng, Aibin; Zakeeruddin, Shaik Mohammed; Dong, Xiandui; Hagfeldt, Anders; Gratzel, Michael; Wang, Peng",,,SnS Quantum Dots as Hole Transporter of Perovskite Solar Cells,ACS APPLIED ENERGY MATERIALS,,,,,,,,,,,,"Perovskite solar cells have achieved comparable power conversion efficiencies as commercial silicon cells, making the issue of long-term operation stability as the most critical scientific factor toward industrial realization. In this work, we introduce SnS quantum dots (QDs) as a new inorganic hole transporting material (HTM) to perovskite solar cells. The SnS QDs decorated with the oleylamine (OAm), oleic acid (OA), and trioctylphosphine (TOP) ligands are prepared through the traditional nonaqueous solvothermal method. Therefore, the as-synthesized SnS QDs can be orthogonally processed onto the top of a triple cation perovskite film, exhibiting a good surface coverage and an excellent hole extraction ability. With careful device engineering towards film thickness, annealing procedure, and ligand exchange on the SnS layer, we have obtained a power conversion efficiency (PCE) of 13.7%. Compared with the 2,2',7,7'-tetrakis(N,N-di-p-methoxyphenylamine)-9,9'-spirobifluorene (spiro-OMeTAD)-based control device, the SnS-based perovskite solar cell presents a better air stability, showing unaltered device performance after 1000 h storage under ambient conditions.",,,,"Ren, Dan/L-4047-2016","Ren, Dan/0000-0003-3738-6421",,,,,,,,,,,,2574-0962,,,,,MAY,2019,2,5,,,,,3822,3829,,10.1021/acsaem.9b00510,,,,,,,,WOS:000469885300093,,,,,
J,"Gao, LL; Chen, L; Huang, SY; Li, XL; Yangu, GJ",,,,"Gao, Lili; Chen, Lin; Huang, Shiyu; Li, Xiaolei; Yangu, Guanjun",,,Series and Parallel Module Design for Large-Area Perovskite Solar Cells,ACS APPLIED ENERGY MATERIALS,,,,,,,,,,,,"Organometal halide perovskites have exhibited a bright future as photovoltaic semiconductor in next-generation solar cells because of their unique and promising physicochemical properties. However, large-area perovskite solar cells (PSCs) have suffered from problems of low efficiency with large active area and output module designing. Herein, we research the influence of the length and width on output performance when device areas are increased and design of series and parallel connection for large-area PSC modules. The results show that high efficiencies of 19.52 and 18.65% are obtained for single solar cell of areas of 0.1 and 1.0 cm(2), respectively. When the device area is increased, increasing the length of the device can achieve a higher efficiency than increasing the width for single PSCs. By comparing series and parallel connection mode, we found that first series and then parallel perovskite module is the best way to obtain a high power output. The design research for perovskite modules offers direction for PSC modules in future applications.",,,,"; Li, Xiao-Lei/F-8396-2017","Gao, Lili/0000-0003-2950-0319; Li, Xiao-Lei/0000-0003-4913-0028",,,,,,,,,,,,2574-0962,,,,,MAY,2019,2,5,,,,,3851,3859,,10.1021/acsaem.9b00531,,,,,,,,WOS:000469885300096,,,,,
J,"Yao, K; Zhong, HJ; Liu, ZL; Xiong, M; Leng, SF; Zhang, J; Xu, YX; Wang, WY; Zhou, L; Huang, HT; Jen, AKY",,,,"Yao, Kai; Zhong, Hongjie; Liu, Zhiliang; Xiong, Min; Leng, Shifeng; Zhang, Jie; Xu, Yun-xiang; Wang, Wenyan; Zhou, Lang; Huang, Haitao; Jen, Alex K. -Y.",,,Plasmonic Metal Nanoparticles with Core-Bishell Structure for High-Performance Organic and Perovskite Solar Cells,ACS NANO,,,,,,,,,,,,"To maximize light coupling into the active layer, plasmonic nanostructures have been incorporated into both active layers of organic solar cells (OSCs) and perovskite solar cells (PSCs) with the aim of increasing light absorption, but reports have shown controversial results in electrical characteristics. In this work, we introduce a core bishell concept to build plasmonic nanoparticles (NPs) with metal inorganic semiconductor organic semiconductor nanostructure. Specifically, Ag NPs were decorated with a titania/benzoic-acid-fullerene bishell (Ag@TiO2@Pa), which enables the NPs to be compatible with fullerene acceptors or a perovskite absorber. Moreover, coating the Ag@TiO2 NP with a fullerene shell can activate efficient plasmon exciton coupling and eliminate the charge accumulation, thus facilitating exciton dissociation and reducing the monomolecular recombination. The improved light absorption and enhanced carrier extraction of devices with Ag@TiO(2)pPa nanoparticles are responsible for the improved short-circuit current and fill factor, respectively. On the basis of the synergistic effects (optical and electrical), a series of plasmonic OSCs exhibited enhancement of 12.3-20.7% with a maximum power conversion efficiency of 13.0%, while the performance of plasmonic PSCs also showed an enhancement by 10.2% from 18.4% to 20.2%. This core bishell design concept of plasmonic nanostructures demonstrates a general approach to improving the photovoltaic performance with both optical and electrical contributions.",,,,"Huang, Haitao/F-9697-2010; JEN, Alex/E-5957-2012","Huang, Haitao/0000-0002-3861-2702; JEN, Alex/0000-0002-9219-7749; Yao, Kai/0000-0002-1841-1508",,,,,,,,,,,,1936-0851,1936-086X,,,,MAY,2019,13,5,,,,,5397,5409,,10.1021/acsnano.9b00135,,,,,,,,WOS:000469886300046,31017763,,,,
J,"Papagiorgis, P; Manoli, A; Michael, S; Bernasconi, C; Bodnarchuk, MI; Kovalenko, MV; Othonos, A; Itskos, G",,,,"Papagiorgis, Paris; Manoli, Andreas; Michael, Sozos; Bernasconi, Caterina; Bodnarchuk, Maryna I.; Kovalenko, Maksym V.; Othonos, Andreas; Itskos, Grigorios",,,Unraveling the Radiative Pathways of Hot Carriers upon Intense Photoexcitation of Lead Halide Perovskite Nanocrystals,ACS NANO,,,,,,,,,,,,"The slowdown of carrier cooling in lead halide perovskites (LHP) may allow the realization of efficient hot carrier solar cells. Much of the current effort focuses on the understanding of the mechanisms that retard the carrier relaxation, while proof-of-principle demonstrations of hot carrier harvesting have started to emerge. Less attention has been placed on the impact that the energy and momentum relaxation slowdown imparts on the spontaneous and stimulated light-emission process. LHP nanocrystals (NCs) provide an ideal testing ground for such studies as they exhibit bright emission and high optical gain, while the carrier cooling bottleneck is further pronounced compared to their bulk analogues due to confinement. Herein, the luminescent properties of CsPbBr3, FAPbBr(3), and FAPbI(3) NCs in the strong photoexcitation regime are investigated. In the former two NC systems, amplified spontaneous emission is found to dominate over the radiative recombination at average carrier occupancy per nanocrystal larger than 5-10. On the other hand, under the same photoexcitation conditions in the FAPbI(3) NCs, a longer lived population of hot carriers results in a competition between hot luminescence, stimulated emission, and defect recombination. The dynamic interplay between the aforementioned three emissive channels appears to be influenced by various experimental and material parameters that include temperature, material purity, film morphology, and excitation pulse width and wavelength.",,,,"Kovalenko, Maksym/B-6844-2008","Kovalenko, Maksym/0000-0002-6396-8938",,,,,,,,,,,,1936-0851,1936-086X,,,,MAY,2019,13,5,,,,,5799,5809,,10.1021/acsnano.9b01398,,,,,,,,WOS:000469886300087,31070887,,,,
J,"Timasi, N; Tafazoli, S; Nouri, E; Mohammadi, MR; Li, Y",,,,"Timasi, N.; Tafazoli, S.; Nouri, E.; Mohammadi, M. R.; Li, Y.",,,Solvent engineering based on triethylenetetramine (TETA) for perovskite solar cells processed in ambient-air,PHOTOCHEMICAL & PHOTOBIOLOGICAL SCIENCES,,,,,,,,,,,,"Solvent engineering as a crucial factor in determining the photovoltaic performance of perovskite solar cells has attracted much attention in recent years. Herein, we treat PbI2 and perovskite films with isopropyl alcohol, acetone, diethyl ether and dichloromethane, as standard solvents, in a modified two-step method. Meanwhile, triethylenetetramine (TETA) is introduced as a new reagent in solvent engineering for perovskite solar cell devices. Structural, optical and photovoltaic characteristics of the TETA-treated perovskite films are compared with those of the ones treated with different solvents. A shiny, pinhole-free and full-coverage texture with sufficiently large grain sizes is obtained in the presence of TETA, suggesting an efficient solvent engineering for perovskite layers. Moreover, the results reveal that residual PbI2 is completely removed and converted to a crystalline perovskite film. Amongst the PSC devices engineered with various solvents, the TETA-treated film exhibits a 55% increase in photoconversion efficiency compared to the control device with no solvent engineering.",,,,,,,,,,,,,,,,,1474-905X,1474-9092,,,,1-May,2019,18,5,,,,,1228,1234,,10.1039/c9pp00071b,,,,,,,,WOS:000468060100028,30843569,,,,
