PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,EY,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Li, D; Tong, CH; Ji, WX; Fu, ZY; Wan, ZN; Huang, QY; Ming, Y; Mei, AY; Hu, Y; Rong, YG; Han, HW",,,,"Li, Da; Tong, Changheng; Ji, Wenxian; Fu, Zhengyang; Wan, Zhining; Huang, Qingyi; Ming, Yue; Mei, Anyi; Hu, Yue; Rong, Yaoguang; Han, Hongwei",,,Vanadium Oxide Post-Treatment for Enhanced Photovoltage of Printable Perovskite Solar Cells,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,,,,,,,,,,,,"Printable perovskite solar cells (PSCs) have attracted widespread attention due to the simple fabrication process and low-cost raw materials. However, because no hole transport material is used and the carbon layer possess a relatively low work function of only 4.8-5.0 eV, a significant potential loss exists in printable PSCs, resulting in a relatively low open-circuit voltage (V-OC). We employed vanadium oxide (VO') to post-treat the interface of carbon/perovskite, and effectively enhanced the photovoltage and PCE of printable PSCs. VOx possesses a high work function of similar to 5.39 eV, and thus can facilitate the charge transfer from perovskite to carbon due to a more favorable energy level alignment. The Voc of the devices can be enhanced from similar to 892.73 to similar to 922.86 mV, delivering an average PCE of 14.47% and a champion PCE of 15.77%. In addition, this post-treatment method can also suppress the hysteresis of printable PSCs. The hysteresis index was reduced from 0.025 to -0.001 with VOx treated cells. This VOx post-treatment method is simple, easy to operate and compatible with various perovskite absorbers in printable PSCs, providing a promising prospect for further applications.",,,,,"Rong, Yaoguang/0000-0003-4794-8213",,,,,,,,,,,,2168-0485,,,,,21-Jan,2019,7,2,,,,,2619,2625,,10.1021/acssuschemeng.8b05653,,,,,,,,WOS:000456631800087,,,,,
J,"Zimmermann, I; Aghazada, S; Nazeeruddin, MK",,,,"Zimmermann, Iwan; Aghazada, Sadig; Nazeeruddin, Mohammad Khaja",,,Lead and HTM Free Stable Two-Dimensional Tin Perovskites with Suitable Band Gap for Solar Cell Applications,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,,,,,,,,,,,,"Organic-inorganic hybrid perovskites have attracted great attention over the last few years as potential light-harvesting materials for efficient and cost-effective solar cells. However, the use of lead iodide in state-of-the-art perovskite devices may demonstrate an obstacle for future commercialization due to toxicity of lead. Herein we report on the synthesis and characterization of low dimensional tin-based perovskites. We found that the use of symmetrical imidazolium-based cations such as benzimidazolium (Bn) and benzodiimidazolium (Bdi) allow the formation of 2D perovskites with relatively narrow band gaps compared to traditional -NH3+ amino groups, with optical band gap values of 1.81 eV and 1.79 eV for Bn2SnI4 and BdiSnI(4) respectively. Furthermore, we demonstrate that the optical properties in this class of perovskites can be tuned by formation of a quasi 2D perovskite with the formula Bn(2)FASn(2)I(7). Additionally, we investigate the change in band gap in the mixed Sn/Pb solid solution Bn2SnxPbx-1I4. Devices fabricated with Bn2SnI4 show promising efficiencies of around 2.3 %.",,,,,"Nazeeruddin, Mohammad Khaja/0000-0001-5955-4786; Aghazada, Sadig/0000-0002-7568-4481",,,,,,,,,,,,1433-7851,1521-3773,,,,21-Jan,2019,58,4,,,,,1072,1076,,10.1002/anie.201811497,,,,,,,,WOS:000456260200019,30462878,,,,
J,"Deng, JD; Hu, WX; Shen, W; Li, M; He, RX",,,,"Deng, Jidong; Hu, Weixia; Shen, Wei; Li, Ming; He, Rongxing",,,Exploring the electrochemical properties of hole transporting materials from first-principles calculations: an efficient strategy to improve the performance of perovskite solar cells,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,,,,,,,,,,,,"Perovskite solar cells (PSCs) have been achieved with impressively dynamic improvement in power conversion efficiency (PCE), becoming the hottest topic in photovoltaics. One of the hot topics is to develop inexpensive and efficient hole transporting materials (HTMs). In the present work, we systematically investigated the impact of different atoms in the heteromerous structure on the performance of perovskite solar cells. In addition, the influence of the structural modification of the HTM molecular building blocks was also revealed. To further understand the relationship between the charge-transport properties and the structural modification, the electronic properties, reorganization energy, and hole transporting properties of a series of organic hole transporting materials were investigated using first-principles calculations combined with Marcus theory. Moreover, the orientation function (phi) (V, , r, , ; phi) was applied to quantitatively evaluate the overall carrier mobility of HTMs in PSCs. It is revealed that this model predicts the hole mobility of HTMs correctly. The calculated results indicate that hole transporting materials with heteroatoms and larger dimensional structures show higher hole mobility, which may significantly improve the photovoltaic performance of PSCs.",,,,"SHEN, WEI/G-6960-2019","SHEN, WEI/0000-0003-2245-6140",,,,,,,,,,,,1463-9076,1463-9084,,,,21-Jan,2019,21,3,,,,,1235,1241,,10.1039/c8cp06693k,,,,,,,,WOS:000456147000025,30566128,,,,
J,"Li, ZJ; Qian, MZ; Song, LL; Ma, L; Qiu, HL; Zeng, XC",,,,"Li, Zhongjun; Qian, Mingzhi; Song, Lingling; Ma, Liang; Qiu, Huaili; Zeng, Xiao Cheng",,,Tuning electronic structure of monolayer InP3 in contact with graphene or Ni: effect of a buffer layer and intrinsic In and P-vacancy,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,,,,,,,,,,,,"Monolayer indium triphosphide (m-InP3), predicted theoretically to be a new 2D semiconducting material, exhibits a promising opportunity for applications in electronic and optoelectronic devices [N. H. Miao, et al., J. Am. Chem. Soc., 2017, 139, 11125-11131]. For these applications, excellent contact performance between m-InP3 and the electrodes is vital. In this work, by first-principles calculations, the electronic structures of m-InP3 in contact with graphene (G) and Ni are investigated and the contact characters are further tuned by inserting a buffer layer, e.g., a G or BN monolayer (m-BN) along with the introduction of intrinsic P- and In-vacancy defects. For m-InP3 in contact with G, inserting an m-BN can alter the contact character from an n-type to a p-type Schottky contact. This is consistent with the prediction of the Schottky-Mott rule, indicating that Fermi level pinning is removed in the interface. However, for the contact with Ni, if an m-BN or G is inserted into the interface, an n-type Ohmic contact is obtained, rather than the p-type Schottky one based on the Schottky-Mott rule. We attribute this inconsistency to the effect of electron transfer from m-BN or G to Ni, which leads to a decreased work function for Ni. Additionally, introducing In- and P-vacancy defects can reduce the Schottky barrier in the interfaces between m-InP3 and G or Ni. Moreover, if m-BN is inserted into these defect-containing interfaces, an n-type Ohmic contact could be achieved and dominate the contact character. Our results offer deeper insights into factors such as the Fermi level pinning on the band alignment of the interfaces between m-InP3 and G or Ni, and how the contact characters are improved by inserting a buffer layer along with the introduction of In- and P-vacancy defects.",,,,"Ma, Liang/B-5998-2012","Ma, Liang/0000-0003-4747-613X",,,,,,,,,,,,1463-9076,1463-9084,,,,21-Jan,2019,21,3,,,,,1285,1293,,10.1039/c8cp06478d,,,,,,,,WOS:000456147000031,30569927,,,,
J,"Zhang, LW; Shen, SL; Li, LY; Zhang, Z; Liu, NS; Gao, YH",,,,Zhang Lou-Wen; Shen Shao-Li; Li Lu-Ying; Zhang Zhi; Liu Ni-Shuang; Gao Yi-Hua,,,Application and Development of Cesium Lead Halide Perovskite Based Planar Heterojunction LEDs,JOURNAL OF INORGANIC MATERIALS,,,,,,,,,,,,"All-inorganic cesium lead halide CsPbX3 (X = Cl, Br, I) perovskite materials emerged as a rising star in the area of optoelectronics since 2015, due to its excellent photoelectric properties and environmental stability. Substantial progresses were made in the application of many electronic and optoelectronic devices, which attracted wide attention from the scientific community. This paper mainly reviews the latest research progress of cesium lead halide perovskite based planar heterojunction LED, where the structure and working principle of LED devices are briefly introduced. In addition, the classification and summarization of some optimization strategies for improving luminescence performance and working stability of LED devices are emphatically suggested, and the development trend of stable and efficient inorganic perovskite based planar heterojunction LED is finally prospected.",,,,"Li, Luying/E-1010-2011","Zhang, Louwen/0000-0002-7862-9955",,,,,,,,,,,,1000-324X,,,,,20-Jan,2019,34,1,,,,,37,48,,10.15541/jim20180176,,,,,,,,WOS:000461855200004,,,,,
J,"Liu, XY; Liu, BD; Jiang, YN; Wang, K; Zhou, Y; Yang, B; Zhang, XL; Jiang, X",,,,Liu Xiao-Yuan; Liu Bao-Dan; Jiang Ya-Nan; Wang Ke; Zhou Yang; Yang Bing; Zhang Xing-Lai; Jiang Xin,,,In-situ Synthesis of Perovskite SrTiO3 Nanostructures with Modified Morphology and Tunable Optical Absorption Property,JOURNAL OF INORGANIC MATERIALS,,,,,,,,,,,,"As a perovskite family member, SrTiO3 shows significant applications in the fields of solar cells, photo-catalysis, fuel cells and superconducting as a dependence of its crystallinity, morphology, crystal facet and optical properties. In this work, we reported an in-situ synthetic approach of SrTiO3 nanostructures with modified morphology and tunable optical absorption properties based on conventional plasma electrolytic oxidation (PEO) associated with hydrothermal method. The morphology of SrTiO3 nanostructures can be selectively modified from microcubes with smooth facets to ultrathin nanosheets by controlling the concentration of Sr source during PEO process. It is found that both SrTiO3 microcubes and Sr1-delta TiO3 nanosheets are well-crystallized single crystals. UV-Vis diffuse reactance spectrum (DRS) measurement reveals that Sr1-delta TiO3 nanosheets with thin thickness show obvious blue-shift of absorption edge in comparison with SrTiO3 microcubes due to the size effect. Finally, the morphology evolution and nucleation mechanism of SrTiO3 nanostructures in-situ grown on PEO film is discussed.",,,,,,,,,,,,,,,,,1000-324X,,,,,20-Jan,2019,34,1,,,,,65,+,,10.15541/jim20180255,,,,,,,,WOS:000461855200007,,,,,
J,"Xiong, H; Zhang, BX; Jia, W; Zhang, QH; Xie, HQ",,,,Xiong Hao; Zhang Bo-Xin; Jia Wei; Zhang Qing-Hong; Xie Hua-Qing,,,Polymer PVP Additive for Improving Stability of Perovskite Solar Cells,JOURNAL OF INORGANIC MATERIALS,,,,,,,,,,,,"As a type of novel thin film solar cells, perovskite solar cells develope sharply within a decade, which efficiency has approached to that of the commercial silicon solar cells. However, its poor stability in the air has limited the further practical application. Herein, we achieve uniform sable perovskite films under open environment by adding some poly 4-vinylpyridine (PVP). The morphology, structure and performance test results show that the perovskite films added with PVP were more compact and uniform than the bare one. Moreover, the assembled solar cell with 0.4wt% PVP exhibited highly reproducible efficiencies up to 13.07%, much higher than that of 6.09% for the controlled one. When restored in the air with approximately 50% relative humidity in the absence of encapsulation, its efficiency decay time to a half from 3 d for bare one extended to 3 w. However, high PVP additives result in incomplete reaction between PbI2 and CH3NH3I. If the above mentioned process is further optimized, is expected to be applied to the large-scale preparation of more stable perovskite film.",,,,,,,,,,,,,,,,,1000-324X,,,,,20-Jan,2019,34,1,,,,,96,102,,10.15541/jim20180172,,,,,,,,WOS:000461855200012,,,,,
J,"Chen, JF; Ren, HZ; Hou, FH; Zhou, ZX; Ren, QS; Zhang, DK; Wei, CC; Zhang, XD; Hou, GF; Zhao, Y",,,,Chen Jun-Fan; Ren Hui-Zhi; Hou Fu-Hua; Zhou Zhong-Xin; Ren Qian-Shang; Zhang De-Kun; Wei Chang-Chun; Zhang Xiao-Dan; Hou Guo-Fu; Zhao Ying,,,Passivation optimization and performance improvement of planar a-Si:H/c-Si heterojunction cells in perovskite/silicon tandem solar cells,ACTA PHYSICA SINICA,,,,,,,,,,,,"Recently, the monolithic spin-coating perovskite/planar silicon heterojunction tandem solar cells with high performance have attracted attention mainly due to simple fabrication, low preparation cost and high efficiency, especially compared with fully textured multi-junction perovskite/silicon tandem device. As is well known, the excellent passivation of a-Si:H/c-Si interface is the key to achieving a high-efficiency planar silicon heterojunction solar cell, which further improves the performance of the corresponding tandem cell. Therefore, we investigate the elements affecting a-Si:H/c-Si interface passivation, including the c-Si surface treatment technique, a-Si:H passivation layer and P-type emitter layer and so on. In these experiments, we adjust the immersed time of diluent hydrofluoric acid and pre-deposited hydrogen plasma with different gas mixture flows. Also, the suitable deposition parameters of intrinsic a-Si:H passivation layer are regulated by varying hydrogen dilution and time, and variously slight silane content is embedded into i-a-Si:H /P-type (I/P) emitter interface by hydrogen-rich plasma treating which is for acquiring optimal experimental processing conditions to promote the chemical passivation. In addition, the p-a-Si:H and p-nc-Si:H are comparatively studied as buffer layers to further improve the I/P interface passivation by varying the hydrogen dilution in the gas mixture during deposition. It can be found that p-nc-Si:H buffer layer with high conductivity and wide bandgap can not only reduce the defect density at the I/P interface, but also increase the conductivity of P-type emitter, which further improves the field passivation effect. By the above- mentioned optimization, the highest minority carrier lifetime and implied open-circuit voltage (iV(o)(c)) of the structure of P-type emitter/a-Si:H(i)/c-Si/a-Si:H(i)/N-type layer (inip) sample can respectively reach 2855 jts and 709 mV, which demonstrates authentically outstanding passivation performance. An efficiency of 18.76% can be obtained for the planar a-Si/c-Si heterojunction solar cell with a V-oc of 681.5 mV, which is 34.3 mV higher than that of the reference device. Regarding the optimized planar a-Si:H/c-Si heterojunction solar cell as the bottom cell, we also obtain an efficiency of 21.24% for perovskite/silicon heterojunction tandem solar cell with an open-circuit voltage of 1780 mV, which proves that the above strategies are very effective for improving the passivation optimization and performance of bottom cell in the tandem device.",,,,,,,,,,,,,,,,,1000-3290,,,,,20-Jan,2019,68,2,,,,,,,28101,10.7498/aps.68.20181759,,,,,,,,WOS:000456744600028,,,,,
J,"Noh, YW; Lee, JH; Jin, IS; Park, SH; Jung, JW",,,,"Noh, Young Wook; Lee, Ju Ho; Jin, In Su; Park, Sang Hyun; Jung, Jae Woong",,,Enhanced efficiency and ambient stability of planar heterojunction perovskite solar cells by using organic-inorganic double layer electron transporting material,ELECTROCHIMICA ACTA,,,,,,,,,,,,"The optimal interface of a perovskite solar cell promotes efficient charge transport to achieve high power conversion efficiency. Tin(IV) oxide is one of the most well-known electron transport materials for perovskite solar cells. Despite tin(IV) oxide serves low hysteresis, low defect concentration and low fabrication temperature of perovskite solar cells, low conduction band edge of tin(IV) oxide limits built-in potential of the solar cell device. Here, we design an organic-inorganic double electron transporting layer by coating a 3,9-bis(2-methylene-(3-(1,1-dicyanomethylene)-indanone))-5,5,11,11-tetrakis(4-hexylphenyl)- dithieno[2,3-d: 2',3'-d']-s-indaceno[1,2-b: 5,6-b'] dithiophene on tin(IV) oxide to improve the electron transporting properties perovskite solar cells. The organic-inorganic double electron transporting layer improves the interfaces of perovskite/electron transporting layer, leading to enhancement of efficiency and stability of the solar cell devices up to > 16% for 200 h. This work demonstrates the feasibility of organic-inorganic double electron transport layer for high performance perovskite solar cells. (c) 2018 Elsevier Ltd. All rights reserved.",,,,,,,,,,,,,,,,,0013-4686,1873-3859,,,,20-Jan,2019,294,,,,,,337,344,,10.1016/j.electacta.2018.10.138,,,,,,,,WOS:000451334700039,,,,,
J,"Wu, WQ; Wang, XD; Han, X; Yang, Z; Gao, GY; Zhang, YF; Hu, JF; Tan, YW; Pan, AL; Pan, CF",,,,"Wu, Wenqiang; Wang, Xiandi; Han, Xun; Yang, Zheng; Gao, Guoyun; Zhang, Yufei; Hu, Jufang; Tan, Yongwen; Pan, Anlian; Pan, Caofeng",,,Flexible Photodetector Arrays Based on Patterned CH3NH3PbI3-xClx Perovskite Film for Real-Time Photosensing and Imaging,ADVANCED MATERIALS,,,,,,,,,,,,"The quest for novel deformable image sensors with outstanding optoelectronic properties and large-scale integration becomes a great impetus to exploit more advanced flexible photodetector (PD) arrays. Here, 10 x 10 flexible PD arrays with a resolution of 63.5 dpi are demonstrated based on as-prepared perovskite arrays for photosensing and imaging. Large-scale growth controllable CH3NH3PbI3-xClx arrays are synthesized on a poly(ethylene terephthalate) substrate by using a two-step sequential deposition method with the developed Al2O3-assisted hydrophilic-hydrophobic surface treatment process. The flexible PD arrays with high detectivity (9.4 x 10(11) Jones), large on/off current ratio (up to 1.2 x 10(3)), and broad spectral response exhibit excellent electrical stability under large bending angle (theta = 150 degrees) and superior folding endurance after hundreds of bending cycles. In addition, the device can execute the functions of capturing a real-time light trajectory and detecting a multipoint light distribution, indicating that it has widespread potential in photosensing and imaging for optical communication, digital display, and artificial electronic skin applications.",,,,"PAN, Cao feng/C-9273-2011","PAN, Cao feng/0000-0001-6327-9692",,,,,,,,,,,,0935-9648,1521-4095,,,,18-Jan,2019,31,3,,,,,,,1805913,10.1002/adma.201805913,,,,,,,,WOS:000459628200015,30485566,,,,
J,"Xu, NS; Li, Y; Wu, RH; Zhu, R; Zhang, JD; Zakeeruddin, SM; Li, HY; Li, ZS; Gratzel, M; Wang, P",,,,"Xu, Niansheng; Li, Yang; Wu, Ruihan; Zhu, Rui; Zhang, Jidong; Zakeeruddin, Shaik M.; Li, Hanying; Li, Ze-Sheng; Gratzel, Michael; Wang, Peng",,,"A peri-Xanthenoxanthene Centered Columnar-Stacking Organic Semiconductor for Efficient, Photothermally Stable Perovskite Solar Cells",CHEMISTRY-A EUROPEAN JOURNAL,,,,,,,,,,,,"Modulating the structure and property of hole-transporting organic semiconductors is of paramount importance for high-efficiency and stable perovskite solar cells (PSCs). This work reports a low-cost peri-xanthenoxanthene based small-molecule P1, which is prepared at a total yield of 82 % using a three-step synthetic route from the low-cost starting material 2-naphthol. P1 molecules stack in one-dimensional columnar arrangement characteristic of strong intermolecular pi-pi interactions, contributing to the formation of a solution-processed, semicrystalline thin-film exhibiting one order of magnitude higher hole mobility than the amorphous one based on the state-of-the art hole-transporter, 2,2-7,7-tetrakis(N,N '-di-paramethoxy-phenylamine 9,9 '-spirobifluorene (spiro-OMeTAD). PSCs employing P1 as the hole-transporting layer attain a high efficiency of 19.8 % at the standard AM 1.5 G conditions, and good long-term stability under continuous full sunlight exposure at 40 degrees C.",,,,"Wang, Peng/L-8275-2019","Wang, Peng/0000-0002-6018-1515",,,,,,,,,,,,0947-6539,1521-3765,,,,18-Jan,2019,25,4,,,,,945,948,,10.1002/chem.201806015,,,,,,,,WOS:000456318800007,30512212,,,,
J,"Xue, BD; Bi, SQ; You, S; Zhou, JY; Wu, GB; Meng, R; Wang, BX; Wang, JQ; Leng, XY; Zhang, Y; Ma, XD; Zhou, HQ",,,,"Xue, Baoda; Bi, Shiqing; You, Shuai; Zhou, Jiyu; Wu, Guangbao; Meng, Rui; Wang, Boxin; Wang, Jianqiu; Leng, Xuanye; Zhang, Yuan; Ma, Xiangdong; Zhou, Huiqiong",,,Retardation of Trap-Assisted Recombination in Lead Halide Perovskite Solar Cells by a Dimethylbiguanide Anchor Layer,CHEMISTRY-A EUROPEAN JOURNAL,,,,,,,,,,,,"Reaching the full potential of solar cells based on photo-absorbers of organic-inorganic hybrid perovskites requires highly efficient charge extraction at the interface between perovskite and charge transporting layer. This demand is generally challenged by the presence of under-coordinated metal or halogen ions, causing surface charge trapping and resultant recombination losses. These problems can be tackled by introducing a small molecule interfacial anchor layer based on dimethylbiguanide (DMBG). Benefitting from interactions between the nitrogen-containing functional groups in DMBG and unsaturated ions in CH3NH3PbI3 perovskites, the electron extraction of TiO2 is dramatically improved in association with reduced Schottky-Read-Hall recombination, as revealed by photoluminescence spectroscopy. As a consequence, the power conversion efficiency of CH3NH3PbI3 solar cells is boosted from 17.14 to 19.1 %, showing appreciably reduced hysteresis. The demonstrated molecular strategy based on DMBG enables one to achieve meliorations on key figures of merit in halide perovskite solar cells with improved stability.",,,,"Zhou, Huiqiong/S-1276-2016; Wu, Guangbao/N-9268-2019; Wu, Guangbao/S-5698-2019","Zhou, Huiqiong/0000-0003-2124-6563; Wu, Guangbao/0000-0002-4612-1954",,,,,,,,,,,,0947-6539,1521-3765,,,,18-Jan,2019,25,4,,,,,1076,1082,,10.1002/chem.201804799,,,,,,,,WOS:000456318800026,30375695,,,,
J,"Wang, LG; Zhou, HP; Hu, JN; Huang, BL; Sun, MZ; Dong, BW; Zheng, GHJ; Huang, Y; Chen, YH; Li, L; Xu, ZQ; Li, NX; Liu, Z; Chen, Q; Sun, LD; Yan, CH",,,,"Wang, Ligang; Zhou, Huanping; Hu, Junnan; Huang, Bolong; Sun, Mingzi; Dong, Bowei; Zheng, Guanghaojie; Huang, Yuan; Chen, Yihua; Li, Liang; Xu, Ziqi; Li, Nengxu; Liu, Zheng; Chen, Qi; Sun, Ling-Dong; Yan, Chun-Hua",,,A Eu3+-Eu2+ ion redox shuttle imparts operational durability to Pb-I perovskite solar cells,SCIENCE,,,,,,,,,,,,"The components with soft nature in the metal halide perovskite absorber usually generate lead (Pb)degrees and iodine (I)degrees defects during device fabrication and operation. These defects serve as not only recombination centers to deteriorate device efficiency but also degradation initiators to hamper device lifetimes. We show that the europium ion pair Eu3+-Eu2+ acts as the ""redox shuttle"" that selectively oxidized Pb degrees and reduced I degrees defects simultaneously in a cyclical transition. The resultant device achieves a power conversion efficiency (PCE) of 21.52% (certified 20.52%) with substantially improved long-term durability. The devices retained 92% and 89% of the peak PCE under 1-sun continuous illumination or heating at 850 degrees C for 1500 hours and 91% of the original stable PCE after maximum power point tracking for 500 hours, respectively.",,,,,"Zhou, Huanping/0000-0002-0070-5540; Zheng, Guanhaojie/0000-0003-4439-2360; Huang, Bolong/0000-0002-2526-2002; Hu, Junnan/0000-0001-7418-8964",,,,,,,,,,,,0036-8075,1095-9203,,,,18-Jan,2019,363,6424,,,,,265,+,,10.1126/science.aau5701,,,,,,,,WOS:000456140700033,30655439,,,,
J,"Li, CQ; Cui, AY; Chen, FF; Jiang, K; Shang, LY; Jiang, JC; Hu, ZG; Chu, JH",,,,"Li, Chuanqing; Cui, Anyang; Chen, Fangfang; Jiang, Kai; Shang, Liyan; Jiang, Jinchun; Hu, Zhigao; Chu, Junhao",,,"Preparation and characterization of narrow bandgap ferroelectric (K,Ba)(Ni,Nb)O3-delta films for mesoporous all-oxide solar cells",NEW JOURNAL OF PHYSICS,,,,,,,,,,,,"Ferroelectric (K,Ba)(Ni,Nb)O3-delta films have triggered intense studies for applications in photovoltaic device due to their efficient ferroelectric polarization-driven carrier separation and above-bandgap generated photovoltages. However, they are suffered from a challenge of preparation limiting novel device architectures. Meanwhile, the bandgap for most of ferroelectric materials reported so far is still too large to be considered for desirable spectral absorption. Here, we propose a unique strategy to successfully synthesize the (K,Ba)(Ni,Nb)O3-delta films with the lower bandgap of about 1.45 eV. A new cell structure of utilizing (K,Ba)(Ni,Nb)O3-delta as a active layer is explored to interface with electron-transporting TiO2. Such mesoporous-ferroelectric combination solar cell is beneficial for facilitating the extraction of photocarriers. Under standard AM 1.5G irradiation, the optimized (K,Ba)(Ni, Nb)O3-delta film solar cell exhibits a higher open-circuit voltage of 1.27 V than those of previous reports on ferroelectrics. Furthermore, a fill factor of 64% and a power conversion efficiency of 0.2% are achieved via the polarization switching modulation. The present results provide a novel synthetic approach toward developing high performance solar cells based on lead-free ferroelectric films.",,,,,,,,,,,,,,,,,1367-2630,,,,,18-Jan,2019,21,,,,,,,,13011,10.1088/1367-2630/aaf8eb,,,,,,,,WOS:000456276000002,,,,,
J,"Meng, LN; Zhang, F; Ma, W; Zhao, Y; Zhao, P; Fu, HX; Wang, WL; Meng, S; Guo, XF",,,,"Meng, Linan; Zhang, Fan; Ma, Wei; Zhao, Yu; Zhao, Peng; Fu, Huixia; Wang, Wenlong; Meng, Sheng; Guo, Xuefeng",,,Improving Photovoltaic Stability and Performance of Perovskite Solar Cells by Molecular Interface Engineering,JOURNAL OF PHYSICAL CHEMISTRY C,,,,,,,,,,,,"Interface engineering in perovskite solar cells (PSCs) plays a key role in achieving high-power conversion efficiency (PCE, ri) by suppressing electron hole recombination and facilitating carrier injection. Here we adopt a hydrophobic molecule, 1-donecyl mercaptan (NDM), to modify the interface between MAPbI(3) and a hole transport layer (HTL). As a result, an improved PCE of PSCs from 12.75% (pristine MAPbI(3)) to 15.04% (modified MAPbI3 with NDM) is achieved, along with long-term antimoisture characteristics. First-principles simulations unravel an enhanced driving force for hole injection from MAPbI3 to the HTL upon NDM adsorption, providing atomic-scale insights into the improved PCE. The combined experiment and simulation efforts offer a simple but effective molecular approach to fabricate PSCs with a higher PCE and better moisture tolerance.",,,,,"Guo, Xuefeng/0000-0001-5723-8528; Fu, Huixia/0000-0002-4498-6946",,,,,,,,,,,,1932-7447,,,,,17-Jan,2019,123,2,,,,,1219,1225,,10.1021/acs.jpcc.8b09722,,,,,,,,WOS:000456350600025,,,,,
J,"Wang, XQ; Gong, JB; Shan, XY; Zhang, M; Xu, ZL; Dai, RC; Wang, ZP; Wang, SM; Fang, XD; Zhang, ZM",,,,"Wang, Xiangqi; Gong, Junbo; Shan, Xueyan; Zhang, Min; Xu, Zilong; Dai, Rucheng; Wang, Zhongping; Wang, Shimao; Fang, Xiaodong; Zhang, Zengming",,,In Situ Monitoring of Thermal Degradation of CH3NH3PbI3 Films by Spectroscopic Ellipsometry,JOURNAL OF PHYSICAL CHEMISTRY C,,,,,,,,,,,,"During the last few years, the organic-inorganic hybrid methylammonium lead halide perovskite, CH3NH3PbX3 (MAPbX(3), X = I-, Cl-, BC), has received great interest in the field of photovoltaics. Relevant researches develop rapidly due to the excellent properties of MAPbI(3), such as high charge mobility, suitable band gap, and long carrier diffusion length. However, the instability of MAPbI(3) has been a key issue hindering practical application. Here, we present in situ spectroscopic ellipsometry measurement to monitor the thermal degradation process of MAPbI(3). The dynamic evolution of dielectric functions of the as-prepared MAPbI(3) films through degradation is extracted by an effective medium approximation model fitting the ellipsometry spectrum. The content proportion of MAPbI(3) and PbI2 is also obtained from the modeling results. The thickness of the film decreases in two steps corresponding to the degradation and melting-recrystallization process. The current work shows that ellipsometry provides a potentially fast and non-damage tool to monitor the degradation process and to determine the degree of degradation for MAPbI(3) perovskite films. Our work exhibits the first in situ monitoring of the optical properties through the degradation process of MAPbI(3) films, which can be consulted for further testing of the degree of degradation for MAPbI(3) solar cells and improving the stability of MAPbI(3).",,,,,"Zhang, Zengming/0000-0001-8245-9955; Gong, Junbo/0000-0001-7239-5273",,,,,,,,,,,,1932-7447,,,,,17-Jan,2019,123,2,,,,,1362,1369,,10.1021/acs.jpcc.8b12275,,,,,,,,WOS:000456350600039,,,,,
J,"Meng, XY; Wang, Z; Qian, W; Zhu, ZL; Zhang, T; Bai, Y; Hu, C; Xiao, S; Yang, YL; Yang, SH",,,,"Meng, Xiangyue; Wang, Zheng; Qian, Wei; Zhu, Zonglong; Zhang, Teng; Bai, Yang; Hu, Chen; Xiao, Shuang; Yang, Yinglong; Yang, Shihe",,,Excess Cesium Iodide Induces Spinodal Decomposition of CsPbI2Br Perovskite Films,JOURNAL OF PHYSICAL CHEMISTRY LETTERS,,,,,,,,,,,,"We report an exploratory study on the crystal formation behavior of CsPbI2Br perovskite films by adding excess cesium iodide (CsI). Surprisingly, facile co-crystallization of CsI and CsPbI2Br in the form of spinodal decomposition is observed. Significantly, the two phases spontaneously form morphing into a remarkably uniform bicontinuous nanoscale blend with high orientational correlation through the well matched (110) plane of CsI and the (200) plane of CsPbI2Br. The CsPbI2Br films produced by the spinodal decomposition method not only enjoy a compact surface, low defect concentration, and long carrier lifetimes, they also retain their excellent charge transport property. By employing such a CsPbI2Br film for carbon-based perovskite solar cells, power conversion efficiency exceeding 10% is achieved with remarkable thermal stability. Our results provide valuable insight into the role of CsI in perovskite crystallization and a promising approach for designing inorganic halide perovskite-based devices.",,,,"Yang, Yinglong/J-2942-2014; ZHU, Zonglong/I-8545-2015","Yang, Yinglong/0000-0002-5850-5760; Xiao, Shuang/0000-0001-8171-0714; WANG, Zheng/0000-0002-7560-2618; ZHU, Zonglong/0000-0002-8285-9665",,,,,,,,,,,,1948-7185,,,,,17-Jan,2019,10,2,,,,,194,199,,10.1021/acs.jpclett.8b03742,,,,,,,,WOS:000456493200011,30596242,,,,
