PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,EY,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Xing, J; Zheng, X; Yu, Z; Lei, YH; Hou, L; Zou, YT; Zhao, C; Wang, B; Yu, HT; Pan, DX; Zhai, YC; Cheng, JL; Zhou, D; Qu, SN; Yang, JJ; Ganeev, RA; Yu, WL; Guo, CL",,,,"Xing, Jun; Zheng, Xin; Yu, Zhi; Lei, Yuhao; Hou, Lei; Zou, Yuting; Zhao, Chen; Wang, Bin; Yu, Haotian; Pan, Dexin; Zhai, Yuechen; Cheng, Jinluo; Zhou, Ding; Qu, Songnan; Yang, Jianjun; Ganeev, Rashid A.; Yu, Weili; Guo, Chunlei",,,Dramatically Enhanced Photoluminescence from Femtosecond Laser Induced Micro-/Nanostructures on MAPbBr(3) Single Crystal Surface,ADVANCED OPTICAL MATERIALS,,,,,,,,,,,,"Single crystal perovskites are used in solar cells, photodetectors, and other devices due to their excellent light absorption and carrier transport characteristics. However, for light-emitting applications, photoluminescence (PL) is usually weak for MAPbBr(3) (MA = CH3NH3+) single crystals (MBSCs) compared with their polycrystalline counterpart. Therefore, developing novel techniques to process MBSCs with different morphologies for PL-related applications is greatly needed. The current strategies for making perovskite crystals are mostly based on bottom-up method (chemical synthesis and assembling). Here, an easy method to achieve top-down fabrication of MBSCs, i.e., femtosecond laser processing MBSC surface by controlling the laser parameters is demonstrated. The femtosecond laser processing technology can achieve two orders of magnitude enhancement under ambient conditions in PL. In addition, the processed regions also show three times enhancement in PL under nitrogen environment. It is assumed that this is mainly due to the texture based on photon recycling and light out-coupling mechanism, and the passivation of surface recombination centers on MBSC. This study not only provides a convenient top-down strategy to achieve a range of morphological micro-/nanostructures with enhanced PL on MBSC surface, but also paves the way for applications of MBSCs in light emitting or PL imaging devices.",,,,"Yu, Zhi/P-8934-2016","Yu, Zhi/0000-0002-5139-0569; Guo, Chunlei/0000-0001-8525-6301; Lei, Yuhao/0000-0002-7755-6336",,,,,,,,,,,,2195-1071,,,,,18-Oct,2018,6,20,,,,,,,1800411,10.1002/adom.201800411,,,,,,,,WOS:000447743000010,,,,,
J,"Yang, JM; Hong, QM; Yuan, ZC; Xu, RP; Guo, XW; Xiong, SB; Liu, XJ; Braun, S; Li, YQ; Tang, JX; Duan, CG; Fahlman, M; Bao, QY",,,,"Yang, Jianming; Hong, Qiuming; Yuan, Zhongcheng; Xu, Ruipeng; Guo, Xuewen; Xiong, Shaobing; Liu, Xianjie; Braun, Slawomir; Li, Yanqing; Tang, Jianxin; Duan, Chungang; Fahlman, Mats; Bao, Qinye",,,Unraveling Photostability of Mixed Cation Perovskite Films in Extreme Environment,ADVANCED OPTICAL MATERIALS,,,,,,,,,,,,"Organometal halide perovskites exhibit a bright future for applications in solar cells, as efficiency has achieved over 22%. The long-term stability remains a major obstacle for commercialization. Here, it is found that three cationic compositional engineered perovskites, MAPb(I0.83Br0.17)(3), FA(0.83)MA(0.17)Pb(I0.83Br0.17)(3), and Cs-0.1(FA(0.83)MA(0.17))(0.9)Pb(I0.83Br0.17)(3), undergo severe degradation under white-light illumination in ultrahigh vacuum (UHV) environment, but the rate of degradation is significantly lower for the mixed cation perovskites. This is attributed to the defect-induced trap states that trigger the strong coupling between the photoexcited carriers and the crystal lattice. The observed behavior supports the view of the mixed cations suppressing the photoinduced degradation. It is further demonstrated that UHV environment remarkably accelerates the degradation of the perovskite films under illumination, which delivers a very important message that the current hybrid perovskite materials and their optoelectronic devices are not suitable for application in outer space. Moreover, the applied UHV environment can be an accelerated test method to estimate the photostability of the perovskites.",,,,"Fahlman, Mats/A-1524-2009; Duan, Chun-Gang/D-2755-2013; Tang, Jianxin/A-1452-2013; Bao, Qinye/A-5110-2013; Liu, Xianjie/E-6076-2010; Li, Yanqing/C-7262-2013; Duan, Chun-Gang/W-5390-2019","Fahlman, Mats/0000-0001-9879-3915; Liu, Xianjie/0000-0002-3190-2774; Duan, Chun-Gang/0000-0002-5380-4980",,,,,,,,,,,,2195-1071,,,,,18-Oct,2018,6,20,,,,,,,1800262,10.1002/adom.201800262,,,,,,,,WOS:000447743000003,,,,,
J,"Gao, LF; Luo, WJ; Yao, YF; Zou, ZG",,,,"Gao, Lin-Feng; Luo, Wen-Jun; Yao, Ying-Fang; Zou, Zhi-Gang",,,An all-inorganic lead halide perovskite-based photocathode for stable water reduction,CHEMICAL COMMUNICATIONS,,,,,,,,,,,,"Lead halide perovskites (LHPs) have been investigated for photoelectrochemical hydrogen generation from water splitting. However, the harsh requirements in preparing the environment, i.e. isolating water and oxygen, hinder the wide applications of lead halide perovskites. Herein, an all-inorganic perovskite, i.e. a CsPbBr3-based photocathode, has been prepared to generate hydrogen. It is notable that as a valuable trial for a potential large-scale production, the whole preparation process was completed in an open-air environment. The LHP photocathode achieved the highest photocurrent of about 1.2 mA cm(-2) at 0 V-RHE. And the photocurrent remains around 94% after continuous illumination for 1 h with the Faradaic efficiency of 90%, illustrating a good photoelectrochemical stability. The all-inorganic LHP photocathodes are facile to prepare with a relatively good performance, and can be improved via band engineering and structure optimization, of which large-scale applications can be expected.",,,,,,,,,,,,,,,,,1359-7345,1364-548X,,,,18-Oct,2018,54,81,,,,,11459,11462,,10.1039/c8cc06952b,,,,,,,,WOS:000446851500017,30255868,,,,
J,"Lu, KM; Lee, KM; Lai, CH; Ting, CC; Liu, CY",,,,"Lu, Kuan-Ming; Lee, Kun-Mu; Lai, Chia-Hsin; Ting, Chang-Chieh; Liu, Ching-Yuan",,,One-pot synthesis of D-pi-D-pi-D type hole-transporting materials for perovskite solar cells by sequential C-H (hetero)arylations,CHEMICAL COMMUNICATIONS,,,,,,,,,,,,"We report a step-saving new access to D--D--D type oligoaryls through one-pot sequential C-H (hetero)arylations. Conventionally, these oligomers were prepared by Stille or Suzuki coupling reactions that required prefunctionalization steps. The facilely synthesized linear oligomers were fabricated in perovskite-based solar devices as efficient hole transporters, exhibiting a power conversion efficiency of up to 15.4%.",,,,,,,,,,,,,,,,,1359-7345,1364-548X,,,,18-Oct,2018,54,81,,,,,11495,11498,,10.1039/c8cc06791k,,,,,,,,WOS:000446851500026,30259019,,,,
J,"Shen, TY; Siontas, S; Pacifici, D",,,,"Shen, Tianyi; Siontas, Stylianos; Pacifici, Domenico",,,Plasmon-Enhanced Thin-Film Perovskite Solar Cells,JOURNAL OF PHYSICAL CHEMISTRY C,,,,,,,,,,,,"We report on plasmon-enhanced hybrid organic-inorganic perovskite solar cells with methylammonium lead iodide (MAPbI(3)) as the active absorbing material. Three-dimensional finite-difference time-domain simulations were performed on perovskite solar cells that consist of perovskite films with varied thicknesses on top of corrugated gold electrodes with different light trapping geometries, such as arrays of nanoholes and nanodisks. The absorption within the perovskite and gold films was estimated by calculating the electric field at every mesh point within the simulation volume, which allowed for the calculation of the solar cell power conversion efficiency (PCE) as a function of relevant design parameters. Optimal nanostructure designs were obtained by systematically varying the geometry dimensions. The results show that 100 nm-thick perovskite films on top of corrugated gold electrodes can exhibit up to 52% increase in PCE compared to their flat counterparts (i.e., from 19.2% for a flat cell to 29.2% for an optimized nanocorrugated cell). Moreover, we show that a 150 nm-thick perovskite film cell with opportunely corrugated back metal contacts can exhibit a PCE value of_31.3%, which is comparable to that of a 400 nm-thick bulk-like-cell (31.6%). These-findings may pave the way for plasmon-enhanced high-performance perovskite solar cells with ultrathin absorbing layers.",,,,,,,,,,,,,,,,,1932-7447,1932-7455,,,,18-Oct,2018,122,41,,,,,23691,23697,,10.1021/acs.jpcc.8b07063,,,,,,,,WOS:000448087900048,,,,,
J,"Scheidt, RA; Kerns, E; Kamat, PV",,,,"Scheidt, Rebecca A.; Kerns, Elisabeth; Kamat, Prashant V.",,,Interfacial Charge Transfer between Excited CsPbBr3 Nanocrystals and TiO2: Charge Injection versus Photodegradation,JOURNAL OF PHYSICAL CHEMISTRY LETTERS,,,,,,,,,,,,"Record-breaking efficiency achieved with quantum dot solar cells made of perovskite nanocrystals demands understanding of the excited-state interactions between perovskite nanocrystals and metal oxide electron transport layers. The interfacial electron transfer between excited CsPbBr3 perovskite nanocrystals and metal oxides (TiO2, SnO2, and ZnO) was elucidated using transient absorption spectroscopy and found to occur with a rate constant in the range of 2-4 x 10(1) s(-1). In an inert atmosphere, back electron transfer helps to maintain the stability of the perovskite nanocrystals. However, the presence of oxygen introduces instability as it scavenges away transferred electrons from the electron-transporting metal oxide, leaving behind holes to accumulate at CsPbBr3 nanocrystals, which in turn induce anodic corrosion. X-ray photoelectron spectroscopy measurements have enabled us to identify PbO as the major photodegraded product. The importance of the surrounding atmosphere and the supporting metal oxide in governing the stability of perovskite nanocrystals is discussed.",,,,,"Kamat, Prashant/0000-0002-2465-6819; Scheidt, Rebecca/0000-0001-7715-3396",,,,,,,,,,,,1948-7185,,,,,18-Oct,2018,9,20,,,,,5962,5969,,10.1021/acs.jpclett.8b02690,,,,,,,,WOS:000448751700009,30260227,,,,
J,"Gallop, NP; Selig, O; Giubertoni, G; Bakker, HJ; Rezus, YLA; Frost, JM; Jansen, TLC; Lovrincic, R; Bakulin, AA",,,,"Gallop, Nathaniel P.; Selig, Oleg; Giubertoni, Giulia; Bakker, Huib J.; Rezus, Yves L. A.; Frost, Jarvist M.; Jansen, Thomas L. C.; Lovrincic, Robert; Bakulin, Artem A.",,,Rotational Cation Dynamics in Metal Halide Perovskites: Effect on Phonons and Material Properties,JOURNAL OF PHYSICAL CHEMISTRY LETTERS,,,,,,,,,,,,"The dynamics of organic cations in metal halide hybrid perovskites (MHPs) have been investigated using numerous experimental and computational techniques because of their suspected effects on the properties of MHPs. In this Perspective, we summarize and reconcile key findings and present new data to synthesize a unified understanding of the dynamics of the cations. We conclude that theory and experiment collectively paint a relatively complete picture of rotational dynamics within MHPs. This picture is then used to discuss the consequences of structural dynamics for electron-phonon interactions and their effect on material properties by providing a brief account of key studies that correlate cation dynamics with the dynamics of the inorganic sublattice and overall device properties.",,,,"Institute, Zernike/W-7033-2019; Jansen, T.L.C./A-1911-2010","Jansen, T.L.C./0000-0001-6066-6080; Bakulin, Artem/0000-0002-3998-2000; Gallop, Nathaniel/0000-0003-4245-0213; Lovrincic, Robert/0000-0001-5429-5586",,,,,,,,,,,,1948-7185,,,,,18-Oct,2018,9,20,,,,,5987,5997,,10.1021/acs.jpclett.8b02227,,,,,,,,WOS:000448751700012,30260646,,,,
J,"Heo, JH; Kim, J; Kim, H; Moon, SH; Im, SH; Hong, KH",,,,"Heo, Jin Hyuck; Kim, Jongseob; Kim, Hyungjun; Moon, Sang Hwa; Im, Sang Hyuk; Hong, Ki-Ha",,,"Roles of SnX2 (X = F, Cl, Br) Additives in Tin-Based Halide Perovskites toward Highly Efficient and Stable Lead-Free Perovskite Solar Cells",JOURNAL OF PHYSICAL CHEMISTRY LETTERS,,,,,,,,,,,,"Preserving the stability of Sn-based halide perovskites is a primary concern in developing photovoltaic light-absorbing materials for lead-free perovskite solar cells. Whereas the addition of SnX2 (X = F, Cl, Br) has been demonstrated to improve the photovoltaic performance of Sn halide perovskite solar cells, the mechanistic roles of SnX2 in the performance enhancement have not yet been studied appropriately. Here we perform a comparative study of CsSnI3 films and devices and examine how SnX2 additives affect their stability, and the results are corroborated by first-principles-based theoretical calculations. Unlike the conventional belief that the additives annihilate defects, we find that the additives effectively passivate the surface and stabilize the perovskite phase, promoting the stability of CsSnI3. Our mechanism suggests that SnBr2, which shows ca. 100 h of prolonged stability along with a high power conversion efficiency of 4.3%, is the best additive for enhancing the stability of CsSnI3.",,,,"Kim, Hyungjun/B-4527-2013; Im, Sang Hyuk/V-3255-2019; Im, Sang Hyuk/B-3794-2014","Im, Sang Hyuk/0000-0001-7081-5959; Kim, Hyungjun/0000-0001-8261-9381",,,,,,,,,,,,1948-7185,,,,,18-Oct,2018,9,20,,,,,6024,6031,,10.1021/acs.jpclett.8b02555,,,,,,,,WOS:000448751700018,30259748,,,,
J,"Bonomi, S; Marongiu, D; Sestu, N; Saba, M; Patrini, M; Bongiovanni, G; Malavasi, L",,,,"Bonomi, Sara; Marongiu, Daniela; Sestu, Nicola; Saba, Michele; Patrini, Maddalena; Bongiovanni, Giovanni; Malavasi, Lorenzo",,,Novel Physical Vapor Deposition Approach to Hybrid Perovskites: Growth of MAPbI(3) Thin Films by RF-Magnetron Sputtering,SCIENTIFIC REPORTS,,,,,,,,,,,,"Solution-based methods represent the most widespread approach used to deposit hybrid organic-inorganic perovskite films for low-cost but efficient solar cells. However, solution-process techniques offer limited control over film morphology and crystallinity, and most importantly do not allow sequential film deposition to produce perovskite-perovskite heterostructures. Here the successful deposition of CH3NH3PbI3 (MAPI) thin films by RF-magnetron sputtering is reported, an industry-tested method to grow large area devices with precisely controlled stoichiometry. MAPI films are grown starting from a single-target made of CH3NH3I (MAI) and PbI2. Films are single-phase, with a barely detectable content of unreacted PbI2, full surface coverage and thickness ranging from less than 200 nm to more than 3 mu m. Light absorption and emission properties of the deposited films are comparable to as-grown solution-processed MAPI films. The development of vapor-phase deposition methods is of interest to advance perovskite photovoltaic devices with the possibility of fabricating perovskite multijunction solar cells or multicolor bright light-emitting devices in the whole visible spectrum.",,,,,"Malavasi, Lorenzo/0000-0003-4724-2376; MARONGIU, Daniela/0000-0001-7085-769X",,,,,,,,,,,,2045-2322,,,,,18-Oct,2018,8,,,,,,,,15388,10.1038/s41598-018-33760-w,,,,,,,,WOS:000447591000045,30337600,,,,
J,"Bercegol, A; Ramos, FJ; Rebai, A; Guillemot, T; Puel, JB; Guillemoles, JF; Ory, D; Rousset, J; Lombez, L",,,,"Bercegol, Adrien; Ramos, F. Javier; Rebai, Amelle; Guillemot, Thomas; Puel, Jean-Baptiste; Guillemoles, Jean-Francois; Ory, Daniel; Rousset, Jean; Lombez, Laurent",,,Spatial Inhomogeneity Analysis of Cesium-Rich Wrinkles in Triple-Cation Perovskite,JOURNAL OF PHYSICAL CHEMISTRY C,,,,,,,,,,,,"Chemical composition engineering in metal halide perovskite leads to enhanced stability and better transport properties, opening the gate to their integration in competitive photovoltaic tandem devices or LEDs. However, triple-cation perovskites show morphological, chemical, optical, and optoelectronic heterogeneities. In this study, we focus on micrometric spatial inhomogeneities where we observe wrinkle formation in the fabrication process linked to the cesium addition. Electron-dispersive spectroscopy and photoluminescence (PL) hyperspectral imaging designate these morphological features as Cs-rich and N-poor, which underlines the role of long-range chemical migration in the perovskite formation. We also study charge-carrier diffusion and recombination using time-resolved PL imaging under wide-field illumination, which we correlate with 3D drift diffusion modeling. We underline the impact of wrinkles on local optoelectronic properties such as the bandgap opening due to Cs enrichment and the longer charge carrier lifetime due to lower trap density.",,,,"Guillemoles, JF/I-5166-2013","Guillemoles, JF/0000-0003-0114-8624; Lombez, Laurent/0000-0001-7895-913X; Bercegol, Adrien/0000-0003-3531-5312",,,,,,,,,,,,1932-7447,,,,,18-Oct,2018,122,41,,,,,23345,23351,,10.1021/acs.jpcc.8b07436,,,,,,,,WOS:000448087900012,,,,,
J,"Ghosh, B; Wu, B; Mulmudi, HK; Guet, C; Weber, K; Sum, TC; Mhaisalkar, S; Mathews, N",,,,"Ghosh, Biplab; Wu, Bo; Mulmudi, Hemant Kumar; Guet, Claude; Weber, Klaus; Sum, Tze Chien; Mhaisalkar, Subodh; Mathews, Nripan",,,Limitations of Cs3Bi2I9 as Lead-Free Photovoltaic Absorber Materials,ACS APPLIED MATERIALS & INTERFACES,,,,,,,,,,,,"Lead (Pb) halide perovskites have attracted tremendous attention in recent years because of their rich optoelectronic properties, which have resulted in more than 22% power conversion efficient photovoltaics (PVs). Nevertheless, Pb-metal toxicity remains a huge hurdle for extensive applications of these compounds. Thus, alternative compounds with similar optoelectronic properties need to be developed. Bismuth possesses electronic structure similar to that of lead with the presence of ns(2) electrons that exhibit rich structural variety as well as interesting optical and electronic properties. Herein, we critically assess Cs3Bi2I9 as a candidate for thin-film solar cell absorber. Despite a reasonable optical band gap (similar to 2 eV) and absorption coefficient, the power conversion efficiency of the Cs3Bi2I9 mesoscopic solar cells was found to be severely lacking, limited by the poor photocurrent density. The efficiency of the Cs3Bi2I9 solar cell can be slightly improved by changing the stoichiometry of the precursor solutions, which is most probably due to the reduction in nonradiative defects as evident from our single-crystal photoluminescence spectroscopy. However, detailed investigations on pristine Cs3Bi2I9 reveal that zero-dimensional molecular crystal structure remains one of the main bottlenecks in achieving high performance. On the basis of our comprehensive studies, we have proposed that a continuous network of three-dimensional crystal structure should be another major criterion in addition to proper band gap and suitable optical properties of the future PV compounds.",,,,"Sum, Tze-Chien/B-3438-2008; Mhaisalkar, Subodh/A-2231-2011; Weber, Klaus/P-8241-2019; Mathews, Nripan/C-8438-2011; Wu, Bo/O-1360-2016","Sum, Tze-Chien/0000-0003-4049-2719; Mhaisalkar, Subodh/0000-0002-9895-2426; Weber, Klaus/0000-0002-2421-6178; Mathews, Nripan/0000-0001-5234-0822; Wu, Bo/0000-0002-7386-8279",,,,,,,,,,,,1944-8244,,,,,17-Oct,2018,10,41,,,,,35000,35007,,10.1021/acsami.7b14735,,,,,,,,WOS:000447954600020,29338175,,,,
J,"Kanda, H; Shibayama, N; Uzum, A; Umeyama, T; Imahori, H; Ibi, K; Ito, S",,,,"Kanda, Hiroyuki; Shibayama, Naoyuki; Uzum, Abdullah; Umeyama, Tomokazu; Imahori, Hiroshi; Ibi, Koji; Ito, Seigo",,,Effect of Silicon Surface for Perovskite/Silicon Tandem Solar Cells: Flat or Textured?,ACS APPLIED MATERIALS & INTERFACES,,,,,,,,,,,,"Perovskite and textured silicon solar cells were integrated into a tandem solar cell through a stacking method. To consider the effective structure of silicon solar cells for perovskite/silicon tandem solar cells, the optic and photovoltaic properties of textured and flat silicon surfaces were compared using mechanical-stacking-tandem of two- and four-terminal structures by perovskite layers on crystal silicon wafers. The reflectance of the texture silicon surface in the range of 750-1050 nm could be reduced more than that of the flat silicon surface (from 2.7 to 0.8%), which resulted in increases in average incident photon to current conversion efficiency values (from 83.0 to 88.0%) and current density (from 13.7 to 14.8 mA/cm(2)). Using the texture surface of silicon heterojunction (SHJ) solar cells, the significant conversion efficiency of 21.4% was achieved by four-terminal device, which was an increase of 2.4% from that of SHJ solar cells alone.",,,,"Umeyama, Tomokazu/P-7383-2018; Imahori, Hiroshi/B-5574-2013","Umeyama, Tomokazu/0000-0003-4145-5784; Imahori, Hiroshi/0000-0003-3506-5608; Ito, Seigo/0000-0002-8582-5268",,,,,,,,,,,,1944-8244,1944-8252,,,,17-Oct,2018,10,41,,,,,35016,35024,,10.1021/acsami.8b08701,,,,,,,,WOS:000447954600022,30215502,,,,
J,"Ulfa, M; Wang, PJ; Zhang, J; Liu, JW; de Marcillac, WD; Coolen, L; Peralta, S; Pauporte, T",,,,"Ulfa, Maria; Wang, Pengjiu; Zhang, Jie; Liu, Jiawen; de Marcillac, Willy Daney; Coolen, Laurent; Peralta, Sebastien; Pauporte, Thierry",,,Charge Injection and Electrical Response in Low-Temperature SnO2-Based Efficient Perovskite Solar Cells,ACS APPLIED MATERIALS & INTERFACES,,,,,,,,,,,,"Defining low-temperature engineering protocols for efficient planar perovskite solar cell (PSC) preparation is important for fabrication simplification and low-cost production. In the present work, we have defined a low-temperature (123 degrees C) protocol for the preparation from a solution of SnO2 layers which are efficient for an application as an electron transporting layer (ETL) in PSCs. Thin, conformal, and transparent layers have been obtained. The related PSCs have shown best devices with a power conversion efficiency of 18.22% and low-hysteresis J-V curves (a hysteresis index of 6.7%). Charge injection has been thoroughly studied by photoluminescence decay measurements. The decay curves followed a biexponential function. The injection of holes into the spiro-OMeTAD layer was found very fast and is a no-limiting step. On the other side, the charge injection into the oxide ETLs depends on its structure and on the oxide. The time constant for the low-temperature SnO2 layers is close to that of the mesoporous benchmark layers with a fast (surface) and a slow (bulk) component at 11 and 129 ns with relative contributions calculated at 13% and 87%, respectively. The phenomena occurring at a longer time scale have been investigated by impedance spectroscopy. The SnO2 cell spectra showed no intermediate-frequency inductive loop. The very low frequency part of the spectra was characterized by the beginning of an arc of a circle at the origin of a very large resistance over a large applied potential range. This resistance, along with an intermediate-frequency resistance, has been assigned to a recombination resistance and explains the very large V-oc achievable with SnO2 PSCs. The existence of a capacitance at the intermediate frequency with a noticeable low value at about 0.2 mF.cm(-2) is linked with the low hysteresis of the devices.",,,,,,,,,,,,,,,,,1944-8244,,,,,17-Oct,2018,10,41,,,,,35118,35128,,10.1021/acsami.8b10979,,,,,,,,WOS:000447954600032,30229660,,,,
J,"Chatterjee, S; Pal, AJ",,,,"Chatterjee, Soumyo; Pal, Amlan J.",,,Tin(IV) Substitution in (CH3NH3)(3)Sb2I9: Toward Low-Band-Gap Defect-Ordered Hybrid Perovskite Solar Cells,ACS APPLIED MATERIALS & INTERFACES,,,,,,,,,,,,"The prevailing issue of wide optical gap in defect-ordered hybrid iodide perovskites has been addressed in this effort by heterovalent substitution at the metal site. With the introduction of Sn4+ in the (CH3NH3)(3)Sb2I9 structure, we have successfully lowered the pristine optical gap (2 eV) of the perovskite to a close-to optimum one (1.55 eV). Upon such heterovalent substitution, a gradual shift in the type of electronic conduction of the perovskites was observed. As evidenced from scanning tunneling spectroscopy and correspondingly density-of-state spectra, a significant shift of Fermi energy toward the conduction band edge occurred with an increase in the tin content in the host perovskite. This shift has 10 resulted in tuning of the type of electronic conductivity from p-type to n-type and more importantly led to a better band alignment with the selective contacts of p-i-n heterojunctions. However, tin inclusion affected the surface roughness of the perovskite film in an adverse manner. Hence, the tin content was optimized by considering both the factors, namely, the band gap of the material and the surface roughness of thin films. In an energy-level-optimized planar heterojunction device, a power conversion efficiency of 2.69%.",,,,,"Pal, Amlan/0000-0002-7651-9779",,,,,,,,,,,,1944-8244,1944-8252,,,,17-Oct,2018,10,41,,,,,35194,35205,,10.1021/acsami.8b12018,,,,,,,,WOS:000447954600040,30251830,,,,
J,"Xiong, H; DeLuca, G; Rui, YC; Zhang, BX; Li, YG; Zhang, QH; Wang, HZ; Reichmanis, E",,,,"Xiong, Hao; DeLuca, Giovanni; Rui, Yichuan; Zhang, Boxin; Li, Yaogang; Zhang, Qinghong; Wang, Hongzhi; Reichmanis, Elsa",,,Modifying Perovskite Films with Polyvinylpyrrolidone for Ambient-Air-Stable Highly Bendable Solar Cells,ACS APPLIED MATERIALS & INTERFACES,,,,,,,,,,,,"One major drawback that prevents the large-scale practical implementation of perovskites is their susceptibility to performance degradation in humid environments. Here, we achieved uniform, stable perovskite films within a polyvinylpyrrolidone (PVP) polymer frame via mild solution processing in ambient air with over 60% relative humidity. In addition to facilitating. film formation, the hydrophobic PVP served to protect the perovskite grains optimization of the deposition parameters, provided for from atmospheric moisture. Use of PVP, coupled with compact, smooth, pinhole-free perovskite films that when incorporated into a photovoltaic device exhibited highly reproducible efficiencies in the range of up to 17%. In the absence of encapsulation, the devices exhibited stable performance characteristics during exposure to humid ambient air for 600 h. Furthermore, on flexible substrates, the 8 wt % PVP-perovskite samples provided for device efficiencies of ca. 15%. The devices retained ca. 73% of their efficiency after bending 1000 times with a bending radius of 0.5 cm.",,,,,"DeLuca, Giovanni/0000-0002-3456-1020",,,,,,,,,,,,1944-8244,,,,,17-Oct,2018,10,41,,,,,35385,35394,,10.1021/acsami.8b04236,,,,,,,,WOS:000447954600061,30152674,,,,
J,"Azmi, R; Lee, UH; Wibowo, FTA; Eom, SH; Yoon, SC; Jang, SY; Jung, IH",,,,"Azmi, Randi; Lee, Un-Hak; Wibowo, Febrian Tri Adhi; Eom, Seung Hun; Yoon, Sung Cheol; Jang, Sung-Yeon; Jung, In Hwan",,,Performance Improvement in Low-Temperature-Processed Perovskite Solar Cells by Molecular Engineering of Porphyrin-Based Hole Transport Materials,ACS APPLIED MATERIALS & INTERFACES,,,,,,,,,,,,"Porphyrin derivatives have recently emerged as hole transport layers (HTLs) because of their electron-rich characteristics. Although several successes with porphyrin-based HTLs have been recently reported, achieving excellent solar cell performance, the chances to improve this further by molecular engineering are still open. In this work, Zn porphyrin (P-zn)-based HTLs were developed by conjugating fluorinated triphenylamine (FTPA) wings at the perimeter of the P-zn core for low-temperature perovskite solar cells (L-PSCs). The fluorinated P-zn-HTLs (P-zn-2FTPA and P-zn-3FTPA) exhibited superior HTL properties compared to the nonfluorinated one (P-zn-TPA). Moreover, their deeper highest occupied molecular orbital energy levels were beneficial for boosting open-circuit voltages, and their enhanced face-on stacking improved the hole transport properties. The L-PSC using P-zn-2FTPA achieved the highest performance of 18.85%. Thus far, this result is one of the highest reported power conversion efficiencies among the PSCs using porphyrin-based HTLs.",,,,"AZMI, RANDI/K-2720-2019; Jung, In Hwan/B-4543-2018","AZMI, RANDI/0000-0002-8518-9388; Jang, Sung-Yeon/0000-0002-4225-3167; Jung, In Hwan/0000-0002-8133-1041",,,,,,,,,,,,1944-8244,,,,,17-Oct,2018,10,41,,,,,35404,35410,,10.1021/acsami.8b10170,,,,,,,,WOS:000447954600063,30234957,,,,
J,"Kim, TW; Shibayama, N; Cojocaru, L; Uchida, S; Kondo, T; Segawa, H",,,,"Kim, Tae Woong; Shibayama, Naoyuki; Cojocaru, Ludmila; Uchida, Satoshi; Kondo, Takashi; Segawa, Hiroshi",,,Real-Time In Situ Observation of Microstructural Change in Organometal Halide Perovskite Induced by Thermal Degradation,ADVANCED FUNCTIONAL MATERIALS,,,,,,,,,,,,"Organometal halide perovskites have demonstrated remarkable achievements in solar cell applications and have attracted tremendous attention as next-generation photovoltaic materials. Regardless of the unprecedented success, the degradation of the perovskite has caused the performance of the perovskite solar cells to be unreliable and prevented their commercialization. However, the detailed degradation mechanism of the perovskite has yet to be elucidated. In this study, the entire procedure of the thermally induced degradation of methylammonium lead iodide (MAPbI(3)) is reported using real-time in situ transmission electron microscopy. The in situ investigation directly illustrates the detailed process of precipitating trigonal PbI2 grains during thermal degradation and confirms that trigonal PbI2 is precipitated from the amorphized MAPbI(3) layer via intermediate states. The intermediate states and their stackings enable the generation of 3D linear-empty spaces that can be utilized as passages by elements during the decomposition and intercalation of the perovskite. This report will provide critical clues for the commercialization of the perovskite-based solar cells and for further investigation of the synthesis of the perovskite, which is not fully understood.",,,,,,,,,,,,,,,,,1616-301X,1616-3028,,,,17-Oct,2018,28,42,,,,,,,1804039,10.1002/adfm.201804039,,,,,,,,WOS:000448257800010,,,,,
