PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,EY,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Babu, J; Ganesan, S; Kumar, KA; Karuppusamy, M; Pandurangan, A; Rajakumar, P",,,,"Babu, Janakiraman; Ganesan, Shanmugam; Kumar, Kaliamurthy Ashok; Karuppusamy, Masiyappan; Pandurangan, Arumugam; Rajakumar, Perumal",,,"Cyclohexadienone core 3,6-di-tert-butylcarbazole decorated triazole bridged dendrimers: synthesis, photophysical and electrochemical properties and application as an additive in dye-sensitized solar cells",NEW JOURNAL OF CHEMISTRY,,,,,,,,,,,,"Cyclohexadienone core 3,6-di-tert-butylcarbazole decorated triazole bridged dendrimers are synthesised up to the second generation using click chemistry via a convergent approach. The molar extinction coefficient and the intensity of the emission band increase with an increase in the dendrimer generation. The HOMO-LUMO energy level and the energy gap E-g obtained from photophysical and electrochemical parameters coincide with the results obtained from DFT calculations. The higher generation dendrimer 3 (G(2)) shows a higher V-oc value and an increased efficiency of 9.01% when used as additive in DSSCs compared to the lower generation dendrimers 2 (G(1)) and 1 (G(0)) under 100 mW cm(-2) illumination. Further, Nyquist plots obtained from electrochemical impedance measurements also show that the higher generation dendrimer G(2) provides an increased number of charge transport pathways, which enhances interfacial electron transport and reduces the recombination dynamics.",,,,"Kaliamurthy, Ashok Kumar/R-8892-2018","Kaliamurthy, Ashok Kumar/0000-0001-7851-0404; arumugam, pandurangan/0000-0001-9504-2809",,,,,,,,,,,,1144-0546,1369-9261,,,,14-Mar,2019,43,10,,,,,4036,4048,,10.1039/c8nj05986a,,,,,,,,WOS:000461592700006,,,,,
J,"Fan, CC; Springborg, M; Feng, YQ",,,,"Fan, Chencheng; Springborg, Michael; Feng, Yaqing",,,Application of an inverse-design method to optimizing porphyrins in dye-sensitized solar cells,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,,,,,,,,,,,,"Dye-sensitized solar cells (DSSCs) have attracted much interest during the past few decades. However, it is still a tremendous challenge to identify organic molecules that give an optimal power conversion efficiency (PCE). Here, we apply our recently developed, inverse-design method for this issue with the special aim of identifying porphyrins with promisingly high PCE. It turns out that the calculations lead to the prediction of 15 new molecules with optimal performances and for which none so far has been studied. These porphyrin derivatives will in the near future be synthesized and subsequently tested experimentally. Our inverse-design approach, PooMa, is based on the strategy of providing suggestions for molecular systems with optimal properties. PooMa has been developed as a tool that requires minimal resources and, therefore, builds on various approximate methods. It uses genetic algorithm to screen thousands (or often more) of molecules. For each molecule, the density-functional tight-binding (DFTB) method is used for calculating the electronic properties. In the present work, five different electronic properties are determined, all of which are related to optical performance. Subsequently, a quantitative structure-property relationship (QSPR) model is constructed that can predict the PCE through those five electronic properties. Finally, we benchmark our results through more accurate DFT calculations that give further information on the predicted optimal molecules.",,,,,"Fan, Chencheng/0000-0003-0170-5777",,,,,,,,,,,,1463-9076,1463-9084,,,,14-Mar,2019,21,10,,,,,5834,5844,,10.1039/c8cp07722c,,,,,,,,WOS:000461722800046,30806399,,,,
J,"Cardoso, BN; Kohlrausch, EC; Laranjo, MT; Benvenutti, EV; Balzaretti, NM; Arenas, LT; Santos, MJL; Costa, TMH",,,,"Cardoso, Billy N.; Kohlrausch, Emerson C.; Laranjo, Marina T.; Benvenutti, Edilson V.; Balzaretti, Naira M.; Arenas, Leliz T.; Santos, Marcos J. L.; Costa, Tania M. H.",,,Tuning Anatase-Rutile Phase Transition Temperature: TiO2/SiO2 Nanoparticles Applied in Dye-Sensitized Solar Cells,INTERNATIONAL JOURNAL OF PHOTOENERGY,,,,,,,,,,,,"TiO2/SiO2 nanoparticles with 3, 5, and 10 molar percent of silica, were synthesized by hydrothermal method and characterized by SEM, TEM, N-2 adsorption-desorption isotherms, X-ray diffraction, and Raman and UV-Vis spectroscopy. While pristine TiO2 thermally treated at 500 degrees C presents a surface area of 36 m(2) g(-1) (+/- 10 m(2) g(-1)), TiO2/SiO2 containing 3, 5, and 10 molar percent of silica present surface areas of 93, 124, and 150 m(2) g(-1) (+/- 10 m(2) g(-1)), respectively. SiO2 is found to form very small amorphous domains well dispersed in the TiO2 matrix. X-ray diffraction and Raman spectroscopy data show that anatase-to-rutile phase transition temperature is delayed by the presence of SiO2, enabling single-anatase phase photoanodes for DSSCs. According to the I x V measurements, photoanodes with 3% of SiO2 result in improved efficiency, which is mainly related to increased surface area and dye loading. In addition, the results suggest a gain in photocurrent related to the passivation of defects by SiO2.",,,,,,,,,,,,,,,,,1110-662X,1687-529X,,,,13-Mar,2019,2019,,,,,,,,7183978,10.1155/2019/7183978,,,,,,,,WOS:000482100800001,,,,,
J,"Zhu, W; Liu, YC; Yi, AH; Zhu, MS; Li, WF; Fu, NQ",,,,"Zhu, Wen; Liu, Yanchun; Yi, Aihua; Zhu, Mingshan; Li, Wenfang; Fu, Nianqing",,,Facile fabrication of open-ended TiO2 nanotube arrays with large area for efficient dye-sensitized solar cells,ELECTROCHIMICA ACTA,,,,,,,,,,,,"In the present work, we introduce a facile mechanical approach for fast removal of closed bottom-caps of anodized TiO2 nanotube arrays (TNTAs) to fabricate open-ended TiO2 nanotube arrays (O-TNTAs). The end-opening process is carried out by mechanically grinding the closed ends on an abrasive paper for a short time of around 15 s. TiCl4 treatment is conducted prior to the opening process to not only enhance the interaction among tubes but also improve surface area of the obtained O-TNTAs membranes. Surface homogeneous, flat and mechanically robust O-TNTAs films with through-hole can be obtained over a large area. The obtained films are exploited as photoanodes for front-illuminated dye-sensitized solar cells. Compared with the close-ended TiO2 nanotube arrays (C-TNTAs) based device, the solar cell based on O-TNTAs yields an impressive solar power conversion efficiency of 7.7% under one sun illumination, corresponding to a 66% enhancement. The improved cell performance results from both the enhanced light-harvesting and promoted charge collection. The developed through-hole membranes are also favorable for many other potential applications, such as bioinfiltration, flow-through photocatalytical reactors, growth templates and sensors. (C) 2019 Elsevier Ltd. All rights reserved.",,,,,,,,,,,,,,,,,0013-4686,1873-3859,,,,10-Mar,2019,299,,,,,,339,345,,10.1016/j.electacta.2019.01.021,,,,,,,,WOS:000457551900038,,,,,
J,"Zhu, SB; Chen, R; Chen, WX; Zhang, WZ; Niu, XL; Wang, Q; Weng, Q; Chen, XB; Chen, P; An, ZW",,,,"Zhu, Shengbo; Chen, Ran; Chen, Weixing; Zhang, Wenzhi; Niu, Xiaoling; Wang, Qi; Weng, Qiang; Chen, Xinbing; Chen, Pei; An, Zhongwei",,,Unclogging electron-transporting channels via self-assembly for improving light harvesting and stability of dye-sensitized solar cells,ELECTROCHIMICA ACTA,,,,,,,,,,,,"Two nitrogen-rich heterocycle donor dyes, NP-2 and NP-3, have been strategically designed and synthesized to construct functionalized self-assembly layers. Through the formation of N...H hydrogen bonds between these nitrogen-rich heterocycle donors and 4-tert-butylbenzoic acid (PTBBA), the electron leak points (imine group (-N=)) may be plugged, thus blocking excited-state electron lateral transferring between the adsorbed dyes and electron leaking from electron-transporting channel into the electrolyte. Furthermore, the huge 3-dimensional sizes of such supramolecule sensitizers can not only suppress dye aggregation, but enhance the photoresponse capacity in visible region. Therefore, the devices based on NP-2@PTBBA and NP-3@PTBBA, which obtained by the cocktail sensitization procedures, can be improved by increasing the open-circuit photovoltage (V-oc) without any loss of the shortcircuit photocurrent density (J(sc)) owing to the synergy effect between self-assembly and co-sensitization. Although the device based on NP-3/PTBBA via the stepwise sensitization procedure delivers lower efficiency, it can remain at 103.14% of the initial efficiency as a result of parallel increase in J(sc) and V-oc values. Overall, the design principles provide a clear road map of supramolecular dye-sensitized solar cells (SDSSCs) and demonstrate the potential of 1,3,5-triazine-based dyes in solar cells research. (C) 2019 Elsevier Ltd. All rights reserved.",,,,"Zhang, Wenzhi/S-3658-2018","Zhang, Wenzhi/0000-0001-7961-8708",,,,,,,,,,,,0013-4686,1873-3859,,,,10-Mar,2019,299,,,,,,518,530,,10.1016/j.electacta.2019.01.008,,,,,,,,WOS:000457551900057,,,,,
J,"Somdee, A",,,,"Somdee, Asanee",,,Improved photovoltaic efficiency of dye sensitized solar cells by decorating TiO2 photoanode with barium titanate oxide,JOURNAL OF ALLOYS AND COMPOUNDS,,,,,,,,,,,,"The Barium Titanate Oxide (BTO) enhanced TiO2 nanorod array was successfully synthesized with different NaOH precipitating agent via two steps hydrothermal method. The structure and the morphology of products were characterized by XRD, SEM couple with EDS and TEM. The results showed the formation of BaTiO3 and BaTi4O9 phases on the TiO2 surface. The optical property of pure TiO2 and BTO-TiO2 heterostructure were investigated by UV-visible spectroscopy. The band gap of all BTO-TiO2 samples were only slightly decreased when compared to the bare TiO2 film. The photoconversion efficiency of the TiO2 and BTO-TiO2 photoanodes were measured from the J-V characteristic. The efficiency of DSSCs based on the pure TiO2 was 2.44% while the highest performance of DSSCs based on BTO-TiO2 was 4.29%. The charge transfer resistance and the electron lifetime (tau(e)) were further investigated by the electrochemical impedance spectroscopy (EIS). The increase of DSSCs performance is due to the better charge transfer resistance and the lower recombination during the electrons transfer across the photoanode of DSSCs, as indicated from the Nyquist and Bode plots. (C) 2018 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,0925-8388,1873-4669,,,,10-Mar,2019,777,,,,,,1251,1257,,10.1016/j.jallcom.2018.11.085,,,,,,,,WOS:000454856800150,,,,,
J,"Bischoff, LA; Drisch, M; Kerpen, C; Hennig, PT; Landmann, J; Sprenger, JAP; Bertermann, R; Grune, M; Yuan, QQ; Warneke, J; Wang, XB; Ignat'ev, NV; Finze, M",,,,"Bischoff, Lisa A.; Drisch, Michael; Kerpen, Christoph; Hennig, Philipp T.; Landmann, Johannes; Sprenger, Jan A. P.; Bertermann, Ruediger; Gruene, Matthias; Yuan, Qinqin; Warneke, Jonas; Wang, Xue-Bin; Ignat'ev, Nikolai, V; Finze, Maik",,,"Cyanohydridoborate Anions: Synthesis, Salts, and Low-Viscosity Ionic Liquids",CHEMISTRY-A EUROPEAN JOURNAL,,,,,,,,,,,,"High-yield syntheses up to molar scales for salts of [BH(CN)(3)](-) (2) and [BH2(CN)(2)](-) (3) starting from commercially available Na[BH4] (Na5), Na[BH3(CN)] (Na4), BCl3, (CH3)(3)SiCN, and KCN were developed. Direct conversion of Na5 into K2 was accomplished with (CH3)(3)SiCN and (CH3)(3)SiCl as a catalyst in an autoclave. Alternatively, Na5 is converted into Na[BH{OC(O)R}(3)] (R=alkyl) that is more reactive towards (CH3)(3)SiCN and thus provides an easy access to salts of 2. Some reaction intermediates were identified, for example, Na[BH(CN){OC(O)Et}(2)] (Na7 b) and Na[BH(CN)(2){OC(O)Et}] (Na8 b). A third entry to 2 and 3 uses ether adducts of BHCl2 or BH2Cl such as the commercial 1,4-dioxane adducts that react with KCN and (CH3)(3)SiCN. Alkali metal salts of 2 and 3 are convenient starting materials for organic salts, especially for low viscosity ionic liquids (ILs). [EMIm]3 has the lowest viscosity and highest conductivity with 10.2 mPa s and 32.6 mS cm(-1) at 20 degrees C known for non-protic ILs. The ILs are thermally, chemically, and electrochemically robust. These properties are crucial for applications in electrochemical devices, for example, dye-sensitized solar cells (Gratzel cells).",,,,,,,,,,,,,,,,,0947-6539,1521-3765,,,,7-Mar,2019,25,14,,,,,3560,3574,,10.1002/chem.201804698,,,,,,,,WOS:000460692100020,30600853,,,,
J,"Warnan, J; Willkomm, J; Farre, Y; Pellegrin, Y; Boujtita, M; Odobel, F; Reisner, E",,,,"Warnan, Julien; Willkomm, Janina; Farre, Yoann; Pellegrin, Yann; Boujtita, Mohammed; Odobel, Fabrice; Reisner, Erwin",,,Solar electricity and fuel production with perylene monoimide dye-sensitised TiO2 in water,CHEMICAL SCIENCE,,,,,,,,,,,,"Dye-sensitisation of TiO2 and other metal oxides is an established strategy to couple solar light harvesting with efficient charge separation for the production of electricity in dye-sensitised solar cells (DSCs) or fuels in dye-sensitised semiconductor photocatalysis (DSP). Perylene monoimide (PMI) dyes have emerged as promising organic dyes, but they have not previously been used in a functional assembly with TiO2 in aqueous solution. Here, five novel PMI dyes bearing carboxylic acid, phosphonic acid, acetylacetone, hydroxyquinoline or dipicolinic acid anchoring groups for attachment onto TiO2 are reported. We identified functional DSC and DSP systems with PMI-sensitised TiO2 in aqueous solution, which permitted a side-by-side comparison with respect to performance between the two systems. Structure-activity relationships allowed us to suggest anchor-condition-system associations to suit specific anchoring groups at various pH values, and with different electron mediators (redox couple or sacrificial electron donor) and catalysts in DSC and DSP schemes. A DSC sensitised with the hydroxyquinoline-modified PMI dye reached the highest short-circuit current density (J(SC) approximate to 1.4 mA cm(-2)) in aqueous electrolyte solution during irradiation with simulated solar light. This dye also achieved a turnover number (TONPMI) of approximately 4900 for sacrificial proton reduction after 24 h irradiation in a DSP scheme with Pt as a H-2-evolving co-catalyst at pH 4.5. This performance was only surpassed by the carboxylic acid-bearing dye, which reached a new benchmark turnover number (TONPMI approximate to 1.1 x 10(4) after 72 h) for an organic dye in nanoparticulate DSP for solar fuel production. At higher pH (8.5), our results showed that the phosphonic acid group allows for higher performance due to a stronger anchoring ability. This study provides a platform for aqueous PMI dye-sensitised TiO2 chemistry and gives valuable insights into the performance of different anchoring groups in DSC and DSP systems.",,,,"BOUJTITA, mohammed/W-6770-2019","BOUJTITA, mohammed/0000-0001-5604-3294; ODOBEL, Fabrice/0000-0001-7289-4160",,,,,,,,,,,,2041-6520,2041-6539,,,,7-Mar,2019,10,9,,,,,2758,2766,,10.1039/c8sc05693e,,,,,,,,WOS:000459929800020,30996994,,,,
J,"Aynehband, S; Nouri, E; Mohammadi, MR; Li, Y",,,,"Aynehband, S.; Nouri, E.; Mohammadi, M. R.; Li, Y.",,,Performance of CoTiO3 as an oxide perovskite material for the light scattering layer of dye-sensitized solar cells,NEW JOURNAL OF CHEMISTRY,,,,,,,,,,,,"Light scattering layers can play an essential role in the transport characteristics of charge carriers and the photovoltaic performance of dye-sensitized solar cells (DSSCs). Perovskite oxide materials have recently attracted considerable attention as light scattering materials due to their optical and structural properties. Herein, we synthesized TiO2-CoTiO3 composites with a facile room temperature sol-gel procedure for use as a light scattering layer in the photoanode of DSSC devices. TiO2-CoTiO3 composites were applied as monolayer photoanodes and bilayered films on a nano-TiO2 photoactive layer. Microstructural investigations of the composite photoanodes showed a bimodal texture consisting of CoTiO3 coarse and TiO2 fine particles. CoTiO3 containing photoanodes exhibited a higher light scattering property and lower dye adsorption amount compared to the control pristine TiO2 electrode. Photovoltaic metrics of fabricated DSSC devices with different contents of CoTiO3 in mono-and bilayered configurations were recorded under simulated AM 1.5 sunlight, suggesting that the photovoltaic performance of the devices improved in the presence of the TiO2-CoTiO3 scattering layer. Interestingly, no considerable difference in photovoltaic operation of CoTiO3 in the mono-and bilayered configurations was achieved (i. e., photoconversion efficiency (PCE) of 7.46% and 7.67% for mono-and bilayered devices, respectively). However, their PCEs are about 80% higher than that of the control device without the light scattering layer.",,,,,,,,,,,,,,,,,1144-0546,1369-9261,,,,7-Mar,2019,43,9,,,,,3760,3768,,10.1039/c9nj00414a,,,,,,,,WOS:000459738600015,,,,,
J,"Xu, LB; Xu, J; Hu, HH; Cui, C; Ding, ZX; Yan, YM; Lin, P; Wang, P",,,,"Xu, Lingbo; Xu, Juan; Hu, Haihua; Cui, Can; Ding, Zixuan; Yan, Yumei; Lin, Ping; Wang, Peng",,,Hierarchical submicroflowers assembled from ultrathin anatase TiO2 nanosheets as light scattering centers in TiO2 photoanodes for dye-sensitized solar cells,JOURNAL OF ALLOYS AND COMPOUNDS,,,,,,,,,,,,"Hierarchical TiO2 submicroflowers (HTFs) were mixed with anatase TiO2 nanoparticles (TNPs) to fabricate efficient photoanodes for dye-sensitized solar cells (DSSCs). HTFs with high specific surface area (98 m(2)g(-1)) and favorable dimension (similar to 660 nm) facilitate dye loading and light scattering of photoanodes, boosting the light harvesting capability of DSSCs. Moreover, due to the high crystallinity and reduced defects or grain boundaries, the HTFs embedded in the photoanodes act as efficient conductive pathways for charges. With excessive incorporation of HTFs, on the other hand, inevitable shrink of HTFs after calcination causes poor connectivity of TiO2 network and even cracks in the photoanodes, deteriorating the charge collection capability of DSSCs. As a result, a balance should be made between optical and photoelectrochemical characteristics of photoanodes via HTF introduction. The DSSC based on 10 wt % HTFs embedded photoanode exhibits the highest power conversion efficiency of 6.4%, which is 52.4% higher than that of DSSCs with TNP-based photoanodes. (C) 2018 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,0925-8388,1873-4669,,,,5-Mar,2019,776,,,,,,1002,1008,,10.1016/j.jallcom.2018.10.386,,,,,,,,WOS:000453826200114,,,,,
J,"Oprea, CI; Girtu, MA",,,,"Oprea, Corneliu, I; Girtu, Mihai A.",,,Structure and Electronic Properties of TiO2 Nanoclusters and Dye-Nanocluster Systems Appropriate to Model Hybrid Photovoltaic or Photocatalytic Applications,NANOMATERIALS,,,,,,,,,,,,"We report the results of a computational study of TiO2 nanoclusters of various sizes as well as of complex systems with various molecules adsorbed onto the clusters to set the ground for the modeling of charge transfer processes in hybrid organic-inorganic photovoltaics or photocatalytic degradation of pollutants. Despite the large number of existing computational studies of TiO2 clusters and in spite of the higher computing power of the typical available hardware, allowing for calculations of larger systems, there are still studies that use cluster sizes that are too small and not appropriate to address particular problems or certain complex systems relevant in photovoltaic or photocatalytic applications. By means of density functional theory (DFT) calculations, we attempt to find acceptable minimal sizes of the TinO2n+2H4 (n = 14, 24, 34, 44, 54) nanoclusters in correlation with the size of the adsorbed molecule and the rigidity of the backbone of the molecule to model systems and interface processes that occur in hybrid photovoltaics and photocatalysis. We illustrate various adsorption cases with a small rigid molecule based on coumarin, a larger rigid oligomethine cyanine dye with indol groups, and the penicillin V antibiotic having a flexible backbone. We find that the use of the n = 14 cluster to describe adsorption leads to significant distortions of both the cluster and the molecule and to unusual tridentate binding configurations not seen for larger clusters. Moreover, the significantly weaker bonding as well as the differences in the density of states and in the optical spectra suggest that the n = 14 cluster is a poor choice for simulating the materials used in the practical applications envisaged here. As the n = 24 cluster has provided mixed results, we argue that cluster sizes larger than or equal to n = 34 are necessary to provide the reliability required by photovoltaic and photocatalytic applications. Furthermore, the tendency to saturate the key quantities of interest when moving from n = 44 to n = 54 suggests that the largest cluster may bring little improvement at a significantly higher computational cost.",,,,"OPREA, Corneliu I./C-4655-2012; Gir?u, Mihai A./B-4574-2008","OPREA, Corneliu I./0000-0001-7413-4093; Gir?u, Mihai A./0000-0001-9377-9559",,,,,,,,,,,,2079-4991,,,,,4-Mar,2019,9,3,,,,,,,357,10.3390/nano9030357,,,,,,,,WOS:000464448200007,,,,,
J,"Shao, JY; Zhong, YW",,,,"Shao, Jiang-Yang; Zhong, Yu-Wu",,,Stabilization of a Cyclometalated Ruthenium Sensitizer on Nanocrystalline TiO2 by an Electrodeposited Covalent Layer,INORGANIC CHEMISTRY,,,,,,,,,,,,"A cyclometalated ruthenium sensitizer 3 containing a triphenylamine unit was synthesized and immobilized on a nanocrystalline TiO2 surface. By using oxidative electrochemical deposition, a covalent layer of a related cyclometalated ruthenium complex 2 was coupled to the top of dye 3. Electrochemical studies suggested that complex 2 was immobilized on the TiO2/3 film surface by a tetraphenylbenzidine linker to form a dimer-like structure. The immobilization of 3 and 2 was further supported by absorption spectral analysis. The resulting electrodeposited TiO2/(3+2) film displays significantly enhanced sensitizer stabilization toward basic aqueous NaOH solution with respect to the original TiO2/3 film. The dye sensitized solar cells with the TiO2/(3+2) photoanode display a power conversion efficiency of 4.4%, which is slightly inferior to that with the TiO2/3 film (5.1%) under the same measurement conditions.",,,,"Shao, Jiang-Yang/R-4020-2017; Zhong, Yu-Wu/I-5004-2019","Shao, Jiang-Yang/0000-0002-6618-2201; Zhong, Yu-Wu/0000-0003-0712-0374",,,,,,,,,,,,0020-1669,1520-510X,,,,4-Mar,2019,58,5,,,,,3509,3517,,10.1021/acs.inorgchem.9b00092,,,,,,,,WOS:000460600300067,30758195,,,,
J,"Wang, XF; Li, RR; Huang, Y; Ma, PP",,,,"Wang, Xuefeng; Li, Rongrong; Huang, Ying; Ma, Pingping",,,Identifying R&D partners for dye-sensitized solar cells: a multi-level patent portfolio-based approach,TECHNOLOGY ANALYSIS & STRATEGIC MANAGEMENT,,,,,,,,,,,,"There is a great and urgent necessity for appropriate data and methods to help organisations select appropriate R&D (Research and Development) partners. In response, this study presents a structured framework for identifying and selecting the R&D partners with the greatest potential to meet a given technological need. The formal methods in the framework include systematic information collection, patent portfolio analysis, technological similarity screening, and semantic evaluation that views subject-action-object (SAO) sentence structures as problem-solution patterns. The results of an empirical evaluation, with dye-sensitive solar cells as the case, demonstrate that using this framework can reveal more appropriate R&D partners for technological needs (TNS) in less time and with less cost than methods based solely on one criterion.",,,,"Huang, Ying/C-6283-2013","Huang, Ying/0000-0003-0115-4581",,,,,,,,,,,,0953-7325,1465-3990,,,,4-Mar,2019,31,3,,,,,356,370,,10.1080/09537325.2018.1502875,,,,,,,,WOS:000456180300008,,,,,
J,"Rahman, MYA; Samsuri, SAM; Umar, AA",,,,"Rahman, M. Y. A.; Samsuri, S. A. M.; Umar, A. A.",,,Dye-sensitized solar cell utilizing TiO2-sulphur composite photoanode: influence of sulphur precursor content,SN APPLIED SCIENCES,,,,,,,,,,,,"TiO2-sulphur composite films have been prepared and employed as photoanode of dye-sensitized solar cell (DSSC). The influence of sulphur precursor content in terms of thiourea concentration on the structural and optical properties of the sample has been investigated. The anatase and sulphur phases exist in the composite. The secondary phases, namely SO3 and Ti3S4, also present in the composite. The 0.3 M sample possesses the highest reflection and absorption in visible region. Raman characterization reveals that the peak at 474 cm(-1) corresponds to the A(1g) symmetric stretching mode of sulphur. The effect of the sulphur precursor concentration on the performance parameters of the device has also been investigated. The DSSC utilizing the sample with 0.3 M thiourea demonstrates the highest power conversion efficiency, eta of 1.80% due to the highest dye loading, the lowest bulk and charge transfer resistance and the longest carrier lifetime. Combining TiO2 with sulphur in composite form was found as an effective way of enhancing the efficiency of the DSSC.",,,,,,,,,,,,,,,,,2523-3963,2523-3971,,,,MAR,2019,1,3,,,,,,,247,10.1007/s42452-019-0262-5,,,,,,,,WOS:000473560100052,,,,,
J,"Maluta, NE; Mphephu, N; Mulaudzi, TS; Nemangwele, F; Sankaran, V",,,,"Maluta, Nnditshedzeni Eric; Mphephu, Ndivhuwo; Mulaudzi, Tshimangadzo Sophie; Nemangwele, Fhulufhelo; Sankaran, Vaith",,,COMPUTATIONAL SIMULATION MODEL FOR DYE ADSORPTION IN NANO TIO2 FILM FOR THE APPLICATIONS IN DYE SENSITIZED SOLAR CELLS,ENVIRONMENTAL ENGINEERING AND MANAGEMENT JOURNAL,,,,,,,,,,,,"The theoretical and computational studies of dye sensitized solar cells (DSSCs) can contribute to a deeper understanding of these types of solar cells. The DSSCs are the novel design of solar cells which could be used as power producing windows or skylights. They represent a particular promising approach to a direct conversion of sunlight into electrical energy at low cost and with high efficiency. The light adsorption occurs in dye molecules adsorbed on a highly porous structure of TiO2 film. Despite the progress in the efficiency and stability of these solar cells, there is still a room of research on some of their operational aspects that are still not understood. One process, for which there is limited information, is the time taken to upload the dye on the TiO2 nanoporous film. The processes followed experimentally for dye uptake is by dipping the TiO2 semiconductor electrode into the dye solution for periods of several hours to several days. However, such long dipping times are not economical for industrial production of DSSCs. The factors controlling this process are not yet fully investigated. We propose a simple model based on the Langmuir isotherms to study and understand the diffusion and adsorption of the dye molecules in TiO2 films. Our computational modelling results show that the adsorption of dye into the TiO2 nanotubes film is controlled by the diffusion coefficient, the adsorption-desorption ratio and the initial dye concentration. Our results show that the initial dye concentration plays an important role on the surface coverage. It is also noted that for a higher concentration shorter immersion time is needed for the sufficient surface coverage. Furthermore, it is observed that for the large values of the adsorption-desorption ratio there is a delay in the diffusion of dye molecules on the surface.",,,,,,,,,,,,,,,,,1582-9596,1843-3707,,,,MAR,2019,18,3,,,,,633,640,,,,,,,,,,WOS:000468361500008,,,,,
J,"Serrano, LA; Park, KW; Ahn, S; Wiles, AA; Hong, J; Cooke, G",,,,"Serrano, Luis A.; Park, Kwang-Won; Ahn, Sungwoo; Wiles, Alan A.; Hong, Jongin; Cooke, Graeme",,,Coplanar Donor-pi-Acceptor Dyes Featuring a Furylethynyl Spacer for Dye-Sensitized Solar Cells,MATERIALS,,,,,,,,,,,,"Coplanar metal-free organic dyes featuring a furylethynyl spacer with different donor residues (MeO-, MeS-, and Me2N-) have been synthesized. Density functional theory (DFT) calculations predicted that the Me2N- residue would facilitate more effective charge transfer from donor to acceptor than the MeO- and MeS- residues. In agreement with DFT calculations, the dye-sensitized solar cells (DSSCs) fabricated with the Me2N- functionalized dye exhibited the best power conversion efficiency (), 2.88%. Furthermore, the effect of the furan spacer on the photophysical properties and DSSC parameters are discussed in comparison to a previously reported thiophene counterpart.",,,,"Hong, Jongin/B-4504-2009; PARK, KWANG-WON/H-3211-2014","Hong, Jongin/0000-0002-2891-5785; PARK, KWANG-WON/0000-0002-2700-7005",,,,,,,,,,,,1996-1944,,,,,1-Mar,2019,12,5,,,,,,,UNSP 839,10.3390/ma12050839,,,,,,,,WOS:000462543700155,30871091,,,,
J,"Qamar, M; Zhang, B; Feng, YQ",,,,"Qamar, Muhammad; Zhang, Bao; Feng, Yaqing",,,"Enhanced photon harvesting in dye-sensitized solar cells by doping TiO2 photoanode with NaYF4:Yb3+,Tm3+ microrods",OPTICAL MATERIALS,,,,,,,,,,,,"An effective strategy to improve the efficiency of dye-sensitized solar cells (DSSCs) by infrared radiations (IR) and near infrared radiations (NIR) harvesting, using upconversion crystalline microrods NaYF4:Yb3+,Tm3+ is put forward. NaYF4:Yb3+,Tm3+ crystals were prepared with varying compositions of NaYF4:Yb3+,Tm3+ and Tm3+, and then in three different morphologies including small hexagonal microprisms, big hexagonal microprisms and hexagonal microrods for the investigation of the role of composition and morphology on upconversion efficiency. Thus, the crystals with efficient upconversion can be to screened out for doping with TiO2 photoanode of solar cells. Crystalline microrods, synthesized by hydrothermal method, show better upconversion as compared to microprisms prepared in two different sizes. On the other hand, these crystals also show downconversion. Addition of small amount of these microrods in TiO2 electrode of DSSCs increases light harvesting ability of photoanode TiO2 and consequently, photocurrent conversion efficiency is enhanced. Moreover these rare earth ions, being p-type dopant, raise the energy level of the TiO2 film and resultantly increase the photovoltage. Maximum power conversion efficiency 7.03% was achieved at an optimized proportion of NaYF4:Yb3+,Tm3+ in TiO2 (by weight). This 7.03% efficiency is 14.7% higher than the efficiency of pure TiO2 photoanode (6.13%). This improvement in efficiency can be credited to upconversion characteristics of doping material.",,,,,"Zhang, Bao/0000-0003-4846-0594",,,,,,,,,,,,0925-3467,1873-1252,,,,MAR,2019,89,,,,,,368,374,,10.1016/j.optmat.2019.01.049,,,,,,,,WOS:000465509800053,,,,,
