PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,EY,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Tafti, MHK; Sadeghzadeh, SM",,,,"Tafti, Mohammad Hadi Karimi; Sadeghzadeh, Seyed Mohammad",,,Dye sensitized solar cell efficiency improvement using TiO2/nanodiamond nano composite,SADHANA-ACADEMY PROCEEDINGS IN ENGINEERING SCIENCES,,,,,,,,,,,,"This paper aims to demonstrate the efficiency and recombination improvement of Dye-sensitized solar cells (DSSCs) by introducing of a Nanodiamond (NDs)-TiO2 nano composite. The main challenge in the proposed application is to find the optimal wt.% of ND in TiO2. The experimental tests were conducted to compare the developed NDs/TiO2 cell with one of pure TiO2 nanoparticles prepared in the same conditions. It was observed that short circuit current density, power conversion efficiency, fill factor and electron life time enhanced with increasing ND content. The best performance was obtained with 1 wt.% ND content; with a current density of 12.11 mA/cm(2) and light-to-electricity conversion efficiency of 4.95%. The improvement in efficiency of 18.7% was obtained as the standard DSSC was compared with that of pure TiO2.",,,,,,,,,,,,,,,,,0256-2499,0973-7677,,,,JUL,2018,43,7,,,,,,,UNSP 113,10.1007/s12046-018-0914-y,,,,,,,,WOS:000436095500009,,,,,
J,"Kulicek, J; Gemeiner, P; Omastova, M; Micusik, M",,,,"Kulicek, Jaroslav; Gemeiner, Pavol; Omastova, Maria; Micusik, Matej",,,Preparation of polypyrrole/multi-walled carbon nanotube hybrids by electropolymerization combined with a coating method for counter electrodes in dye-sensitized solar cells,CHEMICAL PAPERS,,,,,International Conference on Polymers and Organic Materials for Electronics and Photonics - Science for Applications / 81st Prague Meeting on Macromolecules,"SEP 10-14, 2017","Prague, CZECH REPUBLIC",,,,,"In this work, multi-wall carbon nanotubes coated with polypyrrole (PPy/MWCNT) have been used as counter electrode (CE) materials for dye-sensitized solar cells (DSSCs). PPy was deposited onto fluorine-doped tin-oxide-coated glass by electrochemical polymerization of pyrrole. Three surfactants were used in the preparation of the hybrids: cationic cetyltrimethylammonium bromide, anionic sodium dodecylbenzenesulfonate (DBSNa), and non-ionic polyoxyethylene sorbitan monolaurate (Tween20). The morphologies of the PPy and PPy/MWCNT hybrids were investigated using scanning electron spectroscopy. Chemical composition of the prepared CEs was determined by X-ray photoelectron spectroscopy and Fourier-transformed infrared spectroscopy. The catalytic activity of the PPy and PPy/MWCNT layers was evaluated using cyclic voltammetry, and the photovoltaic properties of DSSCs with PPy and PPy/MWCNT CEs were characterized using I-V measurements. PPy/MWCNT samples that were prepared by electrochemical polymerization showed the best results when the anionic surfactant DBSNa was used during polymerization. The photoelectric conversion efficiency of PPy/MWCNT prepared by electrochemical polymerization was 2.9%, which was 59% of that of Pt CE (4.9%).",,,,,"Kulicek, Jaroslav/0000-0002-8600-7822",,,,,,,,,,,,0366-6352,1336-9075,,,,JUL,2018,72,7,,,,,1651,1667,,10.1007/s11696-018-0476-9,,,,,,,,WOS:000435829800009,,,,,
J,"Liow, KS; Sipaut, CS; Mansa, RF; Ung, MC; Jafarzadeh, M",,,,"Liow, Kai Sing; Sipaut, Coswald Stephen; Mansa, Rachel Fran; Ung, Mee Ching; Jafarzadeh, Mohammad",,,Formulated quasi-solid state electrolyte based on polypyrrole/polyaniline-polyurethane nanocomposite for dye-sensitized solar cell,JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS,,,,,,,,,,,,"A polymer-based quasi-solid state electrolyte using polyurethane (PU) matrix was applied for dye-sensitized solar cell (DSSC). To further improve the performance of the electrolyte, 10 wt% of conductive polymer [polypyrrole (PPy) and polyaniline (PANi)] nanoparticles were introduced into the matrix. The samples were named PU-10%PPy and PU-10%PANi, and characterized using ATR-FTIR, TEM, DLS, a transmitted light microscope, a reflected light microscope, and TGA. The formulated polymeric nanocomposites were immersed in the liquid electrolyte and the polymer matrix absorbency, conductivity (sigma), ion diffusion coefficient (D-ff), and photovoltaic performance in the DSSC were measured. Polymer matrix absorbency and D-ff of PU-10%PPy (1.72 g g(-1), 1.52 A mu cm(2) s(-1)) and PU-10%PANi (1.74 g g(-1), 1.31 A mu cm(2) s(-1)) were lower than the PU matrix (2.01 g g(-1), 1.68 A mu cm(2) s(-1)). However, the conductivity of PU-10%PPy and PU-10%PANi was higher than the PU matrix (2.64, 2.69, and 2.59 mS cm(-1), respectively). The efficiency of the DSSC based on PU-10%PANi was the highest, with open circuit voltage of 709 mV, short circuit current of 3.67 mA cm(-2), fill factor of 0.62, and light-to-energy conversion efficiency of 2.68%.",,,,"Jafarzadeh, Mohammad/F-9804-2012","Jafarzadeh, Mohammad/0000-0002-4976-1789",,,,,,,,,,,,0957-4522,1573-482X,,,,JUL,2018,29,14,,,,,11653,11663,,10.1007/s10854-018-9264-0,,,,,,,,WOS:000435671800004,,,,,
J,"Kiran, S; Ramesh, T; Murthy, SR",,,,"Kiran, S.; Ramesh, T.; Murthy, S. R.",,,Preparation and characterization of (100-x) TiO2 + (x)ZnO nanocomposites for dye-sensitized solar cells using Beta vulgaris and Syzygium cumini natural dye extract,JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS,,,,,,,,,,,,"The present paper attempts to report the preparation of TiO2-ZnO nanocomposite photoanode materials for dye-sensitized solar cells (DSSC) and analyse the efficiency of DSSC with natural dyes. The structural and optical characteristics of the composites were studied by transmission electron microscopy, X-ray diffraction, field effective scanning electron microscopy, energy dispersive spectrometry, photoluminescence and absorption spectroscopy. The synthesized nanocomposites formed on FTO substrates are applied as photoanode in a dye-sensitized solar cell (DSC). The natural dyes extracted from Beta vulgaris (Beetroot) and Syzygium cumini (black plum) were used in the fabrication of DSSC. The solar cells' photovoltaic performance in terms of short-circuit current, open circuit voltage, fill factor and energy conversion efficiency was tested with photocurrent density-voltage measurements. The evolution of the solar cells parameters is explored as a function of the photoanode and type of dye used in DSSC fabrication.The obtained results show that the efficiency of DSSC significantly changes with the addition of ZnO to TiO2, while the Beta vulgaris dye has evidently shown higher photo sensitized performance compared to Syzygium cumini in the preparation of DSSC.",,,,,"THOTAKURA, RAMESH/0000-0003-0719-0081",,,,,,,,,,,,0957-4522,1573-482X,,,,JUL,2018,29,14,,,,,11712,11718,,10.1007/s10854-018-9269-8,,,,,,,,WOS:000435671800010,,,,,
J,"Dhamodharan, P; Manoharan, C; Bououdina, M",,,,"Dhamodharan, P.; Manoharan, C.; Bououdina, M.",,,Tuning the properties of ZnO thin film on ITO substrates with Ga dopant for dye sensitized solar cell applications,JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS,,,,,,,,,,,,"The performance of pristine and Ga doped ZnO thin films spray deposited on ITO as photoanode in dye-sensitized solar cell (DSSC) was investigated. X-ray diffraction analysis confirmed the hexagonal ZnO wurtzite phase, with preferential grains orientation along (002) plane for lower Ga concentration. Field emission scanning electron microscopy observations revealed homogeneous surface covering the entire substrate with a porous nature. Atomic force microscopy surface topography analysis indicated the deterioration of grain growth along c-axis for higher Ga doping levels. Transmission electron microscopy analysis revealed the formation of hexagonal and prismatic-shaped grains in the range 34-18 nm. Higher transmittance in the range of 85% in the visible region was obtained for 1.5 at.% Ga doped ZnO film, meanwhile the energy band gap increased with Ga doping reaching 3.46 eV. DSSC fabricated with 1.5 at.% Ga doped ZnO as photoanode and pomegranate dye as sensitizer exhibited a power conversion efficiency of 1.21%.",,,,"Chellachamy, Manoharan/U-7224-2019",,,,,,,,,,,,,0957-4522,1573-482X,,,,JUL,2018,29,14,,,,,12477,12488,,10.1007/s10854-018-9366-8,,,,,,,,WOS:000435671800097,,,,,
J,"Khan, MI; Saleem, M; Rehman, SU; Qindeel, R; Ul Hassan, MS; Ahmad, I; Althobaiti, HS",,,,"Khan, M., I; Saleem, Muhammad; Rehman, Saif Ur; Qindeel, Rabia; Ul Hassan, Muhammad Sajjad; Ahmad, Ishaq; Althobaiti, Hayat Saeed",,,Efficiency Variation of Composite Films Dye-Sensitized Solar Cells at Different Annealing Temperature,JOURNAL OF NANOELECTRONICS AND OPTOELECTRONICS,,,,,,,,,,,,"Due to low materials cost, ease of production and potential for reasonable power conversion towards commercial applications, dye-sensitized solar cells (DSSCs) are extensively studied as a good replacement to conventional inorganic solar cells. The present study highlights the advancement of new structures in order to further improve their energy conversion efficiency. Therefore, multilayer thin films of ZnO/TiO2 are prepared by a sol-gel spin coating process and annealed at different temperatures 450 degrees C, 550 degrees C and 650 degrees C. In particular, the energy conversion efficiency (solar to electric) of ZnO/TiO2 anodes annealed at 650 degrees C obtained reaches 2.29%, with a fill factor (FF) of 0.73, an open-circuit voltage (V-oc) of 617 mV and a short-circuit current density (J(sc)) of 4.96 mA/cm(2) , that is greater compared to the results achieved at annealing temperatures of 450 degrees C (0.93%) and 550 degrees C (1.12%) respectively. Thus, we observe an improved performance at higher annealing temperatures which is related to an increased film porosity and photoanode surface area, allowing higher amounts of dye to be adsorbed.",,,,"REHMAN, Saif UR/V-4731-2019","REHMAN, Saif UR/0000-0001-8371-4911",,,,,,,,,,,,1555-130X,1555-1318,,,,JUL,2018,13,7,,,,,1090,1095,,10.1166/jno.2018.2331,,,,,,,,WOS:000434802800017,,,,,
J,"Panda, BB; Mahapatra, PK; Ghosh, MK",,,,"Panda, B. B.; Mahapatra, P. K.; Ghosh, M. K.",,,Application of Chlorophyll as Sensitizer for ZnS Photoanode in a Dye-Sensitized Solar Cell (DSSC),JOURNAL OF ELECTRONIC MATERIALS,,,,,,,,,,,,"Zinc sulphide thin films have been synthesized by the electrodeposition method onto stainless steel substrate followed by dipping in acetone solution of chlorophyll in different time intervals to form photosensitised thin films. The photoelectrochemical parameters of the films have been studied using the photoelectrochemical cell having the cell configuration as follows . The photoelectrochemical characterization of the semiconductor film and dye-sensitised films has been carried out by measuring current-voltage (I-V) in the dark, power output and photoresponse. The study proves that the conductivity of both ZnS film and dye-sensitised ZnS films are n-type. The power output curves illustrate that open circuit voltage (V (oc)) and short circuit current (I (sc)) increase from 0.210 V to 0.312 V and from 0.297 mA to 0.533 mA, respectively. The fill factor initially decreases from 0.299 to 0.213 and then increases to 0.297 irregularly whereas efficiency increases from 0.047% to 0.123%. The UV-Vis absorbance spectrum of chlorophyll in acetone shows the presence of chlorophyll. The structural morphology of the ZnS thin films has also been analysed by using x-ray diffraction technique (XRD) and a scanning electron microscope (SEM). The XRD pattern shows the formation of nanocrystalline ZnS thin films of size 65 nm and the SEM images confirm the formation of fibrous film of ZnS. The energy diffraction analysis of x-ray confirms the formation of ZnS thin films.",,,,,,,,,,,,,,,,,0361-5235,1543-186X,,,,JUL,2018,47,7,,,,,3657,3665,,10.1007/s11664-018-6215-8,,,,,,,,WOS:000434278000035,,,,,
J,"Ahmad, MS; Pandey, AK; Abd Rahim, N",,,,"Ahmad, Muhammad Shakeel; Pandey, A. K.; Abd Rahim, Nasrudin",,,Effect of Nanodiamonds on the Optoelectronic Properties of TiO Photoanode in Dye-Sensitized Solar Cell,ARABIAN JOURNAL FOR SCIENCE AND ENGINEERING,,,,,,,,,,,,"Low charge transfer resistance and high light absorption ability of TiO-based photoanodes are the crucial challenges in the field of dye-sensitized solar cells (DSSCs). In this study, nanodiamonds (NDs) have been introduced in TiO matrix to investigate their effect on the performance of DSSCs. Colloidal suspension method has been employed for the synthesis of TiO/NDs nanocomposites. Various concentrations of NDs, i.e., TiO-0.2 wt%NDs, TiO-0.5 wt%NDs, TiO-1 wt%NDs, TiO-3 wt%NDs and TiO-5 wt%NDs, have been trialed for the fabrication of nanocomposite photoanode using doctor blade method with D719 dye as sensitizer. Scanning electron microscopy and X-ray diffraction methods were used to study the morphology, composition and dispersion of NDs in TiO matrix. UV-visible absorption spectroscopy, photocurrent-voltage characteristics and electrochemical impedance spectroscopic measurements were conducted to characterize the performance of DSSCs. The results show that the photoconversion efficiency is highly dependent on the concentration of NDs in the photoanode due to high light absorption, dye loading and heterojunction symmetry of the system. A solar cell based on a photoanode containing 3 wt% NDs showed a power conversion efficiency of 0.47% compared to 0.26% efficiency of unmodified photoanode.",,,,"RAHIM, NASRUDIN ABD/B-9204-2010; Pandey, Adarsh Kumar/P-9098-2014","RAHIM, NASRUDIN ABD/0000-0002-1834-1984; ",,,,,,,,,,,,2193-567X,2191-4281,,,,JUL,2018,43,7,,,,,3515,3519,,10.1007/s13369-017-2979-z,,,,,,,,WOS:000433220600018,,,,,
J,"Pandey, AK; Ahmad, MS; Alizadeh, M; Abd Rahim, N",,,,"Pandey, A. K.; Ahmad, Muhammad Shakeel; Alizadeh, Mahdi; Abd Rahim, Nasrudin",,,Improved electron density through hetero-junction binary sensitized TiO2/CdTe/D719 system as photoanode for dye sensitized solar cell,PHYSICA E-LOW-DIMENSIONAL SYSTEMS & NANOSTRUCTURES,,,,,,,,,,,,"The combined effect of dual sensitization and hetero-junction symmetry has been investigated on the performance of TiO2 based dye sensitized solar cell. CdTe nanoparticles have been introduced in TiO2 matrix to function as sensitizer as well as act as hetero-junction between D719 dye and TiO2 nanoarchitecture. Four concentrations of CdTe i.e. 0.5 wt%, 2 wt%, 5 wt% and 8 wt% have been investigated. Morphological and compositional studies have been conducted using scanning electron microscope (SEM) and X-ray diffraction (XRD) respectively. Light absorption characteristics have been investigated by employing Uv-vis spectroscopy and the overall performance has been studied using solar simulator and electrochemical impedance spectroscopy (EIS). Performance has been found to be increased with the addition of CdTe due to high electron density and reduction in recombination reactions. An increase of 41.73% in incident photo conversion efficiency (IPCE) and 75.57% in short circuit current density (J(sc)) have been recorded for the specimens containing 5 wt% CdTe compared to bare TiO2 based DSSCs. Further addition of CdTe leads to reduction in overall performance of DSSCs.",,,,"RAHIM, NASRUDIN ABD/B-9204-2010; Pandey, Adarsh Kumar/P-9098-2014","RAHIM, NASRUDIN ABD/0000-0002-1834-1984; Alizadeh, Mahdi/0000-0002-1457-4756; Pandey, Dr. Adarsh/0000-0001-6033-2822",,,,,,,,,,,,1386-9477,1873-1759,,,,JUL,2018,101,,,,,,139,143,,10.1016/j.physe.2018.03.026,,,,,,,,WOS:000432548200019,,,,,
J,"Abdellatif, S; Sharifi, P; Kirah, K; Ghannam, R; Khalil, ASG; Erni, D; Marlow, F",,,,"Abdellatif, S.; Sharifi, P.; Kirah, K.; Ghannam, R.; Khalil, A. S. G.; Erni, D.; Marlow, F.",,,Refractive index and scattering of porous TiO2 films,MICROPOROUS AND MESOPOROUS MATERIALS,,,,,,,,,,,,"Porous titanium dioxide (TiO2) films are essential components of dye sensitized solar cells (DSSCs) as well as perovskite solar cells (PSCs). Unfortunately, porosity, refractive index, and scattering properties of these films are only roughly known. This induces uncertainties in modelling and understanding of these solar cells. Since the literature provides only descriptions of the optical properties of the porous TiO2 layers with unclear relevance to these solar cells, we investigate porous TiO2 films really used in DSSCs and potentially usable in PSCs. The effective refractive index and the film porosity for different nanostructures that were fabricated from solution based techniques were determined. The found values are 1.7982 +/- 0.005 for the effective refractive index of one kind of TiO2 films and 1.62 +/- 0.002 for another one. These values lead to porosities of 53.5% and 65%, respectively. The scattering of the films can be described by a wavelength-independent effective scattering parameter for one film type and by effective scattering particles with a diameter of 46.5 nm for the other film type. The determined porosities are also of relevance for the ionic transport which is functionally crucial in DSSCs and a disturbance in PSCs.",,,,,"Abdellatif, Sameh/0000-0001-8677-9497",,,,,,,,,,,,1387-1811,1873-3093,,,,1-Jul,2018,264,,,,,,84,91,,10.1016/j.micromeso.2018.01.011,,,,,,,,WOS:000430900000012,,,,,
J,"Pugazhendhi, K; D'Almeida, S; Tenkyong, T; Praveen, B; Sharmila, DJ; Shyla, JM",,,,"Pugazhendhi, K.; D'Almeida, Steven; Tenkyong, Tenzin; Praveen, B.; Sharmila, D. J.; Shyla, J. Merline",,,Enhancement of light harvesting capabilities of Titania/Zinc Oxide nanocomposite photoanode through Aluminium plasmon impregnation,MATERIALS LETTERS,,,,,,,,,,,,"The present work reports the synthesis of Titania/Zinc Oxide (TiO2/ZnO) nanocomposite and improvisation of its optical properties through Aluminium (Al) plasmon impregnation into ZnO using sol-gel technique. The X-Ray Diffraction (XRD) and Field Emission Scanning Electron Microscopy (FESEM) analysis showed that Al impregnation has not altered the crystallographic and morphological features of TiO2/ZnO. UV-Vis Diffuse Reflectance Spectroscopy (UV-DRS) revealed the enhanced light harvesting capabilities of Titania/Al impregnated Zinc Oxide (TiO2/Al-ZnO) as a result of about 95% of diffused reflectance, the highest reported to-date. Field dependent dark and photocurrent measurements showed that impacted by the plasmonic-effect, the photo and dark current values of TiO2/Al-ZnO are higher than those of TiO2/ZnO by similar to 2 and similar to 1.5 folds respectively. Owing to the improved photo and electrical conductive properties of the nanocomposite due to Al impregnation, the as-prepared TiO2/Al-ZnO nanocomposite qualifies as a novel and suitable candidate for application as a proficient photoanode in Dye Sensitized Solar Cells (DSSCs). (C) 2018 Elsevier B.V. All rights reserved.",,,,,"K, Pugazhendhi/0000-0002-9764-4827",,,,,,,,,,,,0167-577X,1873-4979,,,,1-Jul,2018,222,,,,,,29,32,,10.1016/j.matlet.2018.03.160,,,,,,,,WOS:000429899800008,,,,,
J,"Selvaraj, P; Baig, H; Mallick, TK; Sundaram, S",,,,"Selvaraj, Prabhakaran; Baig, Hasan; Mallick, Tapas K.; Sundaram, Senthilarasu",,,Charge transfer mechanics in transparent dye-sensitised solar cells under low concentration,MATERIALS LETTERS,,,,,,,,,,,,"In dye-sensitized solar cells (DSSCs), the incoming sunlight can influence many of the key electron transfer processes occurring at the TiO2/dye/electrolyte interface. So, the intensity of incident light is crucial in determining the overall efficiency of the devices. Here, transparent DSSC exhibiting an average light transmittance of 53% and high energy conversion efficiency (5.93%) is fabricated. A low solar concentrator with 3X optical concentration is coupled with the device to improve the photovoltaic performance without affecting its transparency. The internal resistances of the fabricated transparent DSSCs with and without the low solar concentrator are analysed using impedance spectroscopy. The results indicate that the charge transfer resistance at the TiO2/dye/electrolyte interface of concentrator coupled devices are lower than the bare devices. Moreover, the device active area is scaled up and charge transport properties are compared with a low concentrator coupled device. The overall results show that the concentrator coupled device performs better than the scaled-up device. (C) 2018 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,0167-577X,1873-4979,,,,1-Jul,2018,222,,,,,,78,81,,10.1016/j.matlet.2018.03.137,,,,,,,,WOS:000429899800020,,,,,
J,"Bonomo, M; Sheehan, S; Dowling, DP; Gontrani, L; Dini, D",,,,"Bonomo, Matteo; Sheehan, Stephen; Dowling, Denis P.; Gontrani, Lorenzo; Dini, Danilo",,,First Evidence of Electrode Reconstruction in Mesoporous NiO After Operation as Photocathode of Dye-Sensitized Solar Cells,CHEMISTRYSELECT,,,,,,,,,,,,"For the first time it is shown that the NiO films operating as photocathodes in dye-sensitized solar cells (DSCs), alter their X-ray diffraction (XRD) pattern upon occurrence of the photoelectrochemical reaction of reduction. In particular, it has been observed that mesoporous NiO sensitized with Fast Green (FG) presents splitting and broadening of its characteristic XRD peaks after device operation in p-type DSC (p-DSC) and tandem DSC (t-DSC). The nature of the changes in the diffraction pattern of NiO does not vary with the magnitude of the current passing through the p-DSC and the t-DSC with NiO photocathodes. Such a combination of facts would indicate that the photoelectrochemical process of holes photoinjection mediated by the sensitizer is responsible of the structural variations in NiO photocathode. At a microscopic level, we attributed such modifications to the reconstruction of the NiO electrode following the realization of the dye-mediated process of electron transfer with lattice deformation possibly due to the inclusion of the chemisorbed sensitizer in the oxide structure. This observation opens up a completely new direction of research in the field of DSC and analogous devices as far as the analysis and the understanding of the interactions dye/semiconductor in the common operative conditions of a DSC are concerned.",,,,"Bonomo, Matteo/D-4194-2019; Gontrani, Lorenzo/L-6061-2014; Gontrani, Lorenzo/R-5063-2019; Dowling, Denis/T-1480-2018","Bonomo, Matteo/0000-0002-1944-2664; Gontrani, Lorenzo/0000-0001-8212-7029; Dowling, Denis/0000-0001-7853-2478",,,,,,,,,,,,2365-6549,,,,,29-Jun,2018,3,24,,,,,6729,6736,,10.1002/slct.201800827,,,,,,,,WOS:000436798700003,,,,,
J,"Shahroosvand, H; Abbasi, P; Bideh, BN",,,,"Shahroosvand, Hashem; Abbasi, Parisa; Bideh, Babak Nemati",,,Dye-Sensitized Solar Cell Based on Novel Star-Shaped Ruthenium Polypyridyl Sensitizer: New Insight into the Relationship between Molecular Designing and Its Outstanding Charge Carrier Dynamics,CHEMISTRYSELECT,,,,,,,,,,,,"In this work, we have introduced a star-shaped sensitizer for dye sensitized solar cells (DSSCs) consist of three anchoring groups of benzene sulfonic acid with a significant improvement of interfacial electron transfer rate of dye/TiO(2)(-)anatase nanostructures compared to corresponding sensitizers containing only one anchoring group. Physical chemistry aspect of the robust star-shaped sensitizer has been investigated, employing the Current over Voltage analysis (I-V) and Transient Absorption Spectroscopy (TAS) methods. The computational studies based on density functional theory (DFT) and quantum calculations were clearly indicated that the rate of the Interfacial electron transfer (IET) significantly depends on the binding mode of a sensitizer to semiconductor surface and the nature of the electronic population in lowest unoccupied molecular orbitals (LUMOs) that initially localized on the adsorbate molecule, which is in a good agreement with experimental results. Our main result is that, among different possible binding modes of anchoring group to TiO2 surface, the bridging mode has the shortest life time of 28 fs in the presence of visible light as the excitation source. To investigate negative effect of the sensitizer molecules aggregation on TiO2 surface, on the performance of the cell, was examined the dye loading time on TiO2 surface for 10, 16 and 20 hours, which 16 hours of dye loading on surface exhibited the best DSSC performance. Moreover, transient absorption studies consistently show that the star-shaped dye (consist of three anchoring groups) has better performance compared to the other dyes (consist of one anchoring groups) (1 and 3), in all aspects of critical parameters for DSSCs, including electron lifetime in TiO2, electron injection, dye regeneration and recombination resistance. The present work explains the fundamental physical chemistry aspects of the excited-state in star-shaped ruthenium polypyridyl complexes, along with opening new insight into the design of new sensitizers for enhancing the interfacial electron transfer rate and lowering the charge recombination process, which results in high power conversion efficiency of DSSC.",,,,,"Shahroosvand, Hashem/0000-0001-9185-5490",,,,,,,,,,,,2365-6549,,,,,29-Jun,2018,3,24,,,,,6821,6829,,10.1002/slct.201800200,,,,,,,,WOS:000436798700016,,,,,
J,"Kim, MS; Bang, JH",,,,"Kim, Min Soo; Bang, Jin Ho",,,Composition-Dependent Electrocatalytic Activity of Cobalt Sulfides for Triiodide Reduction in Dye-Sensitized Solar Cells,JOURNAL OF PHYSICAL CHEMISTRY C,,,,,,,,,,,,"A new nanoarchitecture of cobalt sulfide (CoSx) is designed by exploiting a Prussian blue analogue. Depending on the sulfidation temperatures, CoSx materials with different compositions and morphologies are obtained. This investigation of the composition-dependent electro-catalytic activity of CoSx for triiodide reduction reaction (IRR) reveals that sulfur-deficient CoSx is more active than sulfur-rich CoSx. When utilized in dye-sensitized solar cells (DSSCs), sulfur-deficient CoSx with a hollow nanocube morphology outperforms platinum (Pt), showing great promise as a Pt alternative. This composition dependency on IRR is attributed to different surface characteristics and electrical properties that vary with CoSx composition. This work highlights the importance of understanding the surface properties of sulfide-based electrocatalysts that are intimately dictated by their compositions as part of a new design principle for a highly active electrocatalyst.",,,,,,,,,,,,,,,,,1932-7447,,,,,28-Jun,2018,122,25,,,SI,,13267,13276,,10.1021/acs.jpcc.7b08449,,,,,,,,WOS:000437811500006,,,,,
J,"Watkins, KJ; Parkinson, BA; Spitler, MT",,,,"Watkins, Kevin J.; Parkinson, B. A.; Spitler, M. T.",,,Fundamental Aspects of Photoinduced Charge Flow at a Quantum Dot-Sensitized Single-Crystal TiO2 Semiconductor Interface,JOURNAL OF PHYSICAL CHEMISTRY C,,,,,,,,,,,,"The fundamental aspects of charge transfer from photoexcited CdSe quantum dots to a single crystal of TiO2, a wide band gap metal oxide semiconductor, were investigated and compared with that of a dye-sensitized system in relation to the operation of quantum-dot-sensitized solar cells (QDSCs) and dye-sensitized solar cells (DSSCs). Due to the stark differences in both physical and electronic properties of quantum dots versus molecular dyes, it was hypothesized that the fundamental behavior of the two systems could differ greatly. The large size and surface area of the quantum dots relative to molecular dyes present the possibility for the positively charged hole to move a greater distance away from the QD/oxide interface during the electron injection process. This increased distance influences the Coulombic interaction between the trapped hole and injected electron, leading to differences and increased complexity of the recombination pathways when compared to the dye system.",,,,,"Parkinson, Bruce/0000-0002-8950-1922",,,,,,,,,,,,1932-7447,,,,,28-Jun,2018,122,25,,,SI,,13608,13616,,10.1021/acs.jpcc.7b12803,,,,,,,,WOS:000437811500046,,,,,
J,"Fohlinger, J; Maji, S; Brown, A; Mijangos, E; Ott, S; Hammarstrom, L",,,,"Fohlinger, Jens; Maji, Somnath; Brown, Allison; Mijangos, Edgar; Ott, Sascha; Hammarstrom, Leif",,,Self-Quenching and Slow Hole Injection May Limit the Efficiency in NiO-Based Dye-Sensitized Solar Cells,JOURNAL OF PHYSICAL CHEMISTRY C,,,,,,,,,,,,"A series of bis-tridentate ruthenium complexes was designed to feature opposite localizations of their lowest metal-to-ligand charge transfer (MLCT) excited states, relative to a carboxylic acid that served as a binding group to mesoporous NiO. The purpose was to study the effect of MLCT direction on the rates of hole injection into NiO and subsequent charge recombination. Surprisingly, femtosecond-transient absorption spectroscopy showed that the two heteroleptic, cyclometalated complexes of this series did not inject holes into NiO, but their excited states were nevertheless quenched in a rapid process (on the time scale of hundreds of picoseconds). An identical result was obtained for the dyes on nonreactive ZrO2 and we therefore attribute the short MLCT lifetime to self-quenching, due the high surface concentrations of the dyes. We further show that self quenching on this time scale can potentially compete with hole injection also for functional NiO sensitizers. A ruthenium polypyridine complex, which has previously been used for NiO-based solar cells, was shown to inject holes only very slowly (tau approximate to 5 ns), in contrast to the common notion that hole injection in dye-NiO systems is ultrafast (predominantly subpicosecond time scale). The hole injection yield was estimated to only ca. 20%, which matches the reported APCE value of the corresponding device [Freys, J. C.; Gardner, J. M.; D'Amario, L.; Brown, A. M.; Hammarstrom, L. Dalton Trans. 2012, 41, 13105]. Therefore, we suggest that slow injection and self-quenching might be a reason for the low photovoltaic performance of some p-type dye sensitized solar cells.",,,,,"Fohlinger, Jens/0000-0002-7964-8090; Ott, Sascha/0000-0002-1691-729X",,,,,,,,,,,,1932-7447,,,,,28-Jun,2018,122,25,,,SI,,13902,13910,,10.1021/acs.jpcc.8b01016,,,,,,,,WOS:000437811500078,,,,,
