PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,EY,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Di Carlo, G; Biroli, AO; Tessore, F; Caramori, S; Pizzotti, M",,,,"Di Carlo, Gabriele; Biroli, Alessio Orbelli; Tessore, Francesca; Caramori, Stefano; Pizzotti, Maddalena",,,beta-Substituted Zn-II porphyrins as dyes for DSSC: A possible approach to photovoltaic windows,COORDINATION CHEMISTRY REVIEWS,,,,,,,,,,,,"The development of building integrated photovoltaic (BIPV) technology and its implementation in construction of the building envelop provide aesthetical, economical and technical solutions toward the zero-energy building. In this perspective dye-sensitized solar cells (DSSCs), which can be obtained in transparent form and with tunable different colors, offer not only an alternative to the traditional silicon solar cells to be applied in particular to decorative effects on windows and glass integrated facades, but also to indoor structures (and furnishings) in order to recapture the energy spent for the inner lighting, thanks to their peculiar ability of operating in diffuse light condition. In this context, porphyrin-based molecules have an immense potential as light harvesting component of dye-sensitized nanocrystalline TiO2 solar cells, reaching now efficiencies up to about 13%. However the multistep synthesis of the best performing porphyrin dyes, showing a meso substitution pattern, is characterized by very low overall yields compromising their possible applicative development for instance in large photovoltaic (PV) glass modules in competition with the actual commercial PV glass modules based on CuInGaSe2 or CdTe thin voltaic films. In this review the renewed interest in the role of the beta-substituted Zn-II porphyrins for PV application, less studied than the mesa substituted ones, is highlighted. Indeed they can rely on a more accessible synthetic procedure since their tetraaryl porphyrinic core can be easily obtained by a one pot reaction between pyrrole and the appropriate aryl aldehyde. Moreover, their remarkable light harvesting properties in the visible range as well as their peculiar steric hindrance, which strongly opposes to the charge recombination process at the photoanode/dye/electrolyte interface, make this kind of cost-effective porphyrinic dyes more promising for application in new PV glass modules based on DSSC technology, to be applied BIPV. (C) 2017 Elsevier B.V. All rights reserved.",,,,"Pizzotti, Maddalena/P-5120-2016; Biroli, Alessio Orbelli/B-7963-2015; Tessore, Francesca/F-7486-2014; DI CARLO, GABRIELE/B-3811-2015","Pizzotti, Maddalena/0000-0003-2232-9694; Biroli, Alessio Orbelli/0000-0002-5463-1444; Tessore, Francesca/0000-0002-6691-0256; DI CARLO, GABRIELE/0000-0002-8782-7945",,,,,,,,,,,,0010-8545,1873-3840,,,,1-Mar,2018,358,,,,,,153,177,,10.1016/j.ccr.2017.12.012,,,,,,,,WOS:000424172600008,,,,,
J,"Wang, YX; Shen, ZC; Huang, DD; Yang, ZS",,,,"Wang, Yan-Xiang; Shen, Zhi-Chao; Huang, Dan-Dan; Yang, Zhi-Sheng",,,High-performance ZnO nanosheets/nanocrystalline aggregates composite photoanode film in dye-sensitized solar cells,MATERIALS LETTERS,,,,,,,,,,,,"Novel ZnO nanosheets (NSs)/nanocrystalline aggregates (NAs) composite films were constructed by depositing a ZnO NAs directly on the surfaces of pre-fabricated ZnO NSs through a dip-coating method. The morphology and performance of dye-sensitized solar cells (DSSCs) were studied. The top layers of ZnO NAs improved the light scattering of composite films. The bottom layers of ZnO NSs consisted of 20-30 nm nanoparticle has a single crystal structure. In addition, ZnO NSs is vertical conductive substrate, so the bottom layers of ZnO NSs layer have a larger specific surface area and good electron transport. Based on the above advantages, the photoelectric conversion efficiency (PCE) of DSSCs assembled by the ZnO NSs/NAs composite films is 7.95%, which is 81.51% higher than that of ZnO NSs and is close to the highest PCE that has ever been reported (8.03%). (C) 2017 Published by Elsevier B.V.",,,,,,,,,,,,,,,,,0167-577X,1873-4979,,,,1-Mar,2018,214,,,,,,88,90,,10.1016/j.matlet.2017.11.057,,,,,,,,WOS:000419724400023,,,,,
J,"Wang, GQ; Dong, WN; Yan, C; Hou, S; Zhang, W",,,,"Wang, Guiqiang; Dong, Weinan; Yan, Chao; Hou, Shuo; Zhang, Wei",,,Facile synthesis of hierarchical nanostructured polypyrrole and its application in the counter electrode of dye-sensitized solar cells,MATERIALS LETTERS,,,,,,,,,,,,"Hierarchical nanostructured polypyrrole (HNPPy) of spherical polypyrrole (PPy) nanoparticles anchored on the surface of PPy nanofiber network is prepared by a facile process and incorporated into dye-sensitized solar cells (DSCs) as Pt-free counter electrode. This unique hierarchical nanostructure can provide the fast electron-transport pathway and abundant electrocatalytic active sites simultaneously. Electrochemical impedance spectroscopy analysis demonstrates that the electrocatalytic activity of HNPPy electrode for the I-3 reduction is higher than that of PPy nanoparticles (PPyNPs) electrode and comparable to that of Pt electrode. As a consequence, the DSC fabricated with HNPPy counter electrode achieves a high conversion efficiency of 6.78%, which is close to the efficiency using Pt counter electrode. (C) 2017 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,0167-577X,1873-4979,,,,1-Mar,2018,214,,,,,,158,161,,10.1016/j.matlet.2017.11.129,,,,,,,,WOS:000419724400041,,,,,
J,"Jung, HY; Yeo, IS; Kim, TU; Ki, HC; Gu, HB",,,,"Jung, Haeng-Yun; Yeo, In-Seon; Kim, Tae-Un; Ki, Hyun-Chul; Gu, Hal-Bon",,,Surface plasmon resonance effect of silver nanoparticles on a TiO2 electrode for dye-sensitized solar cells,APPLIED SURFACE SCIENCE,,,,,20th International Vacuum Congress (IVC),"AUG 21-26, 2016","Busan, SOUTH KOREA",,,,,"In this study, we exploit local surface plasmon resonance (LSPR) in order to improve the efficiency of dye-sensitized solar cells (DSSCs). In order to investigate the effect of LSPR, Ag nanoparticles of several sizes were formed using electrobeam equipment; sizes were varied by changing the annealing time. DSSCs were fabricated by coating Ag nanoparticles onto a TiO2 thin film. Finally, TiO2 nanoparticles were layered onto the Ag nanoparticles via a titanium tetra-isopropoxide (TTIP) treatment. This study used nanoparticle-coated TiO2 thin films as photoelectrodes, and manufactured the cell in the unit of the DSSCs. We compared the behavior of the electrical properties of DSSCs depending on the presence or absence of Ag nanoparticles, as well as on the nanoparticle size. The Ag particles did not affect dye adsorption because the content of Ag particles is very low (0.13%) compared to that in TiO2 in the photoelectrode. The DSSCs with LSPR showed increased electric current density compared to those without LSPR, and improved the solar conversion efficiency (eta) by 24%. The current density of the DSSCs increased because the light absorption of the dye increased. Therefore, we determined that LSPR affects the electrical properties of DSSCs. (C) 2017 Published by Elsevier B.V.",,,,,,,,,,,,,,,,,0169-4332,1873-5584,,,,28-Feb,2018,432,,B,,,,266,271,,10.1016/j.apsusc.2017.04.237,,,,,,,,WOS:000416967800032,,,,,
J,"Buyukeksi, SI; Sengul, A; Erdonmez, S; Altindal, A; Orman, EB; Ozkaya, AR",,,,"Buyukeksi, Sebile Isik; Sengul, Abdurrahman; Erdonmez, Seda; Altindal, Ahmet; Orman, Efe Baturhan; Ozkaya, Ali Riza",,,"Spectroscopic, electrochemical and photovoltaic properties of Pt(II) and Pd(II) complexes of a chelating 1,10-phenanthroline appended perylene diimide",DALTON TRANSACTIONS,,,,,,,,,,,,"In this study, a bis-chelating bridging perylene diimide ditopic ligand, namely N,N'-di(1,10-phenanthro-line)-1,6,7,12-tetrakis-(4-methoxyphenoxy)perylene tetracarboxylic acid diimide (1), was synthesized and characterized. Further reactions of 1 with d(8) metal ions such as Pt(II) and Pd(II) having preferential square-planar geometry afforded the novel triads [(Cl-2) M(II)-(1)-M(II)(Cl-2)] where M(II) = Pt(II) (2), and Pd(II) (3), respectively. The isolated triads and the key precursor were fully characterized by FT-IR, 1D-NMR (H-1 NMR and C-13 DEPT NMR), 2D-NMR (H-1-H-1 COSY, H-1-C-13 HSQC, H-1-C-13 HMBC), MALDI-TOF mass and UV/Vis spectroscopy. The electrochemical properties of 1, 2 and 3 were investigated by cyclic voltammetry as well as in situ spectroelectrochemistry and also in situ electrocolorimetric measurements. These compounds were shown to exhibit net colour changes suitable for electrochromic applications. The compounds exhibited remarkably narrow HOMO-LUMO gaps, leading to their ease of reduction at low negative potentials. More importantly, dye-sensitized solar cells (DSSCs) were also fabricated using 1-3 to clarify the potential use of these complexes as a sensitizer. Analysis of the experimental data indicated that 2 has good potential as a sensitizer material for DSSCs.",,,,,"ISIK BUYUKEKSI, Sebile/0000-0002-6075-1725",,,,,,,,,,,,1477-9226,1477-9234,,,,28-Feb,2018,47,8,,,,,2549,2560,,10.1039/c7dt04713d,,,,,,,,WOS:000425532000010,29384538,,,,
J,"Manzoor, T; Pandith, AH",,,,"Manzoor, Taniya; Pandith, Altaf Hussain",,,"Theoretical Studies on the Structure, Optoelectronic and Photosensitizer Applications of NKX Class of Coumarin Dye Molecules",CHEMISTRYSELECT,,,,,,,,,,,,"Coumarin based NKX class of molecules have been recently investigated for their promising sensitizing applications in dye Sensitized Solar Cells (DSSCs). However, the various factors limiting the sensitizing properties of these molecules such as charge transport efficiency and electron back recombination still remain to be understood properly. Herein, we report a detailed theoretical study on the structural, opto-electronic and photo-sensitizer applications of 2-cyano-3-[5-(1,1,6,6-tetramethyl-10-oxo-2,3,5,6-tetrahydro-1H,4H,10H-11-oxa-3a-aza-benzo[de]anthracen-9-yl)-thiophen-2-yl]-acrylicacid (NKX 2587) based dye molecules. Structural variation of the dye molecule through derivatization has been attempted, with the main emphasis on the minimization of the back electron recombination rates through reduced dye - I-2 interaction. The optical and photovoltaic properties of these dyes were studied in terms of the key parameters like, HOMO-LUMO energy gap, maximum absorption wavelength, (max), light harvesting efficiency, charge injection efficiency, open voltage, reorganization energy etc. using density functional theory methods. The results reflect that the dyes with more electron withdrawing substituents exhibit lower dye - I-2 interaction, thus minimizing the back recombination. Moreover, the dyes with chloro (C3), bromo (C4), iodo (C5) and cyano (C7) substituents exhibit almost double electronic injection efficiency in comparison to the parent sensitizer molecule and are hence, expected to enhance the efficiency of the DSSCs based on such systems.",,,,,"Pandith, Altaf/0000-0002-2601-5580",,,,,,,,,,,,2365-6549,,,,,28-Feb,2018,3,8,,,,,2376,2385,,10.1002/slct.201702948,,,,,,,,WOS:000426495600025,,,,,
J,"Jin, ZT; Zhang, MR; Wang, M; Feng, CQ; Wang, ZS",,,,"Jin, Zhitong; Zhang, Meirong; Wang, Min; Feng, Chuanqi; Wang, Zhong-Sheng",,,Cobalt selenide hollow nanorods array with exceptionally high electrocatalytic activity for high-efficiency quasi-solid-state dye-sensitized solar cells,JOURNAL OF POWER SOURCES,,,,,,,,,,,,"In quasi-solid-state dye-sensitized solar cells (QSDSSCs), electron transport through a random network of catalyst in the counter electrode (CE) and electrolyte diffusion therein are limited by the grain boundaries of catalyst particles, thus diminishing the electrocatalytic performance of CE and the corresponding photovoltaic performance of QSDSSCs. We demonstrate herein an ordered Co0.85Se hollow nanorods array film as the Pt-free CE of QSDSSCs. The Co0.85Se hollow nanorods array displays excellent electrocatalytic activity for the reduction of I-3 in the quasi-solid-state electrolyte with extremely low charge transfer resistance at the CE/electrolyte interface, and the diffusion of redox species within the Co0.85Se hollow nanorods array CE is pretty fast. The QSDSSC device with the Co0.85Se hollow nanorods array CE produces much higher photovoltaic conversion efficiency (8.35%) than that (4.94%) with the Co0.85Se randomly packed nanorods CE, against the control device with the Pt CE (7.75%). Moreover, the QSDSSC device based on the Co0.85Se hollow nanorods array CE presents good long-term stability with only 4% drop of power conversion efficiency after 1086 h one-sun soaking.",,,,,"Wang, Zhong-Sheng/0000-0002-3816-0726",,,,,,,,,,,,0378-7753,1873-2755,,,,28-Feb,2018,378,,,,,,475,482,,10.1016/j.jpowsour.2017.12.064,,,,,,,,WOS:000427316300054,,,,,
J,"Troian-Gautier, L; DiMarco, BN; Sampaio, RN; Marquard, SL; Meyer, GJ",,,,"Troian-Gautier, Ludovic; DiMarco, Brian N.; Sampaio, Renato N.; Marquard, Seth L.; Meyer, Gerald J.",,,Evidence that Delta S-double dagger Controls Interfacial Electron Transfer Dynamics from Anatase TiO2 to Molecular Acceptors,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,,,,,,,,,,,,"Recombination of electrons injected into TiO2 with molecular acceptors present at the interface represents an important loss mechanism in dye-sensitized water oxidation and electrical power generation. Herein, the kinetics for this interfacial electron transfer reaction to oxidized triphenylamine (TPA) acceptors was quantified over a 70 degrees temperature range for para-methyl-TPA (Me-TPA) dissolved in acetonitrile solution, 4-[N,N-di(p-tolyl)amino]benzylphosphonic acid (a-TPA) anchored to the TiO2, and a TPA covalently bound to a ruthenium sensitizer, [Ru(tpy-C6H4-PO3H2)(tpy-TPA)](2+) ""RuTPA"", where tpy is 2,2':6',2''-terpyridine. Activation energies extracted from an Arrhenius analysis were found to be 11 +/- 1 kJ mol(-1) for Me-TPA and 22 +/- 1 kJ mol(-1) for a-TPA, values that were insensitive to the identity of different sensitizers. Recombination to RuTPA(+) proceeded with E-a = 27 +/- 1 kJ mol(-1) that decreased to 19 +/- 1 kJ mol(-1) when recombination occurred to an oxidized para-methoxy TPA (MeO-TPA) dissolved in CH3CN. Eyring analysis revealed a smaller entropy of activation |Delta S-double dagger| when the a-TPA was anchored to the surface or covalently linked to the sensitizer, compared to that when Me-TPA was dissolved in CH3CN. In all cases, Eyring analysis provided large and negative Delta(double dagger) values that point toward unfavorable entropic factors as the key contributor to the barrier that underlies the slow recombination kinetics that are generally observed at dye-sensitized TiO2 interfaces.",,,,"Troian-Gautier, Ludovic/M-8703-2016","Troian-Gautier, Ludovic/0000-0002-7690-1361",,,,,,,,,,,,0002-7863,,,,,28-Feb,2018,140,8,,,,,3019,3029,,10.1021/jacs.7b13243,,,,,,,,WOS:000426617700047,29401397,,,,
J,"Purnama, I; Kubo, Y; Mulyana, JY",,,,"Purnama, Indra; Kubo, Yuji; Mulyana, Jacob Yan",,,A robust ruthenium complex with nonyl-substituted bpy ligand for dye-sensitized photoelectrochemical cell application,INORGANICA CHIMICA ACTA,,,,,,,,,,,,"Stability, electrochemical and photoelectrochemical studies of a new ruthenium polypyridyl complex [Ru(nbipy)(2)(bipydipa)](2+) (P2), where nbipy = 4,4'-dinonyl-2,2'-bipyridine and bipydipa = 2,2'-bipyridine-4,4'-diphosphonic acid, immobilised as FTO/TiO2/P2 electrode were investigated and compared with the parent complex [Ru(bipy)(2)(bipydipa)](2+) (P1), where bipy = 2,2'-bipyridine. Upon immersion in pH 5.9 and pH 8.1 solutions, P2 absorbed in TiO2 proved to be less prone to desorption from the surface in comparison with P1. The immobilised P2 in FTO/TiO2/P2 electrode displays higher Ru-III/Ru-II oxidation potential (1.47 V vs. NHE) than that of the P1 counterpart (1.33 V vs. NHE). The DSPEC assembled with FTO/TiO2/P2 electrode shows greater photocurrent densities, higher amount of hydrogen gas, better Faradaic efficiency and greater photostability during the photolysis experiments at 0.2 V NHE. (C) 2017 Elsevier B.V. All rights reserved.",,,,,"Purnama, Indra/0000-0002-9911-3923",,,,,,,,,,,,0020-1693,1873-3255,,,,24-Feb,2018,471,,,,,,467,474,,10.1016/j.ica.2017.11.052,,,,,,,,WOS:000419826000061,,,,,
J,"Girisun, TCS; Jeganathan, C; Pavithra, N; Anandan, S",,,,"Girisun, T. C. Sabari; Jeganathan, C.; Pavithra, N.; Anandan, S.",,,Tunable photovoltaic performance of preferentially oriented rutile TiO2 nanorod photoanode based dye sensitized solar cells with quasi-state electrolyte,NANOTECHNOLOGY,,,,,,,,,,,,"Photoanodes made of highly oriented TiO2 nanorod (NR) arrays with different aspect ratios were synthesized via a one-step hydrothermal technique. Preferentially oriented single crystalline rutile TiO2 was confirmed by the single peak in an XRD pattern (2 theta = 63, (0 0 2)). FESEM images evidenced the growth of an array of NRss having different geometries with respect to reaction time and solution refreshment rate. The length, diameter and aspect ratio of the NRs increased with reaction time as 4 h (1.98 mu m, 121 nm, 15.32), 8h (4 mu m, 185 nm, 22.70), 12h (5.6 mu m, 242 nm, 27.24) and 16 h (8 mu m, 254 nm, 38.02), respectively. Unlike a conventional dye-sensitized solar cell (DSSC) with a liquid electrolyte, DSSCs were fabricated here using one-dimensional rutile TiO2 NR based photoanodes, N719 dye and a quasi-state electrolyte. The charge transport properties were investigated using current-voltage curves and fitted using the one-diode model. Interestingly the photovoltaic performance of the DSSCs increased exponentially with the length of the NR and was attributed to a higher surface to volume ratio, more dye anchoring, and channelized electron transport. The higher photovoltaic performance (J(sc) = 5.99 mA cm(-2), V-oc = 750 mV, eta = 3.08%) was observed with photoanodes (16 h) made with the longer, densely packed TiO2 NRs (8 mu m, 254 nm).",,,,"Sambandam, Anandan/C-8533-2013; Girisun, Sabari/P-2014-2019","Sambandam, Anandan/0000-0002-3996-4910; ",,,,,,,,,,,,0957-4484,1361-6528,,,,23-Feb,2018,29,8,,,,,,,85605,10.1088/1361-6528/aaa31d,,,,,,,,WOS:000423313500002,29360633,,,,
J,"Marathey, P; Pati, RK; Mukhopadhyay, I; Ray, A",,,,"Marathey, Priyanka; Pati, Ranjan K.; Mukhopadhyay, Indrajit; Ray, Abhijit",,,Effective Photocurrent Enhancement in Nanostructured CuO by Organic Dye Sensitization: Studies on Charge Transfer Kinetics,JOURNAL OF PHYSICAL CHEMISTRY C,,,,,,,,,,,,Mercurochrome-sensitized nanostructured CuO grown directly on Cu has been used as efficient photocathode in photoelectrochemical cell. The photocurrent density of the sensitized electrode is found to enhance from-1 mA/cm(2) (unsensitized) to -2.2 mA/cm(2) (dye sensitized for 24 h) at 0 V vs RHE under AM1.5G artificial solar illumination in aqueous 0.5 M Na2SO4 solution. The photoluminescence spectra demonstrated a strong absorption at 465 nm by the mercurochrome. Subsequent transfer of the photoexcited electrons to CuO conduction band enhances the photocurrent density. An incident photon-to-current conversion efficiency (IPCE) of 8% has been observed in the visible region. This is so far the highest reported value in p-type CuO based organic dye-sensitized photocathode. The dye sensitized CuO has thus the potential of photoreduction with higher Faradaic efficiency for various redox species due to additional carrier injection.,,,,"Ray, Abhijit/E-7350-2014","Ray, Abhijit/0000-0002-4285-2717; PATI, RANJAN/0000-0002-4902-3778; Mukhopadhyay, Indrajit/0000-0003-3756-6131",,,,,,,,,,,,1932-7447,,,,,22-Feb,2018,122,7,,,,,3690,3699,,10.1021/acs.jpcc.7b10024,,,,,,,,WOS:000426221200002,,,,,
J,"Mukherjee, S; Liu, C; Jakubikova, E",,,,"Mukherjee, Sriparna; Liu, Chang; Jakubikova, Elena",,,Comparison of Interfacial Electron Transfer Efficiency in [Fe(ctpy)(2)](2+)-TiO2 and [Fe(cCNC)(2)](2+)-TiO2 Assemblies: Importance of Conformational Sampling,JOURNAL OF PHYSICAL CHEMISTRY A,,,,,,,,,,,,"Fe(II)-polypyridines have limited applications as chromophores in dye-sensitized solar cells due to the short lifetimes (similar to 100 fs) of their photoactive metal-to-ligand charge transfer (MLCT) states formed upon photoexcitation. Recently, a 100-fold increase in the MLCT lifetime was observed in a [Fe(CNC)(2)](2+) complex (CNC = 2,6-bis(3-methylimidazole-1-ylidine)pyridine) which has strong sigma-donating N-heterocyclic carbene ligand in comparison to the weaker field parent [Fe(tpy)(2)](2+) complex (tpy = 2,2':6',2 ''-terpyridine). This study utilizes density functional theory (DFT), time-dependent DFT, and quantum dynamics simulations to investigate the interfacial electron transfer (IET) in [Fe(cCNC)(2)](2+) (cCNC = 4'-carboxy-2,6-bis(3-methylimidazole-1-ylidine)pyridine) and [Fe(ctpy)(2)](2+) (ctpy = 4'-carboxy2,2':6',2 ''-terpyridine) sensitized TiO2. Our results suggest that the replacement of tpy by CNC ligand does not significantly speed up the IET kinetics in the [Fe(cCNC)(2)](2+) TiO2 assembly in comparison to the [Fe(ctpy)(2)](2+) TiO2 analogue. The high IET efficiency in the [Fe(cCNC)(2)](2+) TiO2 assemblies is therefore due to longer lifetime of [Fe(cCNC)(2)](2+) photoactive (MLCT)-M-3 states rather than faster electron injection kinetics. It was also found that the inclusion of conformational sampling in the computational model is important for proper description of the IET processes in these systems, as the models relying on the use of only fully optimized structures may yield misleading results. The simulations presented in this work also illustrate various pitfalls of utilizing properties such as electronic coupling, number of available acceptor states, and driving force, as well as calculations based on Fermi's golden rule framework, to reach conclusions on the IET efficiency in dye-semiconductor systems.",,,,,"Liu, Chang/0000-0001-6008-7513",,,,,,,,,,,,1089-5639,,,,,22-Feb,2018,122,7,,,,,1821,1830,,10.1021/acs.jpca.7b10932,,,,,,,,WOS:000426221000001,29369631,,,,
J,"Dessi, A; Monai, M; Bessi, M; Montini, T; Calamante, M; Mordini, A; Reginato, G; Trono, C; Fornasiero, P; Zani, L",,,,"Dessi, Alessio; Monai, Matteo; Bessi, Matteo; Montini, Tiziano; Calamante, Massimo; Mordini, Alessandro; Reginato, Gianna; Trono, Cosimo; Fornasiero, Paolo; Zani, Lorenzo",,,Towards Sustainable H-2 Production: Rational Design of Hydrophobic Triphenylamine-based Dyes for Sensitized Ethanol Photoreforming,CHEMSUSCHEM,,,,,,,,,,,,"Donor-acceptor dyes are a well-established class of photosensitizers, used to enhance visible-light harvesting in solar cells and in direct photocatalytic reactions, such as H-2 production by photoreforming of sacrificial electron donors (SEDs). Amines-typically triethanolamine (TEOA)-are commonly employed as SEDs in such reactions. Dye-sensitized photoreforming of more sustainable, biomass-derived alcohols, on the other hand, was only recently reported by using methanol as the electron donor. In this work, several rationally designed donor-acceptor dyes were used as sensitizers in H-2 photocatalytic production, comparing the efficiency of TEOA and EtOH as SEDs. In particular, the effect of hydrophobic chains in the spacer and/or the donor unit of the dyes was systematically studied. The H-2 production rates were higher when TEOA was used as SED, whereas the activity trends depended on the SED used. The best performance was obtained with TEOA by using a sensitizer with just one bulky hydrophobic moiety, propylenedioxythiophene, placed on the spacer unit. In the case of EtOH, the best-performing sensitizers were the ones featuring a thiazolo[5,4-d]thiazole internal unit, needed for enhancing light harvesting, and carrying alkyl chains on both the donor part and the spacer unit. The results are discussed in terms of reaction mechanism, interaction with the SED, and structural/electrochemical properties of the sensitizers.",,,,"Zani, Lorenzo/N-4077-2019; Trono, Cosimo/B-8298-2015; Dessi, Alessio/G-7845-2019; Mordini, Alessandro/B-7391-2015; Fornasiero, Paolo/B-7279-2011; Monai, Matteo/R-8136-2017; Zani, Lorenzo/D-8561-2016; Fornasiero, Paolo/J-5758-2019","Zani, Lorenzo/0000-0003-0621-2648; Trono, Cosimo/0000-0001-7822-4459; Dessi, Alessio/0000-0003-2358-227X; Mordini, Alessandro/0000-0002-1055-0976; Fornasiero, Paolo/0000-0003-1082-9157; Monai, Matteo/0000-0001-6945-4391; Zani, Lorenzo/0000-0003-0621-2648; Fornasiero, Paolo/0000-0003-1082-9157; REGINATO, GIANNA/0000-0002-7712-3426",,,,,,,,,,,,1864-5631,1864-564X,,,,22-Feb,2018,11,4,,,,,793,805,,10.1002/cssc.201701707,,,,,,,,WOS:000425730600017,29227040,,,,
J,"Song, HL; Liu, QY; Xie, YS",,,,"Song, Heli; Liu, Qingyun; Xie, Yongshu",,,"Porphyrin-sensitized solar cells: systematic molecular optimization, coadsorption and cosensitization",CHEMICAL COMMUNICATIONS,,,,,,,,,,,,"As a promising low-cost solar energy conversion technique, dye-sensitized solar cells have undergone spectacular development since 1991. For practical applications, improvement of power conversion efficiency has always been one of the major research topics. Porphyrins are outstanding sensitizers endowed with strong sunlight harvesting ability in the visible region and multiple reaction sites available for functionalization. However, judicious molecular design in consideration of light-harvest, energy levels, operational dynamics, adsorption geometry and suppression of back reactions is specifically required for achieving excellent photovoltaic performance. This feature article highlights some of the recently developed porphyrin sensitizers, especially focusing on the systematic dye structure optimization approach in combination with coadsorption and cosensitization methods in pursuing higher efficiencies. Herein, we expect to provide more insights into the structure-performance correlation and molecular engineering strategies in a stepwise manner.",,,,"?, ??/B-3384-2009",,,,,,,,,,,,,1359-7345,1364-548X,,,,21-Feb,2018,54,15,,,,,1811,1824,,10.1039/c7cc09671b,,,,,,,,WOS:000425192800001,29372729,,,,
J,"Fernandez-Ariza, J; Urbani, M; Rodriguez-Morgade, MS; Torres, T",,,,"Fernandez-Ariza, Javier; Urbani, Maxence; Salome Rodriguez-Morgade, M.; Torres, Tomas",,,"Panchromatic Photosensitizers Based on Push-Pull, Unsymmetrically Substituted Porphyrazines",CHEMISTRY-A EUROPEAN JOURNAL,,,,,,,,,,,,"A series of five push-pull porphyrazines of A(3)B type, in which unitB is an isoindole 4-carboxylic acid, has been prepared. The units A have been endowed with thioether, amine, ether and alkyl functions, either directly attached to the -position of the pyrrolic units, or connected to the porphyrazine core through p-substituted phenyl groups. Attaching the electron-donor functions to the porphyrazine periphery produces strong perturbations in the electronic and redox properties of the dyes. Their HOMO and LUMO energies, estimated from the optical and redox data, as well as with DFT calculations, raise upon functionalization with amines, while the corresponding frontier orbital energetic levels lower upon functionalization with thioethers, p-methoxyphenyl or p-tert-butylphenyl groups. The effective interaction of peripheral substitution with the macrocycle produces chromophores with panchromatic absorption between 300 and 750-850nm.",,,,"Torres, Tomas/H-9796-2014; Urbani, Maxence/G-6788-2015","Torres, Tomas/0000-0001-9335-6935; Urbani, Maxence/0000-0001-7733-6440; Rodriguez Morgade, Maria Salome/0000-0002-0002-7049",,,,,,,,,,,,0947-6539,1521-3765,,,,21-Feb,2018,24,11,,,,,2618,2625,,10.1002/chem.201705242,,,,,,,,WOS:000425626800016,29205575,,,,
J,"Ren, YM; Sun, DY; Cao, YM; Tsao, HN; Yuan, Y; Zakeeruddin, SM; Wang, P; Gratzel, M",,,,"Ren, Yameng; Sun, Danyang; Cao, Yiming; Tsao, Hoi Nok; Yuan, Yi; Zakeeruddin, Shaik M.; Wang, Peng; Gratzel, Michael",,,A Stable Blue Photosensitizer for Color Palette of Dye-Sensitized Solar Cells Reaching 12.6% Efficiency,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,,,,,,,,,,,,"We report a blue dye, coded as R6, which features a polycyclic aromatic hydrocarbon, 9,19-dihydro-benzo[1',10']phenanthro[3',4':4,5]thieno[3,2-b]benzo-[1,10]phenanthro[3,4-d]thiophene, coupled with a diarylamine electron donor and 4-(7-ethynylbenzo[c][1,2,5]-thiadiazol-4-yl)benzoic acid acceptor. Dye R6 displays a brilliant sapphire color in a sensitized TiO2 mesoporous film with a Co(II/III) tris(bipyridyl)-based redox electrolyte. The R6 based dye-sensitized solar cell achieves an impressive power conversion efficiency of 12.6% under standard air mass 1.5 global, 100 mW cm(-2), and shows a remarkable photostability.",,,,"Wang, Peng/L-8275-2019; Cao cao, Yiming yi ming/D-3541-2013","Wang, Peng/0000-0002-6018-1515; Cao cao, Yiming yi ming/0000-0001-5384-1629",,,,,,,,,,,,0002-7863,,,,,21-Feb,2018,140,7,,,,,2405,2408,,10.1021/jacs.7b12348,,,,,,,,WOS:000426143800004,29323883,,,,
