PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,EY,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Zhang, H; Iqbal, Z; Chen, ZE; Hong, YP",,,,"Zhang, Hai; Iqbal, Zafar; Chen, Zhen-E; Hong, Yanping",,,"Effects of various heteroatom donor species on the photophysical, electrochemical and photovoltaic performance of dye-sensitized solar cells",ELECTROCHIMICA ACTA,,,,,,,,,,,,"Three novel D pi A dyes BP, BF and BT were synthesized to study the effect of heteroatoms on photovoltaic performance by introducing different electron-rich heterocyclic groups as donor to the D-pi-A system. UV-Vis absorption spectra in chloroform with concentration 2 x 10(-5) M were measured and bathochromic shift was observed in the dye BP as compared to the dyes BF and BT. Cyclic voltammetry results showed that band gap of the dyes were 1.86 eV, 1.95 eV and 1.97 eV for the dyes BP, BF and BT respectively. Photovoltaic parameters of the dyes BP, BF and BT showed open circuit voltage (V-oc) of 701, 714 and 691 mV, and short circuit current density (J(sc)) 15.73, 15.61 and 15.43 mA cm(-2), leading to sunlight to electricity power conversion efficiencies of 7.44%, 7.68% and 7.18%, respectively. It is noteworthy that, when co-adsorption with 10 mM chenodeoxycholic acid, the corresponding efficiencies of the three dyes BP, BF and BT have decreased to 6.34%, 5.63% and 5.88% respectively. These results indicating that the aggregation of the three dyes BP, BF and BT can be controlled by linking alkyl chains on the pi-spacer. Furthermore, our results provide a new method, using a planar structure of strong electron donors with heteroatoms as the donor unit, respectively conjugated to pi-spacer having alkyl chain by simple synthesis methods, which give least aggregation and ultimately gave highly efficient metal-free dyes for dye-sensitized solar cells. (C) 2018 Elsevier Ltd. All rights reserved.",,,,,,,,,,,,,,,,,0013-4686,1873-3859,,,,10-Nov,2018,290,,,,,,303,311,,10.1016/j.electacta.2018.08.068,,,,,,,,WOS:000447008700033,,,,,
J,"Wang, YY; Chen, SM; Haldar, R; Woll, C; Gu, ZG; Zhang, J",,,,"Wang, Yan-Yue; Chen, Shu-Mei; Haldar, Ritesh; Woell, Christof; Gu, Zhi-Gang; Zhang, Jian",,,van der Waals Epitaxial Growth of 2D Metal-Porphyrin Framework Derived Thin Films for Dye-Sensitized Solar Cells,ADVANCED MATERIALS INTERFACES,,,,,,,,,,,,"In this work, monolithic, crystalline, porous, and oriented porphyrin thin films are grown using a novel van der Waals layer-by-layer (lbl) epitaxial growth protocol, yielding an unusual AB-stacking motif of these interesting macrocycles units. Subsequently, these surface-mounted metal-organic frameworks (SURMOFs) are transformed by thermal treatment to yield well-performing counter electrodes (CEs) for dye-sensitized solar cells. During this calcination, the heterocyclic macrocycles are metalated, yielding compact, homogeneous, and very stable metalloporphyrin thin films (ZnTCPP-C) with excellent CE performance. For thin films fabricated using three lbl cycles (thickness approximate to 17 nm), the power conversion efficiency is found to amount to 5.63%, making it a promising candidate to replace Pt CE (6.72%). Such calcined SURMOFs carry huge potential for fabricating electronic and photovoltaic devices.",,,,"Gu, Zhi-Gang/H-5682-2017; Gu, Zhi-Gang/X-1189-2019; Haldar, Ritesh/Q-5878-2019; Woll, Christof/D-5563-2011","Gu, Zhi-Gang/0000-0001-6538-2917; Gu, Zhi-Gang/0000-0003-3185-3906; Haldar, Ritesh/0000-0001-9697-9169; Woll, Christof/0000-0003-1078-3304",,,,,,,,,,,,2196-7350,,,,,9-Nov,2018,5,21,,,,,,,1800985,10.1002/admi.201800985,,,,,,,,WOS:000449562000016,,,,,
J,"Zhang, WY; Heng, PP; Su, HS; Ren, TG; Wang, L; Zhang, JL",,,,"Zhang, Weiyi; Heng, Panpan; Su, Huishuang; Ren, Tiegang; Wang, Li; Zhang, Jinglai",,,Rational Design of High-Efficiency Organic Dyes in Dye-Sensitized Solar Cells by Multiscale Simulations,JOURNAL OF PHYSICAL CHEMISTRY C,,,,,,,,,,,,"The electrical and optical properties of four T-shaped (D)(2)-A-pi-A organic dyes, 3-(5-(1,4-bis(4(diphenylamino)phenyl)-6-methyl-6H-indolo[3,2-b]quinoxalin-8yl)furan-2-y1)-2-cyanoacrylic acid (1), 3-(5-(1,4-bis(4(diphenylamino)phenyl)-6-methyl-6H-indolo [3,2-b] azaquinoxalin8 -yl) furan-2-yl)-2-cyano acrylic acid (2), 2-(5-(4,10-bis(4(diphenylamino)phenyl)-5-methyl-51-1- [1,2,5 ]thiadiazolo [3,4-b]-carbazol-7-yl)furan-2-yl)-2-cyanoacrylic acid (3), and 3-(5-(4,10-bis (4- (diphenylamino)phenyl)-5-methyl-5H-[1,2,5] oxadiazolo[3,4-b]carbazol-7-yl)furan-2-yl)-2-cyanoacrylic acid (4) with triphenylamine as donor, furan as the pi group, cyanoacrylic acid as acceptor, as well as different ancillary acceptors, are theoretically investigated by multiscale simulations. On the basis of the isolated dyes, the frontier molecular orbital, the Fiirster resonance energy transfer, and absorption spectra are studied to explore the effect of different ancillary acceptors. After that, the dye-TiO2 adsorbed system is considered by first principle. On the basis of the adsorbed system, the accurate values of short-circuit current density, open-circuit voltage, and power conversion efficiency are calculated, which is helpful to distinguish various dyes. It is always a perplexing problem for previous theoretical studies. Additionally, the aggregation effect is also considered to evaluate the performance of the dyes. 6-Methyl-6H-indolo[3,2-b]azaquinoxaline and 5-methyl-5H-[1,2,5]oxadiazolo[3,4-b]carbazole are testified to be suitable auxiliary acceptors. On comparing the D-pi-A dye with the same donor, the pi group, and acceptor, it is established that the insertion of the ancillary acceptor is important to improve the overall performance.",,,,,,,,,,,,,,,,,1932-7447,,,,,8-Nov,2018,122,44,,,,,25219,25228,,10.1021/acs.jpcc.8b08750,,,,,,,,WOS:000449888600009,,,,,
J,"Mu, YF; Dong, GX; Dong, XD; Zhang, M",,,,"Mu, Yanfei; Dong, Guangxing; Dong, Xiandui; Zhang, Min",,,Thienochrysenocarbazole-Based Dyes for Solar Cell: A Theoretical Investigation of the Tethering-Position-Related Influence of Triple-Bond on the Electronic and Optical Properties,CHEMISTRYSELECT,,,,,,,,,,,,"The development of organic dyes based on polycyclic aromatic hydrocarbons (PAHs) donors characteristic of coplanar skeleton in conjunction with acceptors involving benzothiadiazole unit recently brought forth consecutive improvement for dye-sensitized solar cells (DSCs). In this paper, we systematically investigate the tethering-position-related influence of triple-bond insertion on the intrinsic geometric, electronic and optical properties of organic dyes with PAHs as the central blocks based on the density functional theory. We consider two isomer donors, where a thienochrysenocarbazole (TCC) unit is substituted by alkoxyphenyl at either thiophene (t-PTCC) or naphthalene (n-PTCC) moiety, with benzothiadiazole-benzoic acid acceptor linked to the donor either directly or through ethynyl linkage. The tethering-position-related torsion angle between the donor and acceptor plays a significant role in determining the electronic and optical properties of these sensitizers. The introduction of triple-bond can bring forth improved coplanarity of skeleton as well as energy-gap shrinkage; however, it also results in an increased distance between the spatial distributions of the frontier molecular orbitals. Our study has underlined that the resultant red or blue shifting of absorption spectrum induced by the triple-bond insertion is jointly determined by the interplay between the overlap degree of frontier molecular orbitals and energy-gap.",,,,,,,,,,,,,,,,,2365-6549,,,,,8-Nov,2018,3,41,,,,,11579,11584,,10.1002/slct.201802746,,,,,,,,WOS:000449554900029,,,,,
J,"Leu, YA; Lu, YA; Yeh, MH; Shih, PT; Shen, SY; Ho, KC; Lin, JJ",,,,"Leu, Yow-An; Lu, Yen-An; Yeh, Min-Hsin; Shih, Po-Ta; Shen, Sheng-Yen; Ho, Kuo-Chuan; Lin, Jiang-Jen",,,Designing Novel Poly(oxyalkylene)-Segmented Ester-Based Polymeric Dispersants for Efficient TiO2 Photoanodes of Dye-Sensitized Solar Cells,ACS APPLIED MATERIALS & INTERFACES,,,,,,,,,,,,"A family of new polymeric dispersants, branched poly(oxyethylene)-segmented esters of trimellitic anhydride adduct (polyethylene glycol trimethylolpropane trimellitic anhydride, designated as PTT), were synthesized and utilized to homogeneously disperse TiO2 nanoparticles. The weight fraction of poly(oxyethylene)-segment in the dispersants and the molecular architecture in favoring the branched shape are two predominant factors for designing the effective dispersants. In particular, the poly(oxyethylene) block of 1000 g/mol from PEG1000 as the starting material and a total molecular weight of 12 000 g/mol have constituted the polymeric dispersants for the best performance for homogenizing TiO2 nanoparticles. The dispersant structures were characterized by using Fourier-transform infrared spectroscopy, acid value determination, and gel permeation chromatography. The TiO2 dispersibility was evaluated by dynamic light scattering and transmission electron microscopy. The synthesized dispersants were utilized to homogenize the as-prepared TiO2, further fabricated into films of photoanodes for dye-sensitized solar cells (DSSCs). The ultimate performance of DSSC was measured to be 8.17 +/- 0.13% for the device efficiency (eta) which was significantly higher than the conventional TiO2 photoanode at eta = 7.14 +/- 0.12%. The photoanode film was characterized by X-ray diffraction, Brunauer-Emmett-Teller surface area, and dye-loading amount measurements. The kinetics of photogenerated electron in the photoanode, including electron lifetime and electron transit time of the film, was studied via electrochemical impedance spectroscopy, intensity-modulated photocurrent spectroscopy, and intensity-modulated photovoltage spectroscopy.",,,,"Ho, kuo-chuan/Q-3419-2019; Yeh, Min-Hsin/L-2446-2014","Yeh, Min-Hsin/0000-0002-6150-4750",,,,,,,,,,,,1944-8244,1944-8252,,,,7-Nov,2018,10,44,,,,,38394,38403,,10.1021/acsami.8b09852,,,,,,,,WOS:000449887600073,30360070,,,,
J,"Kang, JS; Kang, J; Chung, DY; Son, YJ; Kim, S; Kim, S; Kim, J; Jeong, J; Lee, MJ; Shin, H; Park, S; Yoo, SJ; Ko, MJ; Yoon, J; Sung, YE",,,,"Kang, Jin Soo; Kang, Jiho; Chung, Dong Young; Son, Yoon Jun; Kim, Seoni; Kim, Sungjun; Kim, Jin; Jeong, Juwon; Lee, Myeong Jae; Shin, Heejong; Park, Subin; Yoo, Sung Jong; Ko, Min Jae; Yoon, Jeyong; Sung, Yung-Eun",,,Tailoring the porosity of MOF-derived N-doped carbon electrocatalysts for highly efficient solar energy conversion,JOURNAL OF MATERIALS CHEMISTRY A,,,,,,,,,,,,"Metal-organic framework (MOF)-derived carbon materials have been widely used as catalysts for a variety of electrochemical energy applications, and thermally carbonized zinc-2-methylimidazole (ZIF-8) has shown particularly high performance owing to its microporous structure with a large surface area. However, in the presence of bulky chemical species, such as triiodide, in mesoscopic dye-sensitized solar cells (DSCs), the small pore size of carbonized ZIF-8 causes a significant limitation in mass transfer and consequentially results in a poor performance. To resolve this problem, we herein report a simple strategy to enlarge the pore sizes of ZIF-8-derived carbon by increasing the dwelling time of Zn in ZIF-8 during the thermal carbonization process. A thin and uniform polydopamine shell introduced on the surface of ZIF-8, with the aim of retarding the escape of vaporized Zn species, leads to a dramatic increase in pore sizes, from the micropore to mesopore range. The porosity-tailored carbonized ZIF-8 manifests an excellent electrocatalytic performance in triiodide reduction, and when it was applied as the counter electrode of DSCs, an energy conversion efficiency of up to 9.03% is achievable, which is not only superior to that of the Pt-based counterpart but also among the highest performances of DSCs employing carbonaceous electrocatalysts.",,,,,"Kang, Jiho/0000-0002-0298-8943; Kang, Jin Soo/0000-0001-8894-2630",,,,,,,,,,,,2050-7488,2050-7496,,,,7-Nov,2018,6,41,,,,,20170,20183,,10.1039/c8ta07190j,,,,,,,,WOS:000448412700031,,,,,
J,"Ahmed, ASA; Xiang, WC; Amiinu, I; Zhao, XJ",,,,"Ahmed, Abdelaal S. A.; Xiang, Wanchun; Saana Amiinu, Ibrahim; Zhao, Xiujian",,,Zeolitic-imidazolate-framework (ZIF-8)/PEDOT:PSS composite counter electrode for low cost and efficient dye-sensitized solar cells,NEW JOURNAL OF CHEMISTRY,,,,,,,,,,,,"ZIF-8 polystyrenesulfonate-doped poly(3,4-ethylenedioxythiophene) (ZIF-8/PEDOT:PSS) is prepared and used as the alternative counter electrode (CE) for dye-sensitized solar cells (DSSCs) based on I-/I-3(-) and Co2+/Co3+ redox mediators. It is found that incorporation of ZIF-8 in PEDOT:PSS results in boosting the catalytic activity and charge transferability of the ZIF-8/PEDOT:PSS composite toward the reduction of I-3(-) and Co3+ redox mediators compared with pristine PEDOT:PSS. The assembled DSSCs based on the (3%) ZIF-8/PEDOT:PSS composite CE in iodide-based cells yield 7.02% photoelectric conversion efficiency (PCE) which is comparable to that of the conventional platinum CE (PCE = 7.24%) and better than that of the pristine PEDOT:PSS (PCE = 4.00%) CE. In addition, the (1%) ZIF-8/PEDOT:PSS CE shows a PCE of 6.84% for cobalt-based DSSCs which is comparable to that of Pt (PCE = 7.56%).",,,,"Amiinu, Ibrahim Saana/H-2311-2015; Zhao, Xiujian/E-1499-2011","Amiinu, Ibrahim Saana/0000-0003-4426-7893; Zhao, Xiujian/0000-0002-2517-2605",,,,,,,,,,,,1144-0546,1369-9261,,,,7-Nov,2018,42,21,,,,,17303,17310,,10.1039/c8nj03192d,,,,,,,,WOS:000448568100013,,,,,
J,"Rimgard, BP; Fohlinger, J; Petersson, J; Lundberg, M; Zietz, B; Woys, AM; Miller, SA; Wasielewski, MR; Hammarstrom, L",,,,"Rimgard, Belinda Pettersson; Fohlinger, Jens; Petersson, Jonas; Lundberg, Marcus; Zietz, Burkhard; Woys, Ann Marie; Miller, Stephen A.; Wasielewski, Michael R.; Hammarstrom, Leif",,,"Ultrafast interligand electron transfer in cis-[Ru(4,4 '-dicarboxylate-2,2 '-bipyridine)(2)(NCS)(2)](4-) and implications for electron injection limitations in dye sensitized solar cells",CHEMICAL SCIENCE,,,,,,,,,,,,"Interligand electron transfer (ILET) of the lowest metal-to-ligand charge transfer (MLCT) state of N712 (cis-[Ru(dcb)(2)(NCS)(2)](4-), where dcb = 4,4 '-dicarboxylate-2,2 '-bipyridine) in a deuterated acetonitrile solution has been studied by means of femtosecond transient absorption anisotropy in the mid-IR. Time-independent B3LYP density functional calculations were performed to assign vibrational bands and determine their respective transition dipole moments. The transient absorption spectral band at 1327 cm(-1), assigned to a symmetric carboxylate stretch, showed significant anisotropy. A rapid anisotropy increase (tau(1) approximate to 2 ps) was tentatively assigned to vibrational and solvent relaxation, considering the excess energy available after the excited singlet-triplet conversion. Thereafter, the anisotropy decayed to zero with a time constant tau(2) approximate to 240 ps, which was assigned to the rotational correlation time of the complex in deuterated acetonitrile. No other distinctive changes to the anisotropy were observed and the amplitude of the slow component at time zero agrees well with that predicted for a random mixture of MLCT localization on either of the two dcb ligands. The results therefore suggest that MLCT randomization over the two dcb ligands occurs on the sub-ps time scale. This is much faster than proposed by previous reports on the related N3 complex [Benko et al., J. Phys. Chem. B, 2004, 108, 2862, and Waterland et al., J. Phys. Chem. A, 2001, 105, 4019], but in agreement with that found by Wallin and co-workers [J. Phys. Chem. A, 2005, 109, 4697] for the [Ru(bpy)(3)](2+) (bpy = 2,2-bipyridine) complex. This suggests that electron injection from the excited dye into TiO2 in dye-sensitized solar cells is not limited by ILET.",,,,,"Lundberg, Marcus/0000-0002-1312-1202",,,,,,,,,,,,2041-6520,2041-6539,,,,7-Nov,2018,9,41,,,,,7958,7967,,10.1039/c8sc00274f,,,,,,,,WOS:000450897900004,30430000,,,,
J,"Suntrup, L; Stein, F; Hermann, G; Kleoff, M; Kuss-Petermann, M; Klein, J; Wenger, OS; Tremblay, JC; Sarkar, B",,,,"Suntrup, Lisa; Stein, Felix; Hermann, Gunter; Kleoff, Merlin; Kuss-Petermann, Martin; Klein, Johannes; Wenger, Oliver S.; Tremblay, Jean Christophe; Sarkar, Biprajit",,,"Influence of Mesoionic Carbenes on Electro- and Photoactive Ru and Os Complexes: A Combined (Spectro)-Electrochemical, Photochemical, and Computational Study",INORGANIC CHEMISTRY,,,,,,,,,,,,"In recent years, mesoionic carbenes (MICs) are finding increasing use as building blocks of electro- and photoactive metal complexes. We present here a series of Run and Os-II polypyridine complexes where one or two pyridyl moieties of the well-known tris(bipyridine) analogues are replaced by MICs. We probe the structural, electrochemical, UV-vis-NIR/electron paramagnetic resonance spectroelectrochemical, and photophysical properties of these complexes as a function of the number of MICs in them. Insights from theoretical studies are used to describe the electronic structures of the various redox states. Additionally, electron flux density calculations provide an idea of the flow of electron densities in the excited states of these molecules. This is the first time that such electron flux density calculations are used to probe the excited state properties of transition metal complexes. Our results conclusively prove that the incorporation of MICs into Ru/Os-polypyridyl complexes has a profound influence on the ground and the excited state redox potentials, the position of the emission bands, as well as on the lifetimes of the excited states. These observations might thus be useful for generation of novel photocatalysts and photosensitizers for dye-sensitized-solar-cells based on MICs.",,,,"Tremblay, Jean Christophe/C-9926-2016","Tremblay, Jean Christophe/0000-0001-8021-7063; Wenger, Oliver/0000-0002-0739-0553; Suntrup, Lisa/0000-0002-9473-4384",,,,,,,,,,,,0020-1669,1520-510X,,,,5-Nov,2018,57,21,,,,,13973,13984,,10.1021/acs.inorgchem.8b02551,,,,,,,,WOS:000449576900096,30359009,,,,
J,"Bisht, R; Kavungathodi, MFM; Nithyanandhan, J",,,,"Bisht, Rajesh; Kavungathodi, Munavvar Fairoos Mele; Nithyanandhan, Jayaraj",,,Indenoquinaldine-Based Unsymmetrical Squaraine Dyes for Near-Infrared Absorption: Investigating the Steric and Electronic Effects in Dye-Sensitized Solar Cells,CHEMISTRY-A EUROPEAN JOURNAL,,,,,,,,,,,,"A series of near-infrared (NIR)-responsive unsymmetrical squaraine dyes (ISQ1-3) incorporating a fused indenoquinaldine-based donor have been designed and synthesized. C-12 alkyl chains were incorporated at the sp(3)-hybridized carbon center of the indene unit of the indenoquinaldine in an out-of-plane orientation to control dye aggregation on the surface of titanium dioxide, and indole (ISQ1), benzo[e]indole (ISQ2), and quinoline (ISQ3) moieties were included as the donor component bearing the anchoring carboxy group to extend the absorption in the NIR region and to systematically study the effect of the electronic modification on the performance of dye-sensitized solar cells (DSSC). All the dyes exhibit intense absorption (epsilon >= 10(5) m(-1) cm(-1)) in the NIR region, and the dye-adsorbed TiO2 films exhibit broad panchromatic absorption. The incident photon-to-current efficiency (IPCE) spectrum of the ISQ3-based DSSC device displays a panchromatic IPCE response up to 880 nm. Additionally, the ISQ3-sensitized device provides the best efficiency of 4.15% with a short circuit current density (J(SC)) of 10.02 mA cm(-2), open-circuit voltage (V-OC) of 0.58V, and fill factor (ff) of 72% in the presence of 10 equivalents of 3 alpha,7 alpha-dihydroxy-5 beta-cholanic acid (CDCA). Electrochemical impedance spectroscopy analysis showed attenuated charge recombination in the ISQ3-sensitized DSSC, which contributes to its higher value of V-OC compared with the other dyes.",,,,"Ankudey, Selorm/R-9432-2019; Bisht, Rajesh/D-7568-2018","Bisht, Rajesh/0000-0003-0150-9696",,,,,,,,,,,,0947-6539,1521-3765,,,,2-Nov,2018,24,61,,,,,16368,16378,,10.1002/chem.201803062,,,,,,,,WOS:000451914800021,30144179,,,,
J,"Licklederer, M; Cha, G; Hahn, R; Schmuki, P",,,,"Licklederer, Markus; Cha, Gihoon; Hahn, Robert; Schmuki, Patrik",,,Ordered Nanotubular Titanium Disulfide (TiS2) Structures: Synthesis and Use as Counter Electrodes in Dye Sensitized Solar Cells (DSSCs),JOURNAL OF THE ELECTROCHEMICAL SOCIETY,,,,,,,,,,,,"TiS2 nanotubular structures were synthesized by a high temperature H2S treatment of anodized TiO2 nanotube layers, and their electrochemical activity for a use as counter electrodes in dye sensitized solar cells (DSSCs) was evaluated. During conversion to TiS2 compositional, morphological and structural transformations were monitored. The fully converted TiS2 nanostructures show a high electrocatalytic activity for the I-/I-3(-) oxidation comparable to a nanoparticular platinum layer. For a simplified model a DSSC solar cell efficiency of 6.1% was obtained using the TiS2 nanotube layer as counter electrode, which is very close to values obtained for a Pt reference (6.2%). (C) The Author(s) 2018. Published by ECS.",,,,,,,,,,,,,,,,,0013-4651,1945-7111,,,,2-Nov,2018,166,5,,,,,H3009,H3013,,10.1149/2.0031905jes,,,,,,,,WOS:000449167300001,,,,,
J,"Iimori, T; Awasthi, K; Chiou, CS; Diau, EWG; Ohta, N",,,,"Iimori, Toshifumi; Awasthi, Kamlesh; Chiou, Chin-Shiun; Diau, Eric Wei-Guang; Ohta, Nobuhiro",,,Influence of External Electric Fields on Photoluminescence and Charge Carrier Dynamics of pi-Conjugated Polymer P3HT in Multilayer Films with Heterojunctions to TiO2 and Sb2S3,ACS APPLIED ENERGY MATERIALS,,,,,,,,,,,,"pi-conjugated polymers are actively studied as a promising component for developing inexpensive dye sensitized solar cells (DSSCs). DSSCs utilizing pi-conjugated polymers as p-type organic semiconductor and metal chalcogenides as sensitizers have attracted interest due to high absorbance and stability in comparison to DSSCs using conventional molecular dyes. Here, we report the study of the excited state and charge carrier dynamics in poly(hexylthiophene) (P3HT) with junction structures of FTO/TiO2/P3HT/PMMA/Ag and FTO/TiO2/Sb2S3/P3HT/PMMA/Ag, where fluorine-doped tin oxide (FTO) and silver (Ag) are used as electrodes and poly(methyl methacrylate) (PMMA) is used as an insulating film. We measured electroabsorption spectra and the effects of external electric fields on photoluminescence (PL) of P3HT in these two different systems. Two PL bands emitted from different emitting states are observed in both of the systems. As the quadratic electric field effect, fluorescence quantum yield and lifetime become larger and longer in both of the PL bands, respectively, in the presence of external electric fields, indicating that nonradiative decay processes are depressed by applied electric fields in both of the systems. We also measured the linear electric field effects on PL of P3HT, and PL enhancement and quenching of PL intensity as well as lengthening and shortening of PL lifetime were observed, depending on the direction of the applied electric fields. It is shown that the mechanism of the linear field effect is different between the two emitting states in both of the systems; i.e., the population of the emitting state is affected by application of electric field for one PL band but not for the other PL band. The anisotropy of the field-induced change in PL with respect to the field direction of the applied electric fields can be explained in terms of the synergy effect between internal electric field which exists in the P3HT film and externally applied electric field on the charge separation of hot excitons generated following photoexcitation to free electron and hole (polaron) and on nonradiative decay rate of the PL emitting states.",,,,"Iimori, Toshifumi/B-5285-2015","Iimori, Toshifumi/0000-0003-2158-4378",,,,,,,,,,,,2574-0962,,,,,NOV,2018,1,11,,,,,6136,6151,,10.1021/acsaem.8b01171,,,,,,,,WOS:000458706700043,,,,,
J,"Mamun, MA; Chowdhury, AH; Chen, K; Pathak, R; Qjao, QQ; Logue, BA",,,,"Mamun, Md Ataul; Chowdhury, Ashraful Haider; Chen, Ke; Pathak, Rajesh; Qjao, Qiquan; Logue, Brian A.",,,Rapid and Low-Temperature Processing of Mesoporous and Nanocrystalline TiO2 Film Using Microwave Irradiation,ACS APPLIED ENERGY MATERIALS,,,,,,,,,,,,"Nanoporous (np)-TiO2 films have multiple applications, including dye-sensitized and perovskite solar cells. However, preparation of np-TiO2 films on transparent conductive oxide-coated surfaces (e.g., fluorine doped tin oxide (FTO)) requires high-temperature sintering (450-500 degrees C) for at least 30-60 min in a conventional oven. Here, we introduce a novel technique to rapidly produce np-TiO2 films on FTO-coated glass substrates via microwave (MW) irradiation. np-TiO2 films were sintered on FTO-glass substrates in less than 10 min at temperatures less than 260 degrees C using an optimized MW irradiation program and a simple MW attenuation technique. Significantly, cracking of FTO-coated glass substrates was avoided during MW irradiation, which was a limiting problem in previous studies. MW-developed films were evaluated with UV vis absorption spectrophotometry, Raman spectroscopy, X-ray diffraction, and atomic force microscopy, with MW-developed films (>4 min) producing essentially identical characteristics as conventionally annealed films. Dye-sensitized solar cells (DSSCs) fabricated with MW-developed films (8 min) demonstrated an overall power conversion efficiency of 7.16% as compared to 7.04% for conventionally-fabricated DSSCs. This rapid and low-temperature sintering technique saves time and energy and may also pave the way for deposition of np-TiO2 films on plastic-based substrates.",,,,"Logue, Brian/Q-5643-2018","Logue, Brian/0000-0002-2400-9339",,,,,,,,,,,,2574-0962,,,,,NOV,2018,1,11,,,,,6288,6294,,10.1021/acsaem.8b01287,,,,,,,,WOS:000458706700059,,,,,
J,"Langmar, O; Ganivet, CR; Scharl, T; de la Torre, G; Torres, T; Costa, RD; Guldi, DM",,,,"Langmar, Oliver; Ganivet, Carolina R.; Scharl, Tobias; de la Torre, Gema; Torres, Tomas; Costa, Ruben D.; Guldi, Dirk M.",,,Modifying the Semiconductor/Electrolyte Interface in CuO p-Type Dye-Sensitized Solar Cells: Optimization of Iodide/Triiodide-Based Electrolytes,ACS APPLIED ENERGY MATERIALS,,,,,,,,,,,,"Studies related to novel electrolyte concepts for p-type dye-sensitized solar cells (p-DSSCs) set focus on developing alternatives to the iodide/triiodide (I-/I-3(-)) redox couples, while attempts to improve the performance of the latter are scarce. In this study, we report on the first complete optimization of an I-/I-3(-)-based electrolyte for p-DSSCs employing CuO-based photocathodes. Optimization of the electrolyte solvent, the effect of ionic liquids, and the concentration-dependent properties of various electrolyte additives were at the focal point. Electrochemical impedance spectroscopy and intensity-modulated photovoltage and photocurrent spectroscopies complemented basic electrochemical and device characterization, leading to a sound understanding of charge injection, charge recombination, and charge transport. To this end, optimization of the aforementioned parameters enabled 2-fold device efficiencies of 0.156% compared to 0.078% for nonoptimized devices.",,,,"Torres, Tomas/H-9796-2014","Torres, Tomas/0000-0001-9335-6935",,,,,,,,,,,,2574-0962,,,,,NOV,2018,1,11,,,,,6388,6400,,10.1021/acsaem.8b01370,,,,,,,,WOS:000458706700072,,,,,
J,"Ma, JF; Yuan, SH; Lu, H; Li, HB",,,,"Ma, Jinfu; Yuan, Shenghua; Lu, Hui; Li, Haibo",,,Influence of Solvent of in situ Electro-Polymerization on Catalytic Performance of PEDOT Counter Electrode,RUSSIAN JOURNAL OF ELECTROCHEMISTRY,,,,,,,,,,,,"In this work, we discuss the catalytic performance of poly(3,4-ethylenedioxythiophene) (PEDOT) counter electrode prepared via electro-polymerization (EP) method in Na2SO4 aqueous solution and [BMIM]BF4 ionic liquid for dye-sensitized solar cells (DSSCs), respectively. The electrochemical and photoelectric conversion tests result show that [BMIM]BF4 is more beneficial to dissolve EDOT and thereby promote the growth of 3D PEDOT which can increase the catalytic activity. Furthermore, the introduced graphite (Gr) buffer layer can improve the roughness of PEDOT and F-doped tin oxide substrate (FTO), However, in the [BMIM]BF4 ionic liquid, the overgrowth PEDOT on Gr will reduced the properties of the counter electrode (CE) compare to CE without Gr buffer layer. Further, by using the Gr/ PEDOTIL counter electrode, a 4.89% of photoelectric conversion efficiency(PCE, ) was obtained which was up to 82.3% of DSSC-Pt ( = 5.94%) at the same condition. Meanwhile, the electro-catalytic activity of FTO/PEDOTIL and FTO/Gr/PEDOTIL electrode are demonstrated by scanning electrochemical microscopy (SECM).",,,,"Li, Haibo/F-6644-2017",,,,,,,,,,,,,1023-1935,1608-3342,,,,NOV,2018,54,11,,,,,817,824,,10.1134/S102319351811006X,,,,,,,,WOS:000458272700004,,,,,
J,"Bohnenkamp, B; Linnemann, JH; Junger, IJ; Schwenzfeier-Hellkamp, E; Ehrmann, A",,,,"Bohnenkamp, Bastian; Linnemann, Jan-Hendrik; Junger, Iren Juhasz; Schwenzfeier-Hellkamp, Eva; Ehrmann, Andrea",,,Influence of different solvents on the electrical properties of dye-sensitized solar cells,JOURNAL OF RENEWABLE AND SUSTAINABLE ENERGY,,,,,,,,,,,,"Since their discovery, dye-sensitized solar cells (DSSCs) have gained huge interest of many researchers. While still showing lower efficiencies than common silicon-based solar cells, they have the advantage of being produced by low-cost, low-toxic materials outside a clean room. This is why a large number of research groups concentrate on developing new materials for all layers of a typical DSSC to gain higher efficiencies and increase longevity. Specifically, the dye has been shown to significantly influence the DSSC performance. Here, we report on the impact of different low-cost, low-toxic solvents-acetone, ethanol, isopropanol, and dimethylsulfoxide, applied purely or in combination with water in different ratios-on the resulting DSSC performance, using two anthocyanin-based dyes. We found ethanol and dimethyl-sulfoxide to result in the highest efficiencies of the final DSSCs. Published by AIP Publishing.",,,,"Ehrmann, Andrea/M-7666-2019","Ehrmann, Andrea/0000-0003-0695-3905",,,,,,,,,,,,1941-7012,,,,,NOV,2018,10,6,,,,,,,63701,10.1063/1.5052534,,,,,,,,WOS:000454628900012,,,,,
