PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,EY,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Song, XK; Yang, XC; Wang, HX; An, JC; Yu, Z; Wang, XN; Hagfeldt, A; Sun, LC",,,,"Song, Xinkai; Yang, Xichuan; Wang, Haoxin; An, Jincheng; Yu, Ze; Wang, Xiuna; Hagfeldt, Anders; Sun, Licheng",,,Improving energy transfer efficiency of dye-sensitized solar cell by fine tuning of dye planarity,SOLAR ENERGY,,,,,,,,,,,,"Two push-pull metal-free sensitizers with 5,11-dihydroindolo[3,2-b]carbazole derivatives as electron-donating groups and 4-(benzo[c][1,2,5]thiadiazol-4-ylethynyl)benzoic acid (BTZ) as electron-withdrawing unit, denoted by SK201 and SK202, were synthesized and used for fabrication of dye-sensitized solar cells (DSSCs). SK202 contains a thienyl group between the donor and acceptor, whereas in SK201 the donor and acceptor are connected directly by a single bond. Introduction of a thienyl group improved the planarity of the dye molecule, broadened the absorption spectrum, enhanced the molar extinction coefficient, increased the dye loading on TiO2, and accelerated interface electron transfer on TiO2. This fine tuning of dye structure improved the performances of DSSCs based on SK202 sensitizers and gave a power conversion efficiency (PCE) of 11.0% (J(SC) 16.5 mA cm(-2), V-OC 932 mV, and fill factor 71.7%), compared with that of 7.2% for SK201, under standard AM1.5G solar irradiation (100 mW cm(-2)) with a Co(II/III) complex based redox couple.",,,,,,,,,,,,,,,,,0038-092X,,,,,15-Jul,2019,187,,,,,,274,280,,10.1016/j.solener.2019.05.053,,,,,,,,WOS:000474327400026,,,,,
J,"Kannan, UM; Giribabu, L; Jammalamadaka, SN",,,,"Kannan, U. M.; Giribabu, L.; Jammalamadaka, S. Narayana",,,Demagnetization field driven charge transport in a TiO2 based dye sensitized solar cell,SOLAR ENERGY,,,,,,,,,,,,"We report on the effect of demagnetizing fields due to magnetite (Fe3O4) nanoparticles (NPs) on the efficiency of TiO2 based dye sensitized solar cells (DSSC). The addition of Fe3O4 NPs into the photoanode enhanced the power conversion efficiency of DSSC. This may be attributed to the magnetic field effect induced by the demagnetizing field produced by the magnetite NPs, which is evident from our micromagnetic simulation. Essentially, such a stray field would induce additional force on the electron motion and thereby enhancing the recombination time of these charge carriers. Enhancement in recombination time is directly evidenced by the increase in short circuit current density. In addition, we have carried out an electrochemical impedance spectroscopy (EIS) study to probe the mechanism of charge transport within the DSSC device. Quenching of intensity in phosphorescence data indeed infer a decrease in recombination rate. We calculated the value of demagnetization energy from NPs with micromagnetic simulations. Absorbed energy density of 's' and 'p' polarized incident light estimated using transfer matrix model.",,,,,,,,,,,,,,,,,0038-092X,,,,,15-Jul,2019,187,,,,,,281,289,,10.1016/j.solener.2019.05.029,,,,,,,,WOS:000474327400027,,,,,
J,"Mustafa, NI; Ludin, NA; Mohamed, NM; Ibrahim, MA; Teridi, MAM; Sepeai, S; Zaharim, A; Sopian, K",,,,"Mustafa, Nur Ifthitah; Ludin, Norasikin Ahmad; Mohamed, Norani Muti; Ibrahim, Mohd Adib; Teridi, Mohd Asri Mat; Sepeai, Suhaila; Zaharim, Azami; Sopian, Kamaruzzaman",,,Environmental performance of window-integrated systems using dye sensitised solar module technology in Malaysia,SOLAR ENERGY,,,,,,,,,,,,"Dye-sensitised solar cell (DSSC) is an emerging type of solar cells in photovoltaic (PV) technology that are desirable because of their flexibility, easy fabrication, and has benign environmental impacts. The environmental performance of DSSC can be investigated by life-cycle assessment (LCA) to further develop this technology In a sustainable manner. This study aimed to evaluate and quantify the LCA of window-integrated PV systems using DSSC module in Malaysia. Typical indicators of solar PV such as cumulative energy demand (CED), energy payback time (EPBT), and greenhouse gas (GHG) emission rate from cradle-to-gate were assessed with SimaPro. Several environmental impacts were also observed through the Recipe Midpoint (H) method. Results showed that the CED produced throughout the DSSC life cycle was 18.75 GJ/kWh, EPBT of 2.42 years and GHG emission rate of 70.52 gCO(2-eq)/kWh. Moreover, extensive electricity consumption during module fabrication and panel manufacturing processes using Malaysia's energy mix, as well as the use of glass substrates, silver and inverter, were some of the factors that have been identified in this research that affected CED, EPBT, GHG emission rate and a number of environmental impacts including metal depletion, freshwater ecotoxicity, marine ecotoxicity, freshwater eutrophication, human toxicity and fossil depletion.",,,,,,,,,,,,,,,,,0038-092X,,,,,15-Jul,2019,187,,,,,,379,392,,10.1016/j.solener.2019.05.059,,,,,,,,WOS:000474327400034,,,,,
J,"Tavares, APM; Truta, LAANA; Moreira, FTC; Minas, G; Sales, MGF",,,,"Tavares, Ana P. M.; Truta, Liliana A. A. N. A.; Moreira, Felismina T. C.; Minas, G.; Sales, M. Goreti F.",,,"Photovoltaics, plasmonics, plastic antibodies and electrochromism combined for a novel generation of self-powered and self-signalled electrochemical biomimetic sensors",BIOSENSORS & BIOELECTRONICS,,,,,,,,,,,,"This work describes further developments into the self-powered and self-signalled biosensing system that merges photovoltaic cells, plastic antibodies and electrochromic cells into a single target. Herein, the plasmonic effect is introduced to improve the photoanode features of the photovoltaic cell, a dye sensitized solar cell (DSSC), and better electrocatalytic features are introduced in the electrode containing the sensing element. In brief, the DSSC had a counter-electrode of poly(3,4-ethylenedioxythiophene) on an FTO glass modified by a plastic antibody of 3,4-ethylenedioxythiophene and pyrrol. The photoanode had dye sensitized TiO2 modified with gold nanoparticles (AuNPs) to increase the cell efficiency, aiming to improve the sensitivity of the response of hybrid device for the target biomarker. The target biomarker was carcinoembryonic antigen (CEA). The response of the hybrid device evidenced a linear trend from 0.1 ng/mL to 10 mu g/mL, with an anionic slope of 0.1431 per decade concentration. The response of the plastic antibody for CEA revealed great selectivity against other tumour markers (CA 15-3 or CA 125). The colour response of the electrochromic cell was also CEA concentration dependent and more sensitive when the hybrid device was set-up with a photoanode with AuNPs. A more intense blue colour was obtained when higher concentrations of CEA were present. Overall, this improved version of the self-powered and self-signalled set-up has zero-requirements and is particularly suitable for point-of-care analysis (POC). It is capable of screening CEA in real samples and differentiating clinical levels of interest. This concept opens new horizons into the current cancer screening approaches.",,,,"Sales, Maria Goreti Ferreira/V-4408-2019","Sales, Maria Goreti Ferreira/0000-0001-9936-7336",,,,,,,,,,,,0956-5663,1873-4235,,,,15-Jul,2019,137,,,,,,72,81,,10.1016/j.bios.2019.04.055,,,,,,,,WOS:000471359200009,31082647,,,,
J,"Mahmoudabadi, ZD; Eslami, E",,,,"Mahmoudabadi, Zohreh Dehghani; Eslami, Esmaeil",,,One-step synthesis of CuO/TiO2 nanocomposite by atmospheric microplasma electrochemistry - Its application as photoanode in dye-sensitized solar cell,JOURNAL OF ALLOYS AND COMPOUNDS,,,,,,,,,,,,"The necessity for improving performance of solar cell has been caused the development of methods for nanomaterial synthesis with tunable properties. Herein, CuO/TiO2 nanocomposite, for the first time, is prepared by microplasma-assisted electrochemical method in aqueous solution for using dye sensitized solar cells (DSSCs). The results of TEM and EDS indicate that the Cu nanoparticles dispersed in TiO 2 lattice. Moreover, based on the current density-voltage (J-V), the power conversion efficiency, open-circuit voltage (Voc) and the short-circuit current density are 9.3%, 0.68 V and 18.8 mA cm(-2) in CuO/TiO2, and 6.5%, 0.71 V and 12.94 mA cm(-2) in pure TiO2, respectively. These results reveal that the performance improvement could be due to the deduced band-gap energy, increasing life time of charge carriers and surface coverage of the sensitizing dye over CuO/TiO2 nanocomposite. (C) 2019 Elsevier B.V. All rights reserved.",,,,,"Dehghani Mahmoudabadi, Zohreh/0000-0001-5961-0207",,,,,,,,,,,,0925-8388,1873-4669,,,,15-Jul,2019,793,,,,,,336,342,,10.1016/j.jallcom.2019.04.185,,,,,,,,WOS:000467696000037,,,,,
J,"Manikandan, VS; Palai, AK; Mohanty, S; Nayak, SK",,,,"Manikandan, V. S.; Palai, A. K.; Mohanty, S.; Nayak, S. K.",,,Hydrothermally synthesized self-assembled multi-dimensional TiO2/Graphene oxide composites with efficient charge transfer kinetics fabricated as novel photoanode for dye sensitized solar cell,JOURNAL OF ALLOYS AND COMPOUNDS,,,,,,,,,,,,"The proposed work suggests the fabrication of hybrid TiO2/reduced graphene oxide composites with self-assembled multidimensional structure. The two step facile alkaline hydrothermal route is implemented using variable wt% of GO for the successful synthesis of multidimensional reduced graphene oxide TiO2 composites structure (MGTS). In the first step, TiO2 aggregates (TNA) were prepared by low temperature hydrothermal process. Subsequently, growth of multidimensional TiO2 on hGO sheet, as well as simultaneous reduction of GO is done and the as prepared MGTS is applied for dye sensitized solar cell (DSSC). Structural and surface morphology of the developed samples were investigated by X-ray diffraction (XRD) and field emission scanning electron microscopy (FESEM) techniques. The X-ray photoelectron spectroscopy studies monitored the chemical composition and surface binding energy of TNA and MGTS samples. The current-voltage (J-V) and electrochemical impedance studies evaluates the performance of the TNA and MGTSs photoanodes in DSSC. The finest loading of GO in the TiO2 matrix assisted the accelerated electron transport channel within the TiO2 matrix resulting in superior photo conversion efficiency of 8.62% as compared with neat TiO2 which has an efficiency of 6.3%. (C) 2019 Elsevier B.V. All rights reserved.",,,,,"manikandan, V S/0000-0003-1062-6982",,,,,,,,,,,,0925-8388,1873-4669,,,,15-Jul,2019,793,,,,,,400,409,,10.1016/j.jallcom.2019.04.050,,,,,,,,WOS:000467696000045,,,,,
J,"Qian, X; Xu, C; Jiang, YQ; Zhang, J; Guan, GX; Huang, YX",,,,"Qian, Xing; Xu, Chong; Jiang, Yiqing; Zhang, Jie; Guan, Guoxiang; Huang, Yixuan",,,Ni-Co-MoSx ball-in-ball hollow nanospheres as Pt-free bifunctional catalysts for high-performance solar cells and hydrogen evolution reactions,CHEMICAL ENGINEERING JOURNAL,,,,,,,,,,,,"Multi-shelled micro-/nanomaterials with complex hollow structures have been regarded as a promising kind of advanced catalysts for energy conversion owing to their large specific surface, increased active sites, and shortened paths of charge transfer. Herein, a series of double-shelled transition metal chalcogenides (Ni-Co-MoSx, Co-MoSx, and Ni-MoSx) with ball-in-ball hollow structures have been synthesized by converting corresponding metal-glycerol spherical precursor with the assistance of (NH4)(2)MoS4 under a facile solvothermal condition. In this process, (NH4)(2)MoS4 acted as a multifunctional vulcanizator, which could conveniently afford Mo and S elements at the same time, and the mass ratio of the precursor to (NH4)(2)MoS4 played an indispensable role in preparing the uniform hollow sphere with satisfactory morphology and catalytic performance. Noteworthily, compared with ternary Co-MoSx and Ni-MoSx, the quaternary Ni-Co-MoSx ball-in-ball nanospheres demonstrated much enhanced catalytic properties in accelerating the reduction of triiodide in dyesensitized solar cells (DSSCs) and the electrochemical hydrogen evolution reactions (HERs) due to the advantages of multi-elements, moderated surface texture, and larger surface area. Specifically, a prominent power conversion efficiency of 9.63% was achieved by the DSSC assembled with Ni-Co-MoSx counter electrode (CE), which was much superior to that of Pt CE (8.28%). Besides, Ni-Co-MoSx showed a low eta(10) of 93.4 mV and a small Tafel slope of 55.0 mV dec(-1) when employed as electrocatalysts for HER in 0.5M H2SO4.",,,,,"Qian, Xing/0000-0003-4935-5809",,,,,,,,,,,,1385-8947,1873-3212,,,,15-Jul,2019,368,,,,,,202,211,,10.1016/j.cej.2019.02.179,,,,,,,,WOS:000462769600019,,,,,
J,"Dragonetti, C; Magni, M; Colombo, A; Fagnani, F; Roberto, D; Melchiorre, F; Biagini, P; Fantacci, S",,,,"Dragonetti, Claudia; Magni, Mirko; Colombo, Alessia; Fagnani, Francesco; Roberto, Dominique; Melchiorre, Fabio; Biagini, Paolo; Fantacci, Simona",,,Towards efficient sustainable full-copper dye-sensitized solar cells,DALTON TRANSACTIONS,,,,,,,,,,,,"Two new heteroleptic copper(i) sensitizers bearing 6,6 '-dimethyl-2,2 '-bipyridine-4,4 '-dibenzoic acid, to anchor the dye on the titania surface, and a pi-delocalized 2-(R-phenyl)-1H-phenanthro[9,10-d]imidazole (R = NPh2 or O-hexyl) ancillary ligand were prepared and well characterized. Their performance as dyes in DSSCs is quite similar to that of the related complex bearing 2,9-dimesityl-1,10-phenanthroline as an ancillary ligand, when using the common I-/I-3(-) redox couple or homoleptic copper complexes as electron shuttles. The experimental results along with theoretical calculations confirm the great potential of full-copper DSSCs.",,,,"Colombo, Alessia/Q-4413-2016; MAGNI, MIRKO/U-5936-2017; ROBERTO, DOMINIQUE MARIE/R-3011-2016","Colombo, Alessia/0000-0001-8004-3200; MAGNI, MIRKO/0000-0001-9776-2973; ROBERTO, DOMINIQUE MARIE/0000-0001-9659-4760",,,,,,,,,,,,1477-9226,1477-9234,,,,14-Jul,2019,48,26,,,,,9703,9711,,10.1039/c9dt00790c,,,,,,,,WOS:000473920400026,30969290,,,,
J,"Colombo, A; Dragonetti, C; Fagnani, F; Roberto, D; Melchiorre, F; Biagini, P",,,,"Colombo, Alessia; Dragonetti, Claudia; Fagnani, Francesco; Roberto, Dominique; Melchiorre, Fabio; Biagini, Paolo",,,Improving the efficiency of copper-dye-sensitized solar cells by manipulating the electrolyte solution,DALTON TRANSACTIONS,,,,,,,,,,,,"The use of a copper(i) dye, bearing a 2,9-dimesityl-1,10-phenanthroline and a 6,6 '-dimethyl-2,2 '-bipyridine-4,4 '-dibenzoic acid, was investigated in DSSCs with various electrolyte solutions based on two different redox mediators, namely the common I-/I-3(-) couple and an interesting copper electron shuttle. The experimental results provide evidence of the importance of the redox mediator concentration and the crucial role of additives such as 4-tert-butylpyridine and lithium bis(trifluoromethanesulfonyl)imide in the performance of sustainable ""full-copper"" DSSCs, consolidating the way to DSSCs with Earth-abundant components.",,,,"ROBERTO, DOMINIQUE MARIE/R-3011-2016; Colombo, Alessia/Q-4413-2016","ROBERTO, DOMINIQUE MARIE/0000-0001-9659-4760; Colombo, Alessia/0000-0001-8004-3200",,,,,,,,,,,,1477-9226,1477-9234,,,,14-Jul,2019,48,26,,,,,9818,9823,,10.1039/c9dt01448a,,,,,,,,WOS:000473920400039,31135007,,,,
J,"Huang, YJ; Lin, YJ; Chien, HJ; Lin, YF; Ho, KC",,,,"Huang, Yi-June; Lin, Yong-Jie; Chien, Hung-Jei; Lin, Yi-Feng; Ho, Kuo-Chuan",,,A Pt-free pristine monolithic carbon aerogel counter electrode for dye-sensitized solar cells: up to 20% under dim light illumination,NANOSCALE,,,,,,,,,,,,"In this work, pristine carbon aerogels (CAs) were used as Pt-free counter electrodes (CEs) in dye-sensitized solar cells (DSSCs) by varying the molar ratio of their precursors. Pristine mesoporous CAs with controlled resorcinol (R)/formaldehyde (F) and resorcinol (R)/sodium carbonate (C) molar ratios were successfully prepared. The as-prepared CAs were synthesized via a polymeric sol-gel reaction and were labeled as CA-O, CA-Q, CA-F, CA-C, and CA-G. The DSSCs using the as-prepared CA-C CE gave the best power conversion efficiency (PCE, eta), 9.08 +/- 0.01%, among all the CA CEs. The CA-C CE is further applied to an indoor T5 light source system with an impressive. value of 20.1 +/- 0.60% at 2.18 mW cm(-2) (T5 lamp with 7000 lux). Moreover, the hardness of CA-C CE is 3.01 GPa (Brinell hardness test), which is comparable to that of the FTO/glass substrate. As a result, the CA-C CE shows great potential to replace traditional CEs based on the Pt/FTO/glass in DSSCs.",,,,,"Huang, Yi-June/0000-0003-4221-6910; Lin, Yi-Feng/0000-0002-3431-1144",,,,,,,,,,,,2040-3364,2040-3372,,,,14-Jul,2019,11,26,,,,,12507,12516,,10.1039/c9nr02903f,,,,,,,,WOS:000474160000034,31140524,,,,
J,"Kopkalli, Y; Celius, TC; Dickson-Karn, NM; Davenport, L; Williams, BW",,,,"Kopkalli, Yasemin; Celius, Tevye C.; Dickson-Karn, Nicole M.; Davenport, Lesley; Williams, Brian Wesley",,,The solvatochromic response of benzo[a]fluorenone in aprotic solvents compared with benzo[b]fluorenone and 9-fluorenone,JOURNAL OF PHYSICAL ORGANIC CHEMISTRY,,,,,,,,,,,,"The solvatochromism and possible excited state deactivation pathways of benzo[a]fluorenone were investigated and compared with the related aromatic compounds 9-fluorenone and benzo[b]fluorenone. These molecules can serve as molecular building blocks with application in light emitting diodes, catalysts, and dye-sensitized solar cells. A study of the effect changes in aromatic structure might have on their relative photophysical responses is therefore of interest. Steady-state absorption and emission spectra, Lippert-Mataga plots, fluorescence lifetimes, and absolute quantum yields were used in tandem with time dependent density functional theory (TD-DFT) calculations to investigate solvatochromism, excited state decay, and the relative energies of singlet and triplet excited states. It was found that changes in aromaticity affect the energetic order and character of the excited singlet and triplet states differently among these fluorenones as solvent polarity is varied. The observed fluorescence emission from all these molecules can be understood in terms of their relative ability to undergo intersystem crossing. Additional calculations on the related benzo[c]fluorenone predict that its solvatochromic behavior should resemble that of benzo[a]fluorenone.",,,,,,,,,,,,,,,,,0894-3230,1099-1395,,,,,,,,,,,,,,e3994,10.1002/poc.3994,,JULY,2019,,,,,WOS:000475001700001,,,,,
J,"Daoudi, S; Semmeq, A; Badawi, M; Assfeld, X; Arfaoui, Y; Pastore, M",,,,"Daoudi, Syrine; Semmeq, Abderrahmane; Badawi, Michael; Assfeld, Xavier; Arfaoui, Youssef; Pastore, Mariachiara",,,Electronic structure and optical properties of isolated and TiO2-grafted free base porphyrins for water oxidation: A challenging test case for DFT and TD-DFT,JOURNAL OF COMPUTATIONAL CHEMISTRY,,,,,,,,,,,,"Seven free base porphyrins employed in dye-sensitized photoelectrosynthetic cells are investigated with the aim of benchmarking the ability of different density functional theory (DFT) and time-dependent DFT approaches in reproducing their structure, vertical, and E0-0 excitation energies and the energy levels alignment (red-ox properties) at the interface with the TiO2. We find that both vertical and E0-0 excitation energies are accurately reproduced by range-separated functionals, among which the omega B97X-D delivers the lowest absolute deviations from experiments. When the dye/TiO2 interface is modeled, the physical interfacial energetics is only obtained when the B3LYP functional is employed; on the other hand, M06-2X (54% of exchange) and the two long-range corrected approaches tested (CAM-B3LYP and omega B97X-D) excessively destabilize the semiconductor conduction band levels with respect to the dye's lowest unoccupied molecular orbitals (LUMOs), predicting no pathway for electron injection. (c) 2019 Wiley Periodicals, Inc.",,,,,,,,,,,,,,,,,0192-8651,1096-987X,,,,,,,,,,,,,,,10.1002/jcc.26027,,JULY,2019,,,,,WOS:000474876900001,31294857,,,,
J,"Higashino, T; Iiyama, H; Kurumisawa, Y; Imahori, H",,,,"Higashino, Tomohiro; Iiyama, Hitomi; Kurumisawa, Yuma; Imahori, Hiroshi",,,Thiazolocatechol: Electron-Withdrawing Catechol Anchoring Group for Dye-Sensitized Solar Cells,CHEMPHYSCHEM,,,,,,,,,,,,"Anchoring groups adopting a five-membered bidentate chelating are attractive to realize high power conversion efficiency (eta) and long-term durability in dye-sensitized solar cells (DSSCs). In this regard, we chose catechol as an anchoring group that can adopt the chelating. However, the DSSCs with catechol-based sensitizers have never exceeded an eta-value of 2 %. These poor photovoltaic performances may be associated with the electron-donating ability of the hydroxy groups in catechol. Considering these, we envisioned that fusing an electron-withdrawing thiazole moiety with a catechol anchoring group would improve its photovoltaic performance. Herein, we report a push-pull porphyrin sensitizer ZnPTC with a thiazolocatechol anchoring group. The DSSC with ZnPTC exhibited eta=4.87 %. This value is the highest ever reported for catechol-anchor based DSSCs. Meanwhile, the long-term cell durability was not improved, although the robust anchoring properties were attained under harsh conditions.",,,,"Higashino, Tomohiro/F-7845-2013; Imahori, Hiroshi/B-5574-2013","Higashino, Tomohiro/0000-0002-9531-8569; Imahori, Hiroshi/0000-0003-3506-5608",,,,,,,,,,,,1439-4235,1439-7641,,,,,,,,,,,,,,,10.1002/cphc.201900342,,JULY,2019,,,,,WOS:000477156100001,31184424,,,,
J,"Sofyan, N; Ridhova, A; Yuwono, AH; Udhiarto, A; Fergus, JW",,,,"Sofyan, Nofrijon; Ridhova, Aga; Yuwono, Akhmad H.; Udhiarto, Arief; Fergus, Jeffrey W.",,,Synthesis of TiO2 nanoparticles at low hydrothermal temperature and its performance for DSSC sensitized using natural dye extracted from Melastoma malabathricum L. seeds,INTERNATIONAL JOURNAL OF ENERGY RESEARCH,,,,,,,,,,,,"Efficiency of a dye-sensitized solar cell (DSSC) device depends on its semiconductor layer and the sensitizing dye to absorb the light. This work seeks to obtain the best solvent for the natural dye extraction from Melastoma malabathricum L. seeds. The extracted dye is used as sensitizer on TiO2 nanoparticles produced via hydrothermal but optimized at relatively low temperature. Infrared characterization of the extracted dyes showed differences in functional groups using different solvents, whereas ultraviolet visible examination of the dyes showed differences in intensity along the spectrum ranges of 600 to 400 nm with maximum absorption around 550 to 500 nm. Thermal analysis revealed that the natural dye should be stable around room temperature. Analysis on the synthesized TiO2 nanoparticles showed that the average crystallite size reported in the previous work is consistent with crystallite sizes observed in the transmission electron microscope images. Photoactivity examination showed that the DSSC sensitized using natural dye extracted with ethanol containing 20% distilled water on TiO2 synthesized at 150 degrees C has an efficiency of 5.7%, whereas the one on commercial TiO2 P25 Degussa has an efficiency of 3.0%. The DSSC device sensitized using commercial dye on TiO2 synthesized at 150 degrees C has an efficiency of 4.4%, whereas the one on TiO2 P25 Degussa has an efficiency of 4.0%. This result is promising for further development of the DSSC device using TiO2 nanoparticles synthesized at low hydrothermal temperature and sensitized with the natural dye.",,,,,"Fergus, Jeffrey/0000-0002-8067-1992; Ridhova, Aga/0000-0001-5619-4340",,,,,,,,,,,,0363-907X,1099-114X,,,,,,,,,,,,,,,10.1002/er.4710,,JULY,2019,,,,,WOS:000477198000001,,,,,
J,"Ji, JM; Kim, SH; Zhou, H; Kim, CH; Kim, HK",,,,"Ji, Jung-Min; Kim, Su Hyun; Zhou, Haoran; Kim, Chul Hoon; Kim, Hwan Kyu",,,D-pi-A-Structured Porphyrins with Extended Auxiliary pi-Spacers for Highly Efficient Dye-Sensitized Solar Cells,ACS APPLIED MATERIALS & INTERFACES,,,,,,,,,,,,"Zn(II)-porphyrin dyes (SGT-030 and SGT-031) with extended auxiliary pi-spacers in the donor (D) part have been prepared and applied to dye-sensitized solar cells (DSSCs). The porphyrin dyes contained the same D-ethynyl-zinc porphyrinyl (ZnP)-ethynyl-benzothiadiazole-acceptor platform, but their donor groups varied from phenylene (Ph) in SGT-053 as a reference dye to the thieno[3,2-b]benzothiophene (TBT) and 4-hexyl-4H-thieno[3,2-b]indole (TI) moieties in SGT-030 and SGT-031, respectively. The effects of the extended auxiliary pi-spacer in the D-pi-A-structured porphyrin sensitizers on the molecular and photovoltaic properties were investigated via photophysical and electrochemical experiments as well as theoretical calculations. With the trend in conjugation length (Ph < TBT approximate to TI) and the donating ability of the pi-spacer (Ph < TBT < TI), the absorption maxima and molecular absorptivity increased in the order SGT-053 (Ph) < SGT-030 (TBT) < SGT-031 (TI). The incorporation of TBT and TI promoted significant enhancements in the light-harvesting properties by reducing the energy gap and efficiently improving electronic communication. The DSSCs based on SGT-030 (10.80%) and SGT-031 (10.89%) with coadsorption of 4-(3,6-bis(4-((2-ethylhexyl)oxy)phenyl)-9H-carbazol-9-yl)benzoic acid in conjunction with the [Co(bpy)(3)](2+/3+)-based electrolyte showed better power conversion efficiency than that of SGT-053 (9.10%). Electrochemical impedance spectroscopy analysis unveiled that the difference in J(sc) and V-oc originates mainly from the twisted orientation between D and ZnP by the introduction of TBT and TI. This result indicated that the introduction of an extended auxiliary pi-spacer in the donor part is a rational molecular design approach to improve photovoltaic performance by enhancing the light-harvesting ability and hindering charge recombination on the TiO2 photoanode.",,,,,"Kim, Hwan Kyu/0000-0002-6189-5237",,,,,,,,,,,,1944-8244,1944-8252,,,,10-Jul,2019,11,27,,,,,24067,24077,,10.1021/acsami.9b05510,,,,,,,,WOS:000475532200027,31204470,,,,
J,"Haran, NH; Yousif, QA",,,,"Haran, Noura H.; Yousif, Qahtan A.",,,The efficiency of TiO2 nanotube photoanode with graphene nanoplatelets as counter electrode for a dye-sensitised solar cell,INTERNATIONAL JOURNAL OF AMBIENT ENERGY,,,,,,,,,,,,"Dye-sensitised solar cells (DSSCs) have been widely studied since their discovery; however, a number of problems should be solved to enhance their efficiency. We successfully fabricate Titanium oxide nanotubes on the Ti foil as photoelectrodes to improve the power conversion efficiency of DSSCs by an anodising method under the influence of ultrasound wave. The morphology and structure of TiO2 nanotubes were characterised by the atomic force microscopy, scanning electron microscopy, X-ray diffraction and energy dispersive X-ray spectroscopy. The results confirmed a good array of TiO2 nanotubes on the Ti substrate at 30 min, the significantly improved output of DSSC, and the power conversion efficiency of 0.26 for enhancing the photovoltaic performance.",,,,,,,,,,,,,,,,,0143-0750,2162-8246,,,,,,,,,,,,,,,10.1080/01430750.2019.1636880,,JULY,2019,,,,,WOS:000474710300001,,,,,
J,"Caramori, S; Freitag, M; Pastore, M",,,,"Caramori, Stefano; Freitag, Marina; Pastore, Mariachiara",,,Editorial: Photoactive Interfaces for Solar Energy Conversion,FRONTIERS IN CHEMISTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2296-2646,,,,,10-Jul,2019,7,,,,,,,,492,10.3389/fchem.2019.00492,,,,,,,,WOS:000474718200001,31355184,,,,
J,"Manzoor, T; Pandith, AH",,,,"Manzoor, Taniya; Pandith, Altaf Hussain",,,Enhancing the photoresponse by CdSe-Dye-TiO2-based multijunction systems for efficient dye-sensitized solar cells: A theoretical outlook,JOURNAL OF COMPUTATIONAL CHEMISTRY,,,,,,,,,,,,"This work presents theoretical modeling of some systems, using density functional theory (DFT), for enhancing the photoresponse of a dye-sensitized solar cell. The optimization of the dye (NKX 2587) as well as the dye derivatives was carried out using B3LYP and 6-311g (d,p) level of theory, using DFT as incorporated in Gaussian 03 level of programming. The HOMO-LUMO energy gaps are lower for (CdSe)(13)-Dye-(TiO2)(6) multijunction systems in comparison with both the isolated dyes as well as dye-TiO2 systems. The absorption peaks were found to be mostly red-shifted for (CdSe)(13)-Dye-(TiO2)(6) multijunction systems with respect to the Dye-TiO2 systems, indicating the enhancement of the absorption behavior of the dye sensitizer by its interaction with the CdSe framework. The results thus indicate some sort of co-sensitization of the TiO2 by the dye sensitizer as well as the CdSe quantum dot and are hence expected to increase the efficiency of the solar device. (c) 2019 Wiley Periodicals, Inc.",,,,,"Pandith, Altaf/0000-0002-2601-5580",,,,,,,,,,,,0192-8651,1096-987X,,,,,,,,,,,,,,,10.1002/jcc.26019,,JULY,2019,,,,,WOS:000477331500001,31290168,,,,
